unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1994-01-31,1993-10-31,6100.206,5798.45,5767.195,5828.638,5845.0737,5843.956,5779.478,5800.3657,5830.741,5837.299,5809.05,5531.5
T000000,1994-04-30,1993-10-31,6207.1978,5798.4316,5848.0327,5870.8716,5875.0034,5937.053,5806.693,5800.325,5879.5127,5837.072,5707.05,5670.6
T000000,1994-07-31,1993-10-31,6160.6143,5798.45,5868.6187,5916.1504,5911.4033,5930.425,5798.596,5800.9575,5903.9966,5880.3877,5661.75,5730.0
T000000,1994-10-31,1993-10-31,6025.1606,5798.45,5892.9688,5937.508,5932.5347,5983.577,5828.5806,5802.413,5917.0176,5887.508,6176.6,5798.45
T000001,1994-01-31,1993-10-31,4209.563,4090.0,4235.3965,4225.15,4212.947,4234.925,4050.9941,4095.725,4190.9937,4158.7827,4240.2,3799.2
T000001,1994-04-30,1993-10-31,4320.1875,4089.9626,4327.025,4303.1553,4302.6455,4333.671,4099.832,4096.0854,4273.717,4122.7876,4320.8,3972.6
T000001,1994-07-31,1993-10-31,4359.105,4089.9915,4405.869,4416.8584,4399.719,4387.5107,4159.5884,4096.923,4320.502,4169.248,4268.4,4078.2
T000001,1994-10-31,1993-10-31,4252.569,4090.0,4448.4136,4454.14,4488.8496,4380.9644,4136.909,4099.8345,4376.6045,4172.8223,4292.6,4090.0
T000002,1994-01-31,1993-10-31,5916.619,5800.1035,5822.217,5874.915,5957.17,5812.58,5709.414,5805.8867,5957.0156,5873.8677,5853.55,5405.5
T000002,1994-04-30,1993-10-31,6202.212,5800.6606,5997.8184,6083.328,6066.4795,5984.6826,5886.9614,5805.3164,6025.1206,5984.0103,5948.0,5935.5
T000002,1994-07-31,1993-10-31,6156.658,5800.652,5880.1895,6117.746,6161.001,5991.4805,5916.33,5808.1924,6013.2256,5980.711,5970.0,5864.65
T000002,1994-10-31,1993-10-31,5998.7183,5800.1,5985.066,6131.5576,6308.7207,6064.8716,5848.335,5813.9004,6013.76,5941.1055,5692.0,5800.1
T000003,1994-01-31,1993-10-31,4483.2603,4065.4333,4293.818,4495.221,4106.1304,4392.8643,4159.8687,4073.248,4293.447,4300.97,3940.2,4713.0
T000003,1994-04-30,1993-10-31,4513.47,4096.054,4310.545,4562.7896,4001.8425,4265.541,4135.5254,4073.542,4356.4062,4281.3633,3686.8,4201.0
T000003,1994-07-31,1993-10-31,4489.3135,4072.0952,4391.3354,4566.0293,4009.4836,4546.675,4141.321,4075.2732,4355.171,4271.733,3816.6,4085.8
T000003,1994-10-31,1993-10-31,4196.8057,4065.0,4307.0303,4601.3257,3912.849,4156.692,3958.2144,4080.228,4362.015,4196.8813,2993.6,4065.0
T000004,1994-01-31,1993-10-31,5608.744,5672.0,5988.29,6017.0044,5973.226,5509.198,5578.716,5684.451,5880.7417,5647.2036,5963.0,4536.47
T000004,1994-04-30,1993-10-31,5740.676,5671.7227,6263.8975,6348.0444,6247.815,5805.6797,5532.1533,5682.648,6159.245,5313.1772,6143.0,4729.85
T000004,1994-07-31,1993-10-31,5818.904,5671.9897,6527.702,6747.258,6514.206,5935.972,5616.89,5689.9795,6408.206,5480.182,6636.0,5230.25
T000004,1994-10-31,1993-10-31,5896.931,5672.0,6832.232,6990.12,6843.8115,5913.935,5852.213,5703.664,6562.999,5552.6655,6908.0,5672.0
T000005,1994-01-31,1993-10-31,8563.936,8124.479,7952.706,8179.8857,8024.525,8129.737,8082.685,8157.6553,8219.089,8305.711,8164.6,8202.2
T000005,1994-04-30,1993-10-31,8755.303,8242.234,8128.4956,8257.57,8057.0527,8057.703,8227.849,8202.072,8261.311,8413.621,8129.8,8287.2
T000005,1994-07-31,1993-10-31,8795.022,8287.377,8300.527,8324.809,8205.781,8070.799,8288.7295,8258.758,8408.237,8431.453,8352.0,8287.4
T000005,1994-10-31,1993-10-31,8461.668,8117.0,8236.736,8206.958,8224.578,8038.1675,8095.306,8170.582,8236.513,8358.232,8308.4,8117.0
T000006,1993-10-31,1993-07-31,9252.202,8662.2,8611.462,8623.209,8739.094,8539.763,8751.317,8663.758,8709.854,8658.733,9080.78,8353.32
T000006,1994-01-31,1993-07-31,9300.399,8662.135,8525.552,8726.304,8797.721,8480.263,8580.094,8660.147,8658.476,8612.298,9012.34,8586.87
T000006,1994-04-30,1993-07-31,9233.67,8662.184,8603.409,8734.154,8829.62,8407.486,8520.571,8668.083,8760.456,8727.6045,9120.59,8519.06
T000006,1994-07-31,1993-07-31,9084.524,8662.2,8629.254,8765.89,8869.908,8536.006,8684.014,8678.684,8829.809,8893.407,9391.41,8662.2
T000007,1993-10-31,1993-07-31,3246.0723,3144.4985,2901.1196,3096.4832,3060.7725,2970.2588,3116.046,3142.4033,3141.6272,3009.0933,2797.0,2893.0
T000007,1994-01-31,1993-07-31,3188.5334,3144.301,2914.129,3207.913,2963.2395,3121.51,3076.3213,3137.678,3187.7354,2939.0728,2876.5,2869.5
T000007,1994-04-30,1993-07-31,3190.1375,3144.4944,3055.4639,3268.498,3044.5923,3093.679,3061.722,3146.9736,3199.8342,3044.1143,3324.5,2934.5
T000007,1994-07-31,1993-07-31,3147.4915,3144.5,3183.2554,3320.2808,2973.9558,3336.0413,3164.4692,3157.758,3249.1748,3068.9253,3495.5,3144.5
T000008,1994-01-31,1993-10-31,6260.408,5890.2,5886.415,5932.917,5900.0024,5830.1426,5928.1846,5888.3423,5926.583,5847.931,6246.25,6093.05
T000008,1994-04-30,1993-10-31,6295.374,5890.944,5942.4375,5848.083,5932.1226,5887.403,5845.152,5884.991,5872.978,6075.3257,6408.55,5993.4
T000008,1994-07-31,1993-10-31,6128.8247,5889.471,5713.2603,5596.7026,5914.6797,5764.327,5673.2954,5891.4766,5709.5957,6042.6206,6390.6,5675.95
T000008,1994-10-31,1993-10-31,6105.0073,5890.2,5944.766,5909.6567,6042.1934,5929.4624,5872.537,5898.8047,5912.5107,6098.773,6735.1,5890.2
T000009,1994-01-31,1993-10-31,7545.557,7292.759,7153.7964,7259.7036,7181.9604,7289.9873,7255.4873,7310.498,6894.901,7332.6772,7525.5,6729.34
T000009,1994-04-30,1993-10-31,7655.836,7307.7656,7359.5605,7239.079,7230.419,7368.6924,7231.6523,7309.353,6940.1167,7068.4883,7893.78,6675.46
T000009,1994-07-31,1993-10-31,7916.9927,7307.9546,7767.1235,7501.1377,7729.3467,7524.6636,7370.6123,7312.4233,7344.962,7270.84,8223.88,7142.94
T000009,1994-10-31,1993-10-31,7680.3193,7308.06,7910.4224,7527.6323,7933.84,7547.308,7386.6255,7317.1963,7502.4946,7301.5405,8904.28,7308.06
T000010,1994-01-31,1993-10-31,6407.2075,6146.8,6318.4004,6334.6167,6277.2104,6342.488,6149.6016,6152.637,6221.9756,6229.6157,6111.9,5921.4
T000010,1994-04-30,1993-10-31,6463.45,6146.7085,6342.9277,6432.2188,6378.861,6326.546,6086.2803,6152.382,6329.319,6160.0874,6226.35,5837.9
T000010,1994-07-31,1993-10-31,6444.6504,6146.797,6471.3535,6581.1816,6476.8843,6390.4307,6113.0264,6154.589,6421.087,6232.703,6308.9,5981.7
T000010,1994-10-31,1993-10-31,6370.1797,6146.8,6539.2173,6662.045,6584.426,6439.0225,6199.628,6159.4,6480.549,6286.973,6431.1,6146.8
T000011,1994-01-31,1993-10-31,8061.83,7688.1074,7810.0903,7701.672,7786.176,7756.9434,7624.002,7686.9966,7677.253,7814.983,7723.1,7543.4
T000011,1994-04-30,1993-10-31,8249.39,7696.908,8008.0605,8073.347,7882.9595,7918.8115,7830.1577,7683.1143,7675.593,8070.477,7946.0,8054.4
T000011,1994-07-31,1993-10-31,8200.812,7733.0566,7848.3125,7854.455,7914.952,7849.226,7792.215,7691.11,7662.927,8006.3467,7853.6,7834.3
T000011,1994-10-31,1993-10-31,8037.843,7688.1,7910.854,7779.7534,8080.7944,7857.4766,7695.2866,7700.6035,7657.1113,7942.9272,7931.3,7688.1
T000012,1994-01-31,1993-10-31,5501.0786,5178.959,5247.456,5248.625,5285.47,5276.1353,5209.267,5259.3716,5320.8774,5322.9624,5984.3,4848.2
T000012,1994-04-30,1993-10-31,5603.6274,5254.937,5292.246,5317.707,5332.3276,5408.9766,5254.183,5259.2236,5437.1733,5219.288,6408.9,4993.6
T000012,1994-07-31,1993-10-31,5650.536,5300.555,5491.0073,5480.5728,5382.2524,5499.3105,5370.119,5260.511,5482.314,5324.7095,6574.7,5315.4
T000012,1994-10-31,1993-10-31,5482.551,5256.0,5431.028,5452.3228,5421.3813,5532.6084,5317.9395,5263.3247,5506.2896,5340.4453,6590.0,5256.0
T000013,1994-01-31,1993-10-31,3728.5288,3612.2668,3598.9727,3654.0117,3634.4165,3589.6724,3585.7363,3614.8428,3657.1318,3630.2024,3724.88,3554.24
T000013,1994-04-30,1993-10-31,3821.2173,3612.0032,3659.016,3673.0042,3708.5906,3692.8342,3607.161,3614.598,3688.066,3695.4685,3861.44,3574.36
T000013,1994-07-31,1993-10-31,3817.8909,3611.097,3650.126,3714.5664,3779.0808,3753.8662,3603.6956,3615.81,3691.174,3710.31,3785.36,3562.92
T000013,1994-10-31,1993-10-31,3772.232,3612.4,3761.5898,3763.301,3901.2898,3784.3755,3633.622,3618.201,3695.6216,3714.3042,4126.66,3612.4
