unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000003_fold0_x0,1993-01-31,1992-10-31,4089.252,4416.56,4135.7803,4227.8022,4335.643,4145.4717,4027.9617,4209.7,4070.1172,4537.6387,4713.0,4904.6,0
T000003_fold0_x0,1993-04-30,1992-10-31,4340.3154,4423.5474,4339.149,4183.9087,4534.861,4386.4575,4675.79,4213.073,5015.777,4872.326,4201.0,5014.0,0
T000003_fold0_x0,1993-07-31,1992-10-31,4605.0767,4587.423,4471.1084,4129.2783,4685.019,4364.989,4494.1787,4215.7075,5023.2,5197.9463,4085.8,5023.2,0
T000003_fold0_x0,1993-10-31,1992-10-31,4239.9316,4273.255,4016.5874,4138.436,4206.515,4265.426,4142.7617,4217.88,4068.2024,4510.324,4065.0,4068.2,0
T000005_fold0_x1,1993-01-31,1992-10-31,7998.916,8116.0586,8081.292,8259.846,8047.081,8144.533,7839.6494,8287.325,8420.76,8174.725,8202.2,8078.8,0
T000005_fold0_x1,1993-04-30,1992-10-31,8092.432,8118.811,8203.613,8808.867,8256.99,8235.899,8752.159,8290.698,8397.279,8219.946,8287.2,8411.4,0
T000005_fold0_x1,1993-07-31,1992-10-31,8250.451,8454.75,8302.577,8854.473,8535.33,8330.549,8413.838,8293.333,8518.927,8267.833,8287.4,8526.2,0
T000005_fold0_x1,1993-10-31,1992-10-31,8231.207,8496.801,8130.0825,9074.671,8330.89,8305.026,8258.069,8295.505,8112.202,8180.4805,8117.0,8112.2,0
T000007_fold0_x2,1992-10-31,1992-07-31,3244.7085,3273.607,3432.445,3441.4368,2988.0908,3444.7556,3384.1016,3486.0928,3426.9443,3421.9106,2893.0,3434.5,0
T000007_fold0_x2,1993-01-31,1992-07-31,3429.543,3280.4495,3393.6458,3417.6238,3097.4663,3444.3464,3585.7637,3489.466,3424.3628,3419.5483,2869.5,3392.0,0
T000007_fold0_x2,1993-04-30,1992-07-31,3641.0493,3419.7961,3377.1543,3428.4592,3332.101,3483.8176,3384.1553,3492.1003,3420.4663,3427.1445,2934.5,3391.0,0
T000007_fold0_x2,1993-07-31,1992-07-31,3760.5586,3614.111,3434.2302,3454.2512,3481.5369,3482.2693,3459.085,3494.2722,3427.0054,3434.942,3144.5,3427.0,0
T000012_fold0_x3,1993-01-31,1992-10-31,4929.3945,4931.721,4917.7295,4883.0093,4905.9062,4874.7935,4821.1577,5023.9844,4928.101,4925.123,4848.2,4765.8,0
T000012_fold0_x3,1993-04-30,1992-10-31,5023.655,4959.919,4899.2417,4862.1025,4964.174,4915.1147,5307.918,5027.3574,4925.689,4923.833,4993.6,4770.9,0
T000012_fold0_x3,1993-07-31,1992-10-31,5096.9624,5099.257,4948.7617,4894.0522,5069.265,5013.875,5071.2344,5029.9917,4928.089,4928.6084,5315.4,4924.1,0
T000012_fold0_x3,1993-10-31,1992-10-31,5075.1567,5137.125,4946.3364,4923.3525,4992.1133,4999.3203,4988.704,5032.164,4928.1025,4933.8955,5256.0,4928.1,0
T000022_fold0_x4,1993-01-31,1992-10-31,5121.775,5151.429,4799.3394,5100.326,5242.426,5102.6772,4860.8115,5182.3125,4939.819,4913.166,4145.2,3431.0,0
T000022_fold0_x4,1993-04-30,1992-10-31,5321.491,5257.059,5027.9297,5485.995,5442.0625,5226.3633,5454.402,5185.6855,4940.5503,4901.5635,3812.4,4987.4,0
T000022_fold0_x4,1993-07-31,1992-10-31,5411.959,5304.2886,5072.125,5311.993,5311.6953,5469.3164,5250.676,5188.32,4946.8164,4944.3403,5039.8,5072.8,0
T000022_fold0_x4,1993-10-31,1992-10-31,5341.242,5199.109,4984.06,5376.214,5118.238,6023.6855,5123.079,5190.492,4939.8,4991.6577,5668.2,4939.8,0
T000024_fold0_x5,1993-01-31,1992-10-31,5106.2686,5115.432,5113.3423,5156.612,5009.6963,5174.778,4974.5435,5339.4634,5173.525,5144.3975,5692.1,5100.1,0
T000024_fold0_x5,1993-04-30,1992-10-31,5218.895,5219.859,5181.504,5223.199,5212.4023,5363.497,5556.95,5342.8364,5328.255,5144.467,6779.2,5161.7,0
T000024_fold0_x5,1993-07-31,1992-10-31,5286.5645,5376.163,5233.9824,5272.651,5360.5977,5396.4487,5302.935,5345.4707,5404.13,5149.212,7027.5,5207.4,0
T000024_fold0_x5,1993-10-31,1992-10-31,5316.3594,5365.806,5142.8506,5356.865,5230.7104,5418.8203,5202.3696,5347.643,5397.003,5155.4443,7023.7,5145.2,0
T000027_fold0_x6,1992-10-31,1992-07-31,3543.5635,3486.7043,3384.161,3530.8525,3628.1575,3348.7024,3397.8235,3555.0916,3404.6326,3384.4148,3745.26,2963.79,0
T000027_fold0_x6,1993-01-31,1992-07-31,3342.418,3207.898,3275.1985,3629.7004,3286.3784,3535.1545,3514.692,3558.4648,3374.9258,3380.4368,3607.6,2814.34,0
T000027_fold0_x6,1993-04-30,1992-07-31,3659.4814,3539.7856,3449.2637,4057.4048,3591.3257,3710.0444,3444.756,3561.099,3427.6746,3399.6113,3900.38,3320.86,0
T000027_fold0_x6,1993-07-31,1992-07-31,3634.1057,3612.5867,3415.3455,4391.097,3631.0554,3809.3499,3443.2708,3563.271,3359.782,3422.25,4390.96,3394.8,0
