unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
0_fold0_x0,2010-09-13,2010-09-12,0.21296668,0.21206348,0.21301976,0.20759177,0.12635818,0.1889975,0.22071308,0.21595645,0.21442847,0.21040285,0.2400998570077513,0.1112151073760919,0
0_fold0_x0,2010-09-14,2010-09-12,0.23507614,0.208211,0.21420662,0.21198569,0.13483807,0.16758005,0.20646895,0.21634434,0.21446538,0.23134074,0.2198200758744986,0.1112151073760919,0
0_fold0_x0,2010-09-15,2010-09-12,0.27552766,0.20556384,0.21032111,0.20789464,0.1179091,0.1697587,0.2065616,0.21683976,0.21442787,0.23863928,0.2399834737587798,0.0364194727038544,0
0_fold0_x0,2010-09-16,2010-09-12,0.3090396,0.20408052,0.19701774,0.21191989,0.112380356,0.15966453,0.20682281,0.21665154,0.21489128,0.25817347,0.2101311703976363,-0.0197160477166472,0
0_fold0_x0,2010-09-17,2010-09-12,0.32828128,0.21097681,0.20649518,0.20358278,0.10602537,0.17147204,0.216137,0.21716852,0.2144284,0.24880679,0.2058249901856962,-0.0192117203044376,0
0_fold0_x0,2010-09-18,2010-09-12,0.32420725,0.20090617,0.19661528,0.20231478,0.09115632,0.1531979,0.20171477,0.21719994,0.21446258,0.24437444,0.2157757579727452,0.0724594854686402,0
0_fold0_x0,2010-09-19,2010-09-12,0.3188256,0.2008161,0.20254901,0.19910921,0.103179544,0.15567772,0.20023014,0.21757632,0.2149418,0.2519176,0.2138942287810408,-0.0134119550640334,0
0_fold0_x0,2010-09-20,2010-09-12,0.3137399,0.20049378,0.19443971,0.19774477,0.08459474,0.15918216,0.20170328,0.21800455,0.21446724,0.24739186,0.2523103995456593,-0.0395690902703378,0
0_fold0_x0,2010-09-21,2010-09-12,0.308212,0.18993983,0.18894601,0.19468246,0.08338049,0.15597989,0.19412245,0.21835577,0.21442775,0.2622873,0.2593903805247483,-0.0395690902703378,0
0_fold0_x0,2010-09-22,2010-09-12,0.29992738,0.17599507,0.18492082,0.19231053,0.08282821,0.12982565,0.18150744,0.21913941,0.2144485,0.24358898,0.27852572637645,0.0165082385256775,0
0_fold0_x0,2010-09-23,2010-09-12,0.2924452,0.16943467,0.18206961,0.1931502,0.089539096,0.16574983,0.1852319,0.21916297,0.21442793,0.25443554,0.10729687132739,-0.0535738745632214,0
0_fold0_x0,2010-09-24,2010-09-12,0.2868416,0.16925395,0.18453044,0.19697312,0.07761529,0.14361116,0.19371939,0.22022103,0.21443287,0.26818395,0.0740112621215917,-0.0234985033082152,0
0_fold0_x0,2010-09-25,2010-09-12,0.28273216,0.16523175,0.20005023,0.19213553,0.06664121,0.1419385,0.18906248,0.22081003,0.21443889,0.28772584,0.0657383528405479,-0.1198250390401464,0
0_fold0_x0,2010-09-26,2010-09-12,0.2793109,0.16050744,0.19734278,0.19598567,0.04843232,0.11884493,0.19468601,0.2208295,0.21446115,0.275285,0.0657383528405479,-0.0297831987526664,0
3_fold0_x1,2010-09-13,2010-09-12,2.2140076,2.2339158,2.2317681,2.2279575,2.2075462,2.2289324,2.23694,2.2813907,2.2354174,2.255081,2.23523484348355,2.370819706415961,0
3_fold0_x1,2010-09-14,2010-09-12,2.1975455,2.2348871,2.2376912,2.2381406,2.2038546,2.1927388,2.2280996,2.2817786,2.2357645,2.2793984,2.2457380309747155,2.370819706415961,0
3_fold0_x1,2010-09-15,2010-09-12,2.188153,2.2397144,2.2415936,2.237027,2.2248514,2.248962,2.2233028,2.282274,2.2350729,2.2964413,2.2660556723510705,2.314247893280483,0
3_fold0_x1,2010-09-16,2010-09-12,2.1808825,2.2418027,2.2287657,2.2398,2.2212262,2.255049,2.2220523,2.2820857,2.2424395,2.3225007,2.185751247042929,2.3917304239530184,0
3_fold0_x1,2010-09-17,2010-09-12,2.1740437,2.2439516,2.231069,2.2268624,2.2053432,2.235835,2.231061,2.2826028,2.243135,2.306614,2.159675027461036,2.469605150151183,0
3_fold0_x1,2010-09-18,2010-09-12,2.1651583,2.2515395,2.2309165,2.232623,2.214109,2.23077,2.2210453,2.2826343,2.2349524,2.315652,2.17370797468284,2.4464943113728066,0
3_fold0_x1,2010-09-19,2010-09-12,2.1547687,2.2686539,2.2310224,2.2286499,2.2349315,2.2434282,2.2156577,2.2830105,2.2349663,2.3225543,2.1739853812741368,2.4864025975414257,0
3_fold0_x1,2010-09-20,2010-09-12,2.1423066,2.2728567,2.227075,2.2331507,2.2259169,2.2445657,2.218328,2.2834387,2.2382817,2.321356,2.1848233698237647,2.497278849069165,0
3_fold0_x1,2010-09-21,2010-09-12,2.1278746,2.2592394,2.219037,2.2215674,2.2464101,2.2438374,2.208509,2.2837899,2.2360225,2.3269916,2.226577844686187,2.497278849069165,0
3_fold0_x1,2010-09-22,2010-09-12,2.1257303,2.2518635,2.2187681,2.2212307,2.2148564,2.204058,2.2016623,2.2845736,2.2342305,2.3128176,2.2416056293388467,2.5240629337460905,0
3_fold0_x1,2010-09-23,2010-09-12,2.1320305,2.238923,2.223976,2.2222462,2.2182095,2.2575219,2.2065063,2.2845972,2.2349281,2.3244054,2.0203212611847987,2.41759619715531,0
3_fold0_x1,2010-09-24,2010-09-12,2.1366792,2.243714,2.2257395,2.2247121,2.1942883,2.2012734,2.2144227,2.2856553,2.2340255,2.3304455,2.1090626731661732,2.4814762391097767,0
3_fold0_x1,2010-09-25,2010-09-12,2.1381729,2.2347999,2.2361383,2.2198777,2.1563835,2.2072659,2.210175,2.2862442,2.2337556,2.3552608,2.0874153933005,2.3439112670601783,0
3_fold0_x1,2010-09-26,2010-09-12,2.1388679,2.2544346,2.2274306,2.2199552,2.1021676,2.184415,2.2115772,2.2862637,2.2337139,2.3653238,2.0874153933005,2.391204308004008,0
