unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2010-09-27,2010-09-26,0.06307976,0.06576538,0.041808218,0.109270185,0.07629237,0.060266186,0.06797948,0.065799266,0.057412878,0.097724184,0.0348870932590654,-0.0548249944896625
0,2010-09-28,2010-09-26,0.060497284,0.068701625,0.039480418,0.11137977,0.07209195,0.0568752,0.07014819,0.06411308,0.053098828,0.11736143,0.0205816522396736,-0.0548249944896625
0,2010-09-29,2010-09-26,0.069753155,0.06578162,0.04120499,0.109075144,0.06455557,0.068263724,0.06726058,0.06408179,0.05195497,0.105630346,0.0152280227869938,-0.0568229069303362
0,2010-09-30,2010-09-26,0.071115136,0.06578797,0.046807975,0.1150638,0.06934642,0.06778002,0.0756247,0.06359461,0.051598668,0.1256876,-0.0134119550640334,0.0002436794819347
0,2010-10-01,2010-09-26,0.069577456,0.06605913,0.049093023,0.11605093,0.07897796,0.08129895,0.07301846,0.06863007,0.050652415,0.12144482,-0.0515759621225467,-0.0093676371622799
0,2010-10-02,2010-09-26,0.08127706,0.074873194,0.050894365,0.11294094,0.06820296,0.062034905,0.06847728,0.06851354,0.049074873,0.12733652,-0.0370668504174546,0.0402698185239888
0,2010-10-03,2010-09-26,0.07449919,0.068141505,0.05103746,0.12148425,0.06652035,0.07694958,0.07335059,0.06826301,0.04774107,0.14346415,-0.0370668504174546,0.0400079562138034
0,2010-10-04,2010-09-26,0.07379277,0.06630054,0.050651684,0.12756437,0.088806465,0.078178175,0.070317775,0.06822018,0.047360197,0.109841585,-0.0310440172831887,0.0510546662619981
0,2010-10-05,2010-09-26,0.08454311,0.06583324,0.0514417,0.11911074,0.07394477,0.076680526,0.085798986,0.059874862,0.047840238,0.11796889,-0.0410723739028842,0.0510546662619981
0,2010-10-06,2010-09-26,0.08339637,0.06586787,0.05431263,0.123709716,0.07941847,0.062196657,0.08059663,0.056849122,0.0489804,0.09122609,-0.0430799849476402,0.0307942823369069
0,2010-10-07,2010-09-26,0.07607886,0.06609972,0.0658323,0.11430851,0.08061921,0.06997668,0.085837565,0.05793728,0.05077052,0.12386639,-0.0106381542968835,0.0610927214857759
0,2010-10-08,2010-09-26,0.08789473,0.065987706,0.07219246,0.121695265,0.07681954,0.077211514,0.08081127,0.05974683,0.05335483,0.1476632,0.0025325500450375,0.0531107703271581
0,2010-10-09,2010-09-26,0.082276836,0.06756906,0.07302843,0.11833586,0.07882688,0.091297515,0.08343158,0.06898947,0.056964695,0.16936478,-0.0204725388349599,0.0520827182945786
