unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000003_fold0_x0,1993-09-30,1993-08-31,3165.8728,3916.7512,4008.9187,3524.7244,4074.8977,3481.308,4952.0405,4203.0117,2520.076,4451.509,6720.0,1560.0,0
T000003_fold0_x0,1993-10-31,1993-08-31,3409.8123,3275.1348,3887.7622,3190.7627,4235.3296,3564.9722,5230.6665,4080.0718,2528.3398,4164.053,7500.0,4580.0,0
T000003_fold0_x0,1993-11-30,1993-08-31,3661.8647,3714.8513,4358.7383,3645.518,3975.1855,3380.2275,4753.1865,3909.8438,4163.6367,4257.368,4880.0,1340.0,0
T000003_fold0_x0,1993-12-31,1993-08-31,3810.3838,4064.105,4201.2246,3435.4897,4518.8916,3133.569,4856.1,4243.0337,2510.336,3985.4692,7780.0,3860.0,0
T000003_fold0_x0,1994-01-31,1993-08-31,3607.644,3464.9465,2738.1206,3412.878,3940.3179,3329.1145,4462.208,3878.6445,2345.0696,4063.895,4360.0,2440.0,0
T000003_fold0_x0,1994-02-28,1993-08-31,4005.5579,3352.355,3247.222,3419.1516,4448.9478,3145.5103,4152.008,4056.6387,2564.5588,4252.247,4640.0,2180.0,0
T000003_fold0_x0,1994-03-31,1993-08-31,4071.6274,3994.9795,2560.389,3419.4238,4608.5884,3121.9531,4170.285,4434.189,3683.3828,4442.7847,7420.0,2020.0,0
T000003_fold0_x0,1994-04-30,1993-08-31,3633.373,3746.9043,3744.1875,3411.088,4742.8896,3540.2617,4197.37,4376.7637,3273.8406,4289.356,4260.0,4160.0,0
T000003_fold0_x0,1994-05-31,1993-08-31,4136.373,3305.4568,3155.8865,3367.3328,4291.9272,3129.7466,3887.8054,4233.331,2640.1694,4558.152,2740.0,2760.0,0
T000003_fold0_x0,1994-06-30,1993-08-31,3654.2715,3277.449,3697.4238,3226.0312,4375.7393,2960.6685,4188.9785,4298.575,3095.1404,4346.133,3200.0,3480.0,0
T000003_fold0_x0,1994-07-31,1993-08-31,3522.0688,3857.6465,3195.3684,3121.825,4350.551,3175.1458,4146.645,4304.991,3217.9077,4440.132,7140.0,2240.0,0
T000003_fold0_x0,1994-08-31,1993-08-31,3685.1426,3263.6252,3576.3865,3112.7388,5037.791,3620.134,5124.474,4603.927,3618.2637,4978.456,6960.0,5900.0,0
T000010_fold0_x1,1993-09-30,1993-08-31,2634.622,2630.8396,2174.0173,2445.8374,2600.231,2910.5083,2488.0938,2561.4526,2441.9968,2369.8125,3480.0,2480.0,0
T000010_fold0_x1,1993-10-31,1993-08-31,2489.9526,2578.6863,2457.642,2864.7312,2821.918,2454.1812,2428.6907,2915.845,2818.2832,2549.7378,3720.0,2120.0,0
T000010_fold0_x1,1993-11-30,1993-08-31,3162.0737,2847.6665,3501.2322,3247.4692,3712.4268,3294.5522,3055.4387,3357.0757,3628.0679,2904.6711,3460.0,5580.0,0
T000010_fold0_x1,1993-12-31,1993-08-31,2632.4614,2682.5413,3405.9883,2888.359,3138.246,2597.6235,2438.6335,3135.139,3241.5178,2951.3523,2020.0,3180.0,0
T000010_fold0_x1,1994-01-31,1993-08-31,3199.9756,3151.6392,3991.6929,2516.7026,3883.5374,2909.6506,2614.716,3420.1606,3353.0715,3008.3403,4980.0,3340.0,0
T000010_fold0_x1,1994-02-28,1993-08-31,2580.567,2373.6934,3531.4355,2306.8057,2978.9902,3319.5754,2551.691,3031.4136,3073.7727,2921.4937,3380.0,2700.0,0
T000010_fold0_x1,1994-03-31,1993-08-31,2559.1196,2321.7012,2926.202,2202.8945,2549.0674,2884.9639,2651.7207,2813.8684,2699.7842,2842.3223,2920.0,3640.0,0
T000010_fold0_x1,1994-04-30,1993-08-31,2451.4766,2140.5107,2826.5188,2153.677,2958.6697,3039.4512,2626.3582,2799.4993,2843.7979,2500.741,3540.0,3440.0,0
T000010_fold0_x1,1994-05-31,1993-08-31,2452.6572,2075.971,3062.08,2131.2573,2688.1992,2972.748,2313.2358,2688.8093,2945.8726,2406.2322,2620.0,2720.0,0
T000010_fold0_x1,1994-06-30,1993-08-31,1870.7262,1968.6173,2114.2766,2115.4211,2338.437,2082.2478,2065.0615,2265.7488,2172.6138,2130.2812,2540.0,1440.0,0
T000010_fold0_x1,1994-07-31,1993-08-31,1438.2089,1690.8599,1755.7242,2102.3174,2280.902,2134.9243,2015.3457,1969.0779,2326.347,2106.0317,2100.0,1260.0,0
T000010_fold0_x1,1994-08-31,1993-08-31,1930.3735,1738.659,2113.9985,2091.1807,2531.9731,2634.4673,2620.2256,2497.872,1909.6571,2461.2344,3900.0,2980.0,0
T000012_fold0_x2,1993-09-30,1993-08-31,2603.197,2925.1309,3085.7393,2653.5122,3060.6777,3026.6455,2626.0894,3267.7202,3521.9993,2275.428,550.0,4950.0,0
T000012_fold0_x2,1993-10-31,1993-08-31,2829.8354,3044.1392,2815.9602,2946.751,3603.1824,3058.8643,2463.5637,3473.404,2969.3474,2307.1895,3950.0,2200.0,0
T000012_fold0_x2,1993-11-30,1993-08-31,2936.1946,2489.7534,2635.6953,2925.3376,2943.846,2977.078,2694.7234,3318.9517,2188.9292,2292.183,550.0,4850.0,0
T000012_fold0_x2,1993-12-31,1993-08-31,2667.1785,2540.0532,2575.7495,2958.147,2942.6775,2583.2058,2385.9863,3229.964,2240.0513,2346.331,2000.0,2350.0,0
T000012_fold0_x2,1994-01-31,1993-08-31,2686.4878,1957.1042,2917.1792,3011.58,2325.8394,2743.9429,2389.871,2562.2847,2266.6956,2354.5713,4150.0,2400.0,0
T000012_fold0_x2,1994-02-28,1993-08-31,2924.0215,2805.8943,3817.8374,3069.3132,3161.4404,2477.5586,2499.0352,3018.7373,1920.8715,2353.2778,5900.0,1500.0,0
T000012_fold0_x2,1994-03-31,1993-08-31,2744.3027,2666.3264,3505.4,3251.8384,2706.533,2614.878,2558.5007,2967.5496,2698.808,2370.8875,2700.0,3300.0,0
T000012_fold0_x2,1994-04-30,1993-08-31,2313.495,2091.711,2482.0571,3485.3445,2227.709,2686.9995,2628.5664,2753.9216,2115.5474,2439.7256,2500.0,2100.0,0
T000012_fold0_x2,1994-05-31,1993-08-31,2195.5752,1623.663,3343.5151,3579.571,2232.436,2263.8167,3024.6797,2986.1377,2667.524,2461.091,4650.0,3800.0,0
T000012_fold0_x2,1994-06-30,1993-08-31,2432.255,2635.8013,3480.0925,3603.9243,2430.2341,2187.4634,2598.0833,2675.1035,1721.811,2485.873,2750.0,1550.0,0
T000012_fold0_x2,1994-07-31,1993-08-31,2484.999,2435.587,4421.1943,3604.6165,3449.7083,2366.7532,3232.9111,2863.6702,2798.0212,2501.8398,9250.0,4700.0,0
T000012_fold0_x2,1994-08-31,1993-08-31,1959.7908,1358.7421,2990.4058,3598.5798,2527.5713,2449.9346,2640.2798,2458.578,2286.7722,2392.079,2100.0,2150.0,0
T000018_fold0_x3,1993-10-31,1993-09-30,5071.3657,5057.167,4857.6816,5096.1934,5197.732,4557.482,5198.932,5292.187,4253.009,4815.761,2800.0,4800.0,0
T000018_fold0_x3,1993-11-30,1993-09-30,3676.2664,3464.4314,4490.8076,4696.8823,3883.2737,3149.7178,4814.096,4175.573,3174.937,4549.4062,3200.0,3250.0,0
T000018_fold0_x3,1993-12-31,1993-09-30,3923.2798,3972.3425,4684.3516,4249.8027,3940.3755,4512.0166,5265.08,4097.8,4401.4414,4538.8833,3000.0,4450.0,0
T000018_fold0_x3,1994-01-31,1993-09-30,4066.1777,3608.202,4820.822,4289.506,4207.1553,3698.3328,4784.8545,4117.793,4120.3706,4246.791,3900.0,4000.0,0
T000018_fold0_x3,1994-02-28,1993-09-30,4226.4336,3349.864,4211.838,4484.126,3689.7698,4455.793,5098.8394,3761.2034,4732.127,4179.3643,1700.0,5050.0,0
T000018_fold0_x3,1994-03-31,1993-09-30,3382.475,3076.0117,4028.806,4611.8813,3017.5986,3789.647,4495.3633,3557.877,3442.7805,4230.427,3400.0,3450.0,0
T000018_fold0_x3,1994-04-30,1993-09-30,3515.9678,3192.6624,3437.5947,4679.6606,3377.145,3039.5972,4437.673,3630.489,2981.151,4297.2964,2800.0,2550.0,0
T000018_fold0_x3,1994-05-31,1993-09-30,3632.5078,3182.6611,3318.208,4695.666,3619.4634,4248.8633,4406.7026,3460.95,3553.138,4218.3174,2400.0,3550.0,0
T000018_fold0_x3,1994-06-30,1993-09-30,3070.7227,2724.35,3609.668,4592.359,3202.0874,3569.6216,4274.3335,3483.612,3019.266,4507.372,1850.0,2650.0,0
T000018_fold0_x3,1994-07-31,1993-09-30,3443.088,4080.999,4489.0195,4554.7095,4126.974,4883.83,5164.6533,4574.0537,4697.014,4510.6426,1850.0,5750.0,0
T000018_fold0_x3,1994-08-31,1993-09-30,4001.4688,3895.864,4405.73,4596.5566,4487.5166,4317.9956,4590.3735,4703.819,3922.747,4728.9453,2900.0,3100.0,0
T000018_fold0_x3,1994-09-30,1993-09-30,4290.947,3864.7163,4880.9824,4676.5786,4312.5845,4019.5378,5444.515,4893.984,4930.1553,5164.7754,1300.0,5850.0,0
T000020_fold0_x4,1993-10-31,1993-09-30,6135.2393,5239.0205,5249.0205,5148.6406,5482.83,5561.8013,4887.2944,5896.827,5366.3604,4921.251,4600.0,9400.0,0
T000020_fold0_x4,1993-11-30,1993-09-30,5200.7373,3966.1094,4241.055,5741.7646,4348.3604,4935.779,4228.0303,5120.1367,5054.1323,4676.171,2800.0,4900.0,0
T000020_fold0_x4,1993-12-31,1993-09-30,5007.1914,4561.5664,4178.8965,6211.9844,3436.203,5140.9053,4901.4873,4950.487,5499.096,4497.0747,4700.0,7500.0,0
T000020_fold0_x4,1994-01-31,1993-09-30,5115.5957,3821.5034,4772.306,6261.5454,3374.54,4778.012,4199.323,4913.942,5730.1396,4246.1426,3100.0,5100.0,0
T000020_fold0_x4,1994-02-28,1993-09-30,4898.1924,3315.146,4174.7007,5406.379,2705.528,5143.961,4348.1196,4153.046,4715.8623,4054.669,2700.0,4500.0,0
T000020_fold0_x4,1994-03-31,1993-09-30,5444.6646,4884.63,4807.435,4791.4307,3511.875,4547.593,4039.5742,4865.4053,4619.677,3980.8882,3400.0,2400.0,0
T000020_fold0_x4,1994-04-30,1993-09-30,6045.74,5073.122,5122.785,4424.634,3974.3076,4732.53,4935.6367,5430.9834,5559.402,3950.2937,5800.0,6600.0,0
T000020_fold0_x4,1994-05-31,1993-09-30,5276.173,4162.0513,4350.7817,4265.211,3702.7761,4797.014,4496.886,4874.755,5749.7627,4035.8032,6000.0,5100.0,0
T000020_fold0_x4,1994-06-30,1993-09-30,5456.157,3440.9968,4458.1636,4151.536,3760.0652,4286.1606,4270.081,5141.7944,4514.667,4356.5454,6700.0,3000.0,0
T000020_fold0_x4,1994-07-31,1993-09-30,5773.053,4407.1694,4714.783,4045.1416,3439.8625,4600.7466,5121.5977,5454.3237,5343.308,4615.5107,4200.0,5800.0,0
T000020_fold0_x4,1994-08-31,1993-09-30,5597.3394,2885.3257,4791.6055,3970.9802,4232.417,4345.587,4425.2114,5188.726,4655.1963,4967.6826,4400.0,3800.0,0
T000020_fold0_x4,1994-09-30,1993-09-30,5988.0107,3096.311,5340.8423,3932.1123,4232.742,4806.8706,5214.574,5394.798,6020.651,5146.735,4800.0,5300.0,0
T000024_fold0_x5,1993-10-31,1993-09-30,3221.7192,2990.5566,3214.38,3299.3965,3116.2498,3190.0715,3219.5193,3090.9954,3209.105,3139.7043,2766.0,3602.0,0
T000024_fold0_x5,1993-11-30,1993-09-30,2872.544,3012.6152,2917.2659,3218.5872,2877.8152,2916.72,3030.7295,2792.5,3073.1748,3079.1267,2640.0,2864.0,0
T000024_fold0_x5,1993-12-31,1993-09-30,3224.145,3111.992,3137.7715,3274.3105,3113.1135,3146.0098,3171.1704,3070.2349,3011.1616,3050.267,2512.0,3154.0,0
T000024_fold0_x5,1994-01-31,1993-09-30,3047.216,2736.0093,3007.408,3304.9458,2941.3862,2945.041,3061.839,3063.058,2936.6223,3041.0864,2672.0,2504.0,0
T000024_fold0_x5,1994-02-28,1993-09-30,3110.0007,3245.9297,3070.194,3345.4795,3089.1042,3295.5354,3230.7197,3045.4377,3509.4133,3058.554,3158.0,2948.0,0
T000024_fold0_x5,1994-03-31,1993-09-30,3130.31,3122.3838,3535.8025,3416.4077,3355.7053,3234.1401,3283.6494,2994.4407,3537.441,3104.1252,4536.0,3732.0,0
T000024_fold0_x5,1994-04-30,1993-09-30,2982.5352,2930.832,3012.0193,3437.302,2997.2666,3154.2896,3253.5144,2886.314,2968.2087,3169.9111,3090.0,3122.0,0
T000024_fold0_x5,1994-05-31,1993-09-30,2926.4688,2885.5544,2956.5889,3432.3572,3035.496,3163.1409,3175.3054,3036.4138,2691.867,3228.2073,3468.0,2688.0,0
T000024_fold0_x5,1994-06-30,1993-09-30,2881.5146,3011.0254,3235.2886,3392.7104,2865.2305,3015.434,3306.0752,2962.776,3656.8677,3288.7917,2870.0,2978.0,0
T000024_fold0_x5,1994-07-31,1993-09-30,3007.314,3246.9136,3650.8242,3335.4084,3281.7449,3220.3555,3593.317,3336.2087,4098.507,3270.2505,2824.0,4324.0,0
T000024_fold0_x5,1994-08-31,1993-09-30,3156.1497,3021.9602,3385.147,3316.3987,3294.398,2991.558,3239.3882,3280.525,2977.6929,3258.3933,3594.0,2836.0,0
T000024_fold0_x5,1994-09-30,1993-09-30,3040.5586,2803.3672,3033.4358,3299.349,3117.3726,3115.334,3297.8516,3026.6855,3310.0981,3242.6907,3348.0,3248.0,0
T000025_fold0_x6,1993-10-31,1993-09-30,3523.7231,3054.6123,1822.1655,3152.098,3727.552,3459.6099,2656.547,3297.3892,3306.7168,2847.73,1700.0,3550.0,0
T000025_fold0_x6,1993-11-30,1993-09-30,2686.2312,2517.6992,1736.5941,3811.728,3305.4148,2864.03,2389.1316,3185.894,3245.7866,2867.6296,2250.0,2800.0,0
T000025_fold0_x6,1993-12-31,1993-09-30,4211.0454,3183.3467,3333.0432,4319.4907,4609.096,3434.4753,3195.549,3927.2144,3522.437,2879.3154,1750.0,6100.0,0
T000025_fold0_x6,1994-01-31,1993-09-30,3184.3347,2640.7744,2061.7112,4578.2734,3042.0623,3178.3274,2544.9565,3011.7812,3515.3623,2924.683,3950.0,3600.0,0
T000025_fold0_x6,1994-02-28,1993-09-30,2264.642,2171.2568,1695.7072,4393.248,2446.547,3175.8591,2550.4565,2271.7761,2888.5166,2945.1501,3200.0,2150.0,0
T000025_fold0_x6,1994-03-31,1993-09-30,3333.6492,3163.4268,1958.6165,4079.3655,2573.3413,3274.154,2768.0664,2946.6448,3032.0747,2948.2947,2350.0,3700.0,0
T000025_fold0_x6,1994-04-30,1993-09-30,2637.4136,3138.0579,1331.3365,3955.0737,2392.4175,2871.3867,2700.0105,3037.8022,2935.5447,2968.125,2900.0,2800.0,0
T000025_fold0_x6,1994-05-31,1993-09-30,3557.0884,3577.6091,2640.4993,3856.992,3620.1055,3377.1846,2991.8557,3817.2988,3174.0435,2978.5818,2850.0,3400.0,0
T000025_fold0_x6,1994-06-30,1993-09-30,3508.819,3741.074,3381.7637,3707.9824,3671.0732,3151.33,3219.2827,3919.0547,3502.095,2996.0784,1250.0,4000.0,0
T000025_fold0_x6,1994-07-31,1993-09-30,2626.0234,3455.2715,3242.2395,3643.7449,3251.8645,2817.5552,3155.1602,3360.025,3621.7366,2973.9458,2000.0,4650.0,0
T000025_fold0_x6,1994-08-31,1993-09-30,2865.9946,3233.7954,1748.0457,3611.4783,3373.371,2514.8916,2404.6055,2688.9438,2774.6182,2993.3384,1350.0,1350.0,0
T000025_fold0_x6,1994-09-30,1993-09-30,2383.5925,2572.03,1807.7258,3577.9944,2469.206,2897.732,2745.2039,2553.6404,2881.9114,2968.933,4650.0,2850.0,0
T000030_fold0_x7,1993-10-31,1993-09-30,5673.0073,4862.577,6967.1104,4059.6316,6358.5874,5946.0386,5351.7417,5310.972,5854.752,4367.1533,6200.0,8200.0,0
T000030_fold0_x7,1993-11-30,1993-09-30,5596.7275,4376.233,6050.84,4563.283,5661.37,3373.6606,4560.8496,5496.1426,4521.81,3928.01,6100.0,3800.0,0
T000030_fold0_x7,1993-12-31,1993-09-30,5089.155,3109.368,4223.4854,4493.9907,5313.168,4226.8223,4819.714,4378.908,5031.5967,3450.2148,2000.0,2900.0,0
T000030_fold0_x7,1994-01-31,1993-09-30,5814.831,4147.9307,6414.491,4734.704,5871.273,4309.417,5120.8647,5347.3286,5006.5786,3372.4807,2300.0,4300.0,0
T000030_fold0_x7,1994-02-28,1993-09-30,5764.107,3622.6504,4004.475,4984.6846,4998.746,2655.1895,4930.1343,3820.2834,3637.6235,3133.0579,3100.0,2400.0,0
T000030_fold0_x7,1994-03-31,1993-09-30,5117.6343,3074.7268,3835.3862,5271.6406,4236.1074,2416.4016,4730.9717,4146.8335,4726.7666,3284.0083,2900.0,2600.0,0
T000030_fold0_x7,1994-04-30,1993-09-30,5502.3057,4648.3867,3249.7778,5762.7793,5525.3804,2723.2021,5414.1157,5377.4253,4751.819,3764.638,3600.0,3900.0,0
T000030_fold0_x7,1994-05-31,1993-09-30,5107.745,4717.521,4042.6882,6032.7285,5865.372,3750.484,5393.453,4927.363,4908.479,4871.4756,1900.0,3500.0,0
T000030_fold0_x7,1994-06-30,1993-09-30,5749.7856,5800.647,6604.533,6114.7666,7464.969,4386.0137,6338.2627,6804.899,6615.9526,5532.9556,3100.0,4200.0,0
T000030_fold0_x7,1994-07-31,1993-09-30,6428.2827,5396.3716,7700.306,6120.103,8479.641,6746.057,8249.478,7067.213,8454.781,5853.923,1700.0,13200.0,0
T000030_fold0_x7,1994-08-31,1993-09-30,5308.4272,3464.6313,7657.629,6021.6387,6015.7505,4857.139,6316.7666,5531.255,6608.496,5685.337,3500.0,6900.0,0
T000030_fold0_x7,1994-09-30,1993-09-30,5703.617,4095.7546,6169.321,5704.079,5820.068,4658.822,5486.6475,4946.4707,4327.747,4912.5156,3400.0,4200.0,0
T000036_fold0_x8,1993-10-31,1993-09-30,4773.597,4258.119,3724.0361,4638.8433,4825.652,4897.9727,3998.1064,4269.6846,4560.127,4272.984,3900.0,6750.0,0
T000036_fold0_x8,1993-11-30,1993-09-30,4043.8188,4257.555,4178.8247,5063.182,4541.795,4083.929,3580.6895,4178.3833,4284.6084,4190.136,2350.0,4500.0,0
T000036_fold0_x8,1993-12-31,1993-09-30,4593.2363,4396.352,4606.8457,5436.255,4882.743,4385.791,3945.2305,4486.9575,4709.4067,4147.1147,3450.0,5500.0,0
T000036_fold0_x8,1994-01-31,1993-09-30,3493.9055,2704.9053,3537.7039,5108.286,3724.921,3739.5042,3385.8276,3517.8083,4605.463,4099.1064,2850.0,2750.0,0
T000036_fold0_x8,1994-02-28,1993-09-30,3960.004,3892.6477,4490.6978,4621.4673,3658.0566,4736.3916,3827.351,3487.4324,4550.0522,4073.854,3550.0,4050.0,0
T000036_fold0_x8,1994-03-31,1993-09-30,3452.121,3456.5884,4222.505,4396.173,3609.1433,4748.8994,3816.8667,3546.3376,4466.045,4079.1729,4600.0,4350.0,0
T000036_fold0_x8,1994-04-30,1993-09-30,3917.285,3330.8538,4271.705,4250.947,3675.7686,4707.101,4130.8564,3688.3906,4539.4043,4106.4365,2750.0,4900.0,0
T000036_fold0_x8,1994-05-31,1993-09-30,4038.7437,4047.4087,3571.985,4175.157,3950.8955,4447.257,3982.3853,4277.7935,4272.006,4145.678,2900.0,4000.0,0
T000036_fold0_x8,1994-06-30,1993-09-30,3566.314,3465.306,4422.4907,4132.9707,3499.6438,4026.9104,4187.59,3698.093,4492.655,4260.859,2350.0,4350.0,0
