unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1994-01-31,1993-10-31,5900.9937,5798.45,5856.5117,5828.638,5809.318,5847.1465,5779.478,5805.5405,5838.0874,5836.449,5809.05,5531.5
T000000,1994-04-30,1993-10-31,5999.737,5798.4316,5926.921,5870.8716,5870.275,5934.888,5806.693,5825.19,5842.0586,5937.4185,5707.05,5670.6
T000000,1994-07-31,1993-10-31,5818.9346,5798.45,5937.126,5916.1504,5864.0923,5959.023,5798.596,5859.4243,5845.4004,6003.623,5661.75,5730.0
T000000,1994-10-31,1993-10-31,5836.407,5798.45,5968.7183,5937.508,5894.289,5997.777,5828.5806,5879.5396,5852.8467,5995.09,6176.6,5798.45
T000001,1994-01-31,1993-10-31,4109.947,4090.0,4187.723,4225.15,4174.7666,4143.7407,4050.9941,4091.451,4163.4897,4275.789,4240.2,3799.2
T000001,1994-04-30,1993-10-31,4208.1973,4089.9626,4220.088,4303.1553,4253.8374,4232.259,4099.832,4100.722,4239.998,4320.7725,4320.8,3972.6
T000001,1994-07-31,1993-10-31,4175.184,4089.9915,4318.5596,4416.8584,4311.4795,4260.5327,4159.5884,4134.745,4318.782,4443.8086,4268.4,4078.2
T000001,1994-10-31,1993-10-31,4128.017,4090.0,4379.351,4454.14,4318.8936,4287.3027,4136.909,4135.019,4375.8647,4376.324,4292.6,4090.0
T000002,1994-01-31,1993-10-31,5779.8945,5800.1035,5874.2163,5874.915,5828.136,5831.643,5709.414,5809.573,5974.9497,5974.135,5853.55,5405.5
T000002,1994-04-30,1993-10-31,6016.4917,5800.6606,5974.5894,6083.328,5993.397,6056.913,5886.9614,5815.212,6041.7695,6216.299,5948.0,5935.5
T000002,1994-07-31,1993-10-31,5880.9897,5800.652,6057.807,6117.746,5884.886,5991.3423,5916.33,5822.5195,6097.4297,6260.449,5970.0,5864.65
T000002,1994-10-31,1993-10-31,5834.995,5800.1,6094.693,6131.5576,5896.6694,5975.824,5848.335,5809.638,6156.9805,6196.1685,5692.0,5800.1
T000003,1994-01-31,1993-10-31,4269.7793,4065.4333,4229.2466,4495.221,4303.0664,4141.6514,4159.8687,4107.8936,4085.3706,4229.468,3940.2,4713.0
T000003,1994-04-30,1993-10-31,4305.122,4096.054,4041.4363,4562.7896,4278.959,4132.875,4135.5254,4087.7954,4057.3418,4154.4565,3686.8,4201.0
T000003,1994-07-31,1993-10-31,4210.544,4072.0952,4134.001,4566.0293,4230.048,4107.5854,4141.321,4127.392,4041.1584,4247.5967,3816.6,4085.8
T000003,1994-10-31,1993-10-31,4059.8823,4065.0,4052.276,4601.3257,4110.7534,4127.057,3958.2144,4100.233,4045.7417,3987.9536,2993.6,4065.0
T000004,1994-01-31,1993-10-31,5588.1484,5672.0,5962.998,6017.0044,5809.6826,5548.799,5578.716,5803.5547,5813.6924,5802.4497,5963.0,4536.47
T000004,1994-04-30,1993-10-31,5649.9326,5671.7227,6122.588,6348.0444,5973.983,5597.9766,5532.1533,5968.973,6021.1978,5860.352,6143.0,4729.85
T000004,1994-07-31,1993-10-31,5576.317,5671.9897,6364.374,6747.258,6082.402,5918.2637,5616.89,6140.437,6198.2812,6077.034,6636.0,5230.25
T000004,1994-10-31,1993-10-31,5748.4844,5672.0,6700.509,6990.12,6196.5107,6130.8247,5852.213,6307.134,6354.1455,6157.4585,6908.0,5672.0
T000005,1994-01-31,1993-10-31,8255.008,8124.479,8122.698,8179.8857,8075.1206,8141.622,8082.685,8160.7056,8127.6597,8087.8594,8164.6,8202.2
T000005,1994-04-30,1993-10-31,8462.141,8242.234,8238.509,8257.57,8127.71,8198.774,8227.849,8247.55,8161.927,8242.944,8129.8,8287.2
T000005,1994-07-31,1993-10-31,8298.956,8287.377,8289.446,8324.809,8145.146,8192.502,8288.7295,8268.551,8182.917,8481.496,8352.0,8287.4
T000005,1994-10-31,1993-10-31,8143.919,8117.0,8179.3433,8206.958,8137.313,8173.285,8095.306,8125.462,8148.5093,8332.461,8308.4,8117.0
T000006,1993-10-31,1993-07-31,8942.081,8662.2,8603.627,8623.209,8680.59,8700.948,8751.317,8619.715,8553.619,8802.635,9080.78,8353.32
T000006,1994-01-31,1993-07-31,8883.753,8662.135,8506.251,8726.304,8667.957,8828.036,8580.094,8675.8955,8551.559,8695.171,9012.34,8586.87
T000006,1994-04-30,1993-07-31,8612.8125,8662.184,8583.726,8734.154,8696.1875,8819.809,8520.571,8653.155,8627.304,8937.598,9120.59,8519.06
T000006,1994-07-31,1993-07-31,8682.077,8662.2,8666.692,8765.89,8702.72,8873.969,8684.014,8710.996,8673.606,8917.167,9391.41,8662.2
T000007,1993-10-31,1993-07-31,3184.992,3144.4985,2947.7249,3096.4832,3130.1526,3169.9019,3116.046,3090.4724,2738.0981,2925.0542,2797.0,2893.0
T000007,1994-01-31,1993-07-31,3171.998,3144.301,2911.7134,3207.913,3156.281,3174.7314,3076.3213,3089.6917,2684.567,3094.8997,2876.5,2869.5
T000007,1994-04-30,1993-07-31,3068.0063,3144.4944,2908.875,3268.498,3212.0544,3228.3801,3061.722,3113.3755,2797.3442,3150.8206,3324.5,2934.5
T000007,1994-07-31,1993-07-31,3177.0842,3144.5,2999.7944,3320.2808,3232.2498,3320.487,3164.4692,3162.1702,2886.017,3316.34,3495.5,3144.5
T000008,1994-01-31,1993-10-31,6036.951,5890.2,5901.671,5932.917,5916.9805,6011.7456,5928.1846,6039.1494,5873.8115,6021.543,6246.25,6093.05
T000008,1994-04-30,1993-10-31,6044.401,5890.944,5893.5312,5848.083,5950.5054,6081.071,5845.152,5956.9243,5825.6475,6071.279,6408.55,5993.4
T000008,1994-07-31,1993-10-31,5732.5435,5889.471,5720.68,5596.7026,5927.1855,5933.921,5673.2954,5811.399,5836.8896,6025.9883,6390.6,5675.95
T000008,1994-10-31,1993-10-31,5885.0967,5890.2,5951.823,5909.6567,5998.7935,6016.774,5872.537,5889.0024,5890.377,6152.7734,6735.1,5890.2
T000009,1994-01-31,1993-10-31,7367.181,7292.759,7210.347,7259.7036,7326.789,7445.2534,7255.4873,7198.4775,7336.018,7307.292,7525.5,6729.34
T000009,1994-04-30,1993-10-31,7433.275,7307.7656,7211.266,7239.079,7438.8696,7474.6104,7231.6523,7190.6724,7405.171,7397.9683,7893.78,6675.46
T000009,1994-07-31,1993-10-31,7373.124,7307.9546,7520.587,7501.1377,7745.435,7692.167,7370.6123,7263.4595,7528.954,7822.631,8223.88,7142.94
T000009,1994-10-31,1993-10-31,7361.833,7308.06,7593.715,7527.6323,7826.607,7779.771,7386.6255,7338.345,7714.9907,7788.2354,8904.28,7308.06
T000010,1994-01-31,1993-10-31,6242.402,6146.8,6254.0957,6334.6167,6249.134,6214.8467,6149.6016,5869.9185,6240.08,6362.039,6111.9,5921.4
T000010,1994-04-30,1993-10-31,6271.5713,6146.7085,6278.3267,6432.2188,6310.423,6256.2017,6086.2803,5807.848,6313.0347,6403.6787,6226.35,5837.9
T000010,1994-07-31,1993-10-31,6122.9917,6146.797,6390.8633,6581.1816,6375.5703,6330.729,6113.0264,5975.955,6377.4165,6543.1973,6308.9,5981.7
T000010,1994-10-31,1993-10-31,6178.1167,6146.8,6504.996,6662.045,6409.6646,6385.0576,6199.628,6187.219,6441.8013,6540.6855,6431.1,6146.8
T000011,1994-01-31,1993-10-31,7804.476,7688.1074,7780.501,7701.672,7766.0996,7720.0957,7624.002,7790.3843,7917.741,7898.326,7723.1,7543.4
T000011,1994-04-30,1993-10-31,8029.1797,7696.908,8000.006,8073.347,7939.399,7896.9077,7830.1577,7953.585,7959.657,8077.8394,7946.0,8054.4
T000011,1994-07-31,1993-10-31,7777.8096,7733.0566,7902.999,7854.455,7844.221,7785.29,7792.215,7819.5454,7946.111,8159.4844,7853.6,7834.3
T000011,1994-10-31,1993-10-31,7719.041,7688.1,7827.6143,7779.7534,7801.3823,7762.3774,7695.2866,7721.858,7889.6807,8160.4023,7931.3,7688.1
T000012,1994-01-31,1993-10-31,5323.4614,5178.959,5180.856,5248.625,5295.2036,5325.2617,5209.267,5256.733,5267.682,5307.6104,5984.3,4848.2
T000012,1994-04-30,1993-10-31,5410.9224,5254.937,5220.2007,5317.707,5357.1235,5407.498,5254.183,5271.233,5287.7915,5382.567,6408.9,4993.6
T000012,1994-07-31,1993-10-31,5373.951,5300.555,5378.567,5480.5728,5415.4946,5540.693,5370.119,5305.1807,5327.6367,5577.432,6574.7,5315.4
T000012,1994-10-31,1993-10-31,5311.907,5256.0,5383.421,5452.3228,5437.456,5540.1416,5317.9395,5283.6934,5382.3,5493.1953,6590.0,5256.0
T000013,1994-01-31,1993-10-31,3630.6184,3612.2668,3639.0623,3654.0117,3627.8596,3628.169,3585.7363,3577.6777,3603.6743,3622.2852,3724.88,3554.24
T000013,1994-04-30,1993-10-31,3700.274,3612.0032,3677.48,3673.0042,3707.4438,3661.5442,3607.161,3583.5981,3668.7366,3728.0889,3861.44,3574.36
T000013,1994-07-31,1993-10-31,3607.0059,3611.097,3680.767,3714.5664,3713.6714,3663.043,3603.6956,3590.3977,3657.5208,3820.7705,3785.36,3562.92
T000013,1994-10-31,1993-10-31,3638.6145,3612.4,3746.469,3763.301,3771.5393,3681.2214,3633.622,3624.9246,3715.4492,3851.628,4126.66,3612.4
T000014,1994-01-31,1993-10-31,3773.2844,3741.5198,3847.812,3838.3928,3824.6423,3801.3374,3726.456,3761.4421,3794.3638,3875.7188,3895.2,3503.5
T000014,1994-04-30,1993-10-31,3798.117,3741.4414,3886.7102,3907.567,3890.178,3846.8308,3686.6897,3789.7024,3839.7314,3894.7144,3925.52,3541.52
T000014,1994-07-31,1993-10-31,3709.1702,3741.4827,3931.0708,4017.0806,3936.1948,3895.0906,3699.1294,3826.2937,3883.2864,3963.4263,3909.42,3656.92
T000014,1994-10-31,1993-10-31,3775.4958,3741.52,4048.687,4097.208,3984.2812,3936.796,3799.103,3859.643,3929.6643,4023.7441,4058.94,3741.52
T000015,1993-10-31,1993-07-31,4929.316,4847.8,4908.755,4816.892,4870.241,4876.94,4854.6523,4843.321,4839.6436,4890.0415,5403.1,4735.8
T000015,1994-01-31,1993-07-31,5026.5903,4848.921,4996.3823,4835.7534,4926.208,4935.7114,4866.8853,4857.3716,4854.1436,4962.346,5205.2,4847.0
T000015,1994-04-30,1993-07-31,4904.739,4858.6074,5062.8853,4849.0874,4939.775,4955.8228,4892.707,4886.462,4856.591,5015.7456,5191.6,4912.7
T000015,1994-07-31,1993-07-31,4875.8896,4847.8,5038.402,4861.3315,4962.5444,4951.9487,4858.7603,4856.318,4860.8433,4961.62,5160.9,4847.8
T000016,1994-01-31,1993-10-31,6705.3306,6592.3,6677.276,6705.9814,6688.546,6620.97,6592.8125,6539.583,6832.2935,6828.414,6582.72,6505.64
T000016,1994-04-30,1993-10-31,6818.1157,6592.206,6739.303,6746.082,6766.936,6680.681,6583.1865,6569.7275,6920.938,6975.768,6680.08,6550.36
T000016,1994-07-31,1993-10-31,6598.74,6592.2983,6729.3057,6813.608,6780.7017,6669.6064,6570.07,6544.009,6925.0566,7067.5557,6960.9,6492.56
T000016,1994-10-31,1993-10-31,6608.1743,6592.3,6783.1133,6854.4385,6762.671,6706.5234,6611.1104,6613.209,6875.432,7024.4473,6867.68,6592.3
T000017,1994-01-31,1993-10-31,3746.9004,3639.699,3625.047,3397.0618,3541.7869,3663.6199,3693.002,3746.5955,3722.791,3547.2305,3552.6,3317.6
T000017,1994-04-30,1993-10-31,3981.8865,3849.3972,3908.9656,3681.6504,3791.0415,3980.9985,3865.478,3967.5105,3777.3271,3884.2485,3998.6,3860.0
T000017,1994-07-31,1993-10-31,3764.3247,3604.1125,3728.248,3621.6028,3705.6875,3755.23,3769.7517,3792.5256,3758.7424,3770.5293,4122.2,3602.8
T000017,1994-10-31,1993-10-31,3841.8262,3804.8,3850.9482,3868.8162,3806.0674,3942.06,3830.0825,3917.8743,3771.96,3906.995,4232.2,3804.8
T000018,1994-01-31,1993-10-31,5021.69,4931.0,4774.1553,4976.7144,4855.86,5279.27,4973.3286,6142.0225,5630.882,4706.9897,5686.0,5961.0
T000018,1994-04-30,1993-10-31,5403.0083,4930.474,5504.4453,5253.5557,5104.339,6183.9126,5209.7417,7541.725,5937.634,5478.773,4869.0,7173.0
T000018,1994-07-31,1993-10-31,4526.48,4918.1235,4821.862,5187.627,4927.6406,5201.109,4392.4443,5481.995,5920.255,4771.3887,4576.0,4657.0
T000018,1994-10-31,1993-10-31,4805.9067,4931.0,4971.993,5141.9795,5225.122,5178.629,4680.8916,4966.2373,5903.176,4999.806,4500.0,4931.0
T000019,1994-01-31,1993-10-31,5747.1855,5698.0,5620.114,5680.7407,5644.4185,5718.718,5661.644,5728.181,5788.133,5709.0605,5680.86,5719.82
T000019,1994-04-30,1993-10-31,5861.6367,5698.771,5689.456,5781.585,5758.3823,5777.7046,5748.048,5827.1777,5829.4,5848.6704,5833.12,5828.62
T000019,1994-07-31,1993-10-31,5736.09,5698.172,5764.7,5814.3657,5719.3335,5731.388,5770.5054,5721.952,5800.422,5988.9346,5678.0,5700.0
T000019,1994-10-31,1993-10-31,5707.5337,5698.0,5801.1978,5839.372,5786.845,5750.409,5680.2266,5711.963,5803.3154,5935.885,5492.0,5698.0
T000020,1994-01-31,1993-10-31,3874.8357,3931.206,3869.9421,3777.9717,3954.1123,3246.645,3863.5342,3617.6934,3731.9873,3334.5337,2940.0,2838.0
T000020,1994-04-30,1993-10-31,3894.0557,3928.9624,3947.2979,4079.3123,4207.7495,3562.8547,3795.7727,3726.3052,3721.6733,3719.5437,3564.0,3288.0
T000020,1994-07-31,1993-10-31,3588.6792,3921.7134,3945.0015,4187.0845,4167.202,3506.4822,3609.7778,3799.4856,3911.9492,3720.9097,3934.0,3250.0
T000020,1994-10-31,1993-10-31,3984.9094,3932.0,4308.242,4300.051,4278.08,4153.977,4014.3513,4167.3906,3995.6914,4212.9917,4212.0,3932.0
T000021,1994-01-31,1993-10-31,5020.5645,4630.3735,4637.339,4628.8125,4459.705,4983.0728,4982.5024,5036.73,4665.9307,4615.9688,4298.5,4643.5
T000021,1994-04-30,1993-10-31,4984.698,4612.0054,4679.946,4602.537,4667.142,5008.455,4868.893,5041.435,4733.8364,4742.8657,4715.0,4612.0
T000021,1994-07-31,1993-10-31,4765.4414,4724.6953,4670.716,4818.522,4559.182,5041.163,4824.9756,5047.2896,4864.901,4760.36,4769.5,4635.5
T000021,1994-10-31,1993-10-31,5053.3125,5030.5,5088.086,5108.5747,5088.738,5268.589,5087.403,5041.1724,4941.6113,5182.213,5451.0,5030.5
T000022,1994-01-31,1993-10-31,5501.081,4641.6904,5167.495,5154.964,5315.5728,5016.6,5390.2686,4396.762,5168.855,5581.7407,6746.0,4145.2
T000022,1994-04-30,1993-10-31,5601.7974,5656.97,5288.3257,5541.892,5426.8037,4561.0273,5474.125,4116.71,5182.331,5681.3457,6942.8,3812.4
