unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
1_fold0_x0,2019-06-05,2019-06-04,-0.7782557,-0.7919154,-0.7792886,-0.77434874,-0.75441366,-0.7718673,-0.790194,-0.7849523,-0.78076726,-0.7877272,-0.817294599670122,-0.0005092536701005734,0
1_fold0_x0,2019-06-06,2019-06-04,-0.76510423,-0.782799,-0.76018333,-0.7513025,-0.7674817,-0.7626627,-0.80344635,-0.7719935,-0.754463,-0.77187353,-0.807778653891481,0.059758402927959246,0
1_fold0_x0,2019-06-07,2019-06-04,-0.7497782,-0.75535583,-0.7358811,-0.73169553,-0.7037225,-0.74517965,-0.7536962,-0.7394255,-0.74085104,-0.7484217,-0.8743902743419681,0.05817241196485239,0
1_fold0_x0,2019-06-08,2019-06-04,-0.749259,-0.7464436,-0.7706157,-0.7413698,-0.74485564,-0.72255546,-0.7747926,-0.7517308,-0.747546,-0.74233794,-0.7221351418837118,0.023280610776501984,0
1_fold0_x0,2019-06-09,2019-06-04,-0.7702456,-0.7554743,-0.77859586,-0.7773696,-0.78241867,-0.73169446,-0.8060679,-0.77804446,-0.772089,-0.76899564,-0.7839887894448784,-0.0005092536701005804,0
1_fold0_x0,2019-06-10,2019-06-04,-0.7743392,-0.773267,-0.7750642,-0.79297984,-0.76371676,-0.7687007,-0.73037004,-0.76644695,-0.77853984,-0.7791703,-0.7633709069244895,-0.04174501871087837,0
1_fold0_x0,2019-06-11,2019-06-04,-0.7530186,-0.7678008,-0.7582595,-0.77362484,-0.7743219,-0.7509167,-0.7420296,-0.76573426,-0.76945305,-0.76911813,-0.6808993768429339,-0.046502991600198884,0
1_fold0_x0,2019-06-12,2019-06-04,-0.7450745,-0.7672917,-0.7585788,-0.75403726,-0.7587499,-0.75258905,-0.8050232,-0.7688083,-0.7541497,-0.7705973,-0.8807342381943956,-0.14483443131282284,0
1_fold0_x0,2019-06-13,2019-06-04,-0.74167407,-0.7662099,-0.76381505,-0.7351291,-0.7731772,-0.7515346,-0.8126812,-0.76873225,-0.75011665,-0.76545936,-0.8807342381943956,-0.10835663916136556,0
1_fold0_x0,2019-06-14,2019-06-04,-0.7451667,-0.7505951,-0.7440411,-0.72420883,-0.70604634,-0.7429194,-0.7175275,-0.74158347,-0.74681675,-0.7441108,-0.8379124821905108,-0.04015902774777153,0
1_fold0_x0,2019-06-15,2019-06-04,-0.7521482,-0.7602522,-0.78274894,-0.73844856,-0.7537163,-0.7281057,-0.7845668,-0.7658325,-0.7454859,-0.7420099,-0.8331545093011904,-0.04015902774777152,0
1_fold0_x0,2019-06-16,2019-06-04,-0.77602154,-0.775314,-0.787095,-0.78417474,-0.7894502,-0.7519783,-0.7864386,-0.79479295,-0.77085155,-0.77638763,-0.9283139670876007,-0.14483443131282284,0
1_fold0_x0,2019-06-17,2019-06-04,-0.7769246,-0.770669,-0.7814716,-0.79002875,-0.77242583,-0.7845562,-0.7846864,-0.78915626,-0.78477544,-0.7811755,-0.8204665815963357,-0.1781402415380664,0
1_fold0_x0,2019-06-18,2019-06-04,-0.7534793,-0.76300955,-0.7740606,-0.7760935,-0.7697395,-0.7548268,-0.7164761,-0.76844615,-0.77079725,-0.7650144,-0.845842437006045,-0.1353184855341818,0
100_fold0_x1,2019-06-05,2019-06-04,-0.09270099,-0.06608796,-0.054177698,-0.051314693,0.011624987,-0.10856663,-0.06287815,-0.04371404,-0.0635939,-0.076354824,-0.02836930004151524,-0.25280327248825535,0
100_fold0_x1,2019-06-06,2019-06-04,0.3874938,0.33010244,0.30931532,0.27212775,0.34600314,0.3203613,0.31807613,0.3045377,0.23893327,0.2727889,0.3777857094979315,-0.07388447568716512,0
100_fold0_x1,2019-06-07,2019-06-04,0.27246726,0.41233897,0.36095062,0.35736373,0.45023677,0.46494552,0.35038784,0.33601558,0.34633464,0.4024218,0.35952868941618754,0.32012749258861,0
100_fold0_x1,2019-06-08,2019-06-04,-0.14170599,-0.13232589,-0.16248947,-0.15231371,-0.0782936,-0.08425824,-0.15985413,-0.12451571,-0.1586472,-0.15903935,0.4621925837363195,0.4711088028460084,0
100_fold0_x1,2019-06-09,2019-06-04,-0.16208594,-0.20025513,-0.22683729,-0.25868088,-0.25781325,-0.17255993,-0.32835087,-0.24829961,-0.18912983,-0.22758248,-0.10020855115386564,-0.11566333094399305,0
100_fold0_x1,2019-06-10,2019-06-04,-0.14514944,-0.25185123,-0.1963705,-0.25385788,-0.18995245,-0.17069572,-0.21996944,-0.1694519,-0.26208073,-0.21669392,-0.002130140947287996,-0.23064009927274295,0
100_fold0_x1,2019-06-11,2019-06-04,-0.14844732,-0.17579392,-0.14879046,-0.15812932,-0.11184343,-0.13005583,-0.19339056,-0.13124512,-0.12122381,-0.16222668,0.062151553014945175,-0.24371722063362,0
100_fold0_x1,2019-06-12,2019-06-04,-0.09776619,-0.10718775,-0.030372128,-0.037148736,0.0038116444,-0.1410283,-0.050141517,-0.0038113473,-0.046415128,-0.10484913,0.20115965475361844,-0.25322785435062145,0
100_fold0_x1,2019-06-13,2019-06-04,0.44440123,0.308483,0.25720966,0.27229804,0.326831,0.2987005,0.29226175,0.29763296,0.25837088,0.24301088,0.4846954224417248,-0.11651249466872533,0
100_fold0_x1,2019-06-14,2019-06-04,0.2619733,0.37527764,0.3379722,0.35005686,0.3922678,0.4144024,0.2864622,0.299744,0.36875725,0.37243292,0.5197658842731677,0.28675535820663167,0
100_fold0_x1,2019-06-15,2019-06-04,-0.13217117,-0.18280628,-0.19166018,-0.16259181,-0.11315909,-0.11714063,-0.16453291,-0.13524158,-0.17646265,-0.1588824,0.07225660133925925,0.35197113226607035,0
100_fold0_x1,2019-06-16,2019-06-04,-0.16019434,-0.2263499,-0.23919974,-0.26195627,-0.255002,-0.18869579,-0.24000357,-0.26013964,-0.22393031,-0.23989855,-0.06836491147640535,-0.2269886952563942,0
100_fold0_x1,2019-06-17,2019-06-04,-0.1483391,-0.2698722,-0.21307671,-0.2528086,-0.18055414,-0.18468039,-0.21266033,-0.20004155,-0.28047955,-0.21553895,-0.016735757012683095,-0.2010892016520598,0
100_fold0_x1,2019-06-18,2019-06-04,-0.15023394,-0.16475698,-0.15413345,-0.17066178,-0.08410701,-0.16831209,-0.1726314,-0.15751854,-0.14030808,-0.14781095,0.17534507752175732,-0.19455064097162134,0
101_fold0_x2,2019-06-05,2019-06-04,-0.078611575,-0.05868642,-0.05854243,-0.046644192,-0.03419567,-0.093942255,-0.05156847,-0.042986754,-0.054181315,-0.06986979,-0.017043425603278328,-0.1215524273734689,0
101_fold0_x2,2019-06-06,2019-06-04,0.17030492,0.1785347,0.15826729,0.14812648,0.17825414,0.16941956,0.16310437,0.16112351,0.14047587,0.15978159,0.312561887671938,-0.040624943951423916,0
101_fold0_x2,2019-06-07,2019-06-04,0.12536353,0.1836951,0.12092285,0.14038044,0.15894566,0.17161706,0.14169775,0.13631842,0.13271847,0.16564995,0.3393590676130125,0.2664707381732898,0
101_fold0_x2,2019-06-08,2019-06-04,-0.13195176,-0.13841964,-0.1778185,-0.14521655,-0.12089114,-0.13051552,-0.14085105,-0.13575275,-0.17288248,-0.13312955,0.13248483846791737,0.2846928205332205,0
101_fold0_x2,2019-06-09,2019-06-04,-0.1185006,-0.14578792,-0.16439742,-0.18182014,-0.19192559,-0.14335567,-0.22806704,-0.16891684,-0.15879978,-0.1489023,-0.09797090902532331,-0.07599722147364224,0
101_fold0_x2,2019-06-10,2019-06-04,-0.08673376,-0.16318215,-0.14188892,-0.16491014,-0.1409164,-0.13155408,-0.17088875,-0.11777148,-0.17265482,-0.1432739,-0.17353895645915343,-0.13012752495461266,0
101_fold0_x2,2019-06-11,2019-06-04,-0.079060696,-0.134108,-0.12569502,-0.13808806,-0.10860179,-0.12159425,-0.15177067,-0.11168996,-0.10363009,-0.12134591,-0.13816667893693504,-0.19015320802261962,0
101_fold0_x2,2019-06-12,2019-06-04,-0.06018843,-0.079447016,-0.054820374,-0.049417917,-0.028115839,-0.117579825,-0.051380545,-0.025538819,-0.047522593,-0.07588142,0.03440715988358469,-0.16549980247683105,0
101_fold0_x2,2019-06-13,2019-06-04,0.18759292,0.18509491,0.13003902,0.14548346,0.175741,0.15862224,0.16904384,0.1549554,0.14837275,0.15384571,0.22573902466285656,-0.05509542111960414,0
