unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1993-12-31,1993-09-30,9589.4,8947.946,7603.173,9012.788,7659.6353,7984.8926,9983.84,11019.686,7604.5977,7917.9766,7672.665,6915.52
T000000,1994-03-31,1993-09-30,7005.9375,6723.8496,5979.804,7699.257,6105.411,6425.1494,6675.6562,9646.762,6776.66,6322.6606,6407.285,5696.01
T000000,1994-06-30,1993-09-30,10524.252,9616.1455,10144.735,11330.939,10406.906,10292.834,11502.406,13142.764,11512.719,10542.264,10330.3,9507.025
T000000,1994-09-30,1993-09-30,18203.324,17462.707,18310.89,18417.055,18388.518,18610.5,18030.941,19420.125,18152.068,18975.143,6995.05,17469.63
T000001,1993-12-31,1993-09-30,408949.78,392281.6,375298.97,397061.44,372273.66,370778.75,401797.44,411140.66,385983.44,374527.2,386096.5,348666.69
T000001,1994-03-31,1993-09-30,326845.25,320114.34,302346.7,336791.2,304965.22,310878.66,308815.38,366439.94,332499.28,309682.1,304618.082,289378.83
T000001,1994-06-30,1993-09-30,383758.2,366597.25,383457.56,399001.62,383950.4,380575.6,399014.3,434625.3,408104.7,388665.7,417078.1932,361884.6
T000001,1994-09-30,1993-09-30,559633.0,540752.0,571310.1,560867.0,567135.5,571198.6,550970.7,583114.56,561480.9,574268.4,199405.116,540909.5
T000002,2006-03-31,2005-12-31,291165.53,271325.72,288167.34,283413.88,264281.4,285497.7,286773.97,306354.62,278429.97,292566.12,264012.0,260754.0
T000002,2006-06-30,2005-12-31,317722.72,293881.47,316294.06,308001.38,304216.94,280992.12,295218.0,323657.47,305503.5,283630.78,300244.0,293599.0
T000002,2006-09-30,2005-12-31,285953.88,275457.66,313153.88,295705.75,289251.84,316181.16,291678.3,306043.16,287302.5,292639.6,276400.0,274916.0
T000002,2006-12-31,2005-12-31,322423.53,313787.62,354184.06,321712.56,332411.1,358953.22,317199.75,320769.9,323263.5,358271.8,318369.0,313820.0
T000003,2006-03-31,2005-12-31,84242.03,78950.05,86639.54,77864.66,76564.33,84203.89,82771.305,92089.35,76655.79,84942.78,80207.0,74078.0
T000003,2006-06-30,2005-12-31,77981.42,73241.67,81807.41,73811.19,77643.18,72620.51,72479.35,80748.66,75656.57,70976.93,76102.0,70931.0
T000003,2006-09-30,2005-12-31,71720.57,68782.97,79684.3,74202.62,73559.11,80780.44,74508.81,80349.17,71268.42,74666.17,75129.0,68004.0
T000003,2006-12-31,2005-12-31,98760.05,95808.91,105164.47,97676.734,101409.14,106658.95,97116.32,99783.17,99108.74,105225.55,104259.0,95829.0
T000004,2006-03-31,2005-12-31,127838.37,120642.56,140533.64,128267.055,132223.39,142105.44,125476.12,137133.67,124908.75,140176.31,127910.0,114837.0
T000004,2006-06-30,2005-12-31,142081.39,132268.45,149580.12,139917.23,145421.7,137299.53,132943.84,153508.5,136882.62,134499.31,142113.0,131353.0
T000004,2006-09-30,2005-12-31,140647.42,136089.5,150145.97,144053.81,145571.94,152938.53,141849.88,151522.73,141202.23,143903.62,139363.0,136027.0
T000004,2006-12-31,2005-12-31,147346.48,143348.0,160845.1,148168.84,157118.36,166068.9,144991.61,146458.0,149839.97,163790.06,154547.0,143360.0
T000005,2006-03-31,2005-12-31,131372.39,123143.2,143424.66,124107.055,129521.26,137298.47,125938.63,133952.78,126737.555,134959.8,131208.0,120415.0
T000005,2006-06-30,2005-12-31,114147.94,107334.35,117418.15,106326.36,111557.79,102841.59,106630.37,112481.42,106925.125,104601.58,113281.0,104971.0
T000005,2006-09-30,2005-12-31,106803.484,103704.914,119446.234,108035.71,109833.35,119406.71,108250.74,112796.58,107877.18,109633.24,110521.0,103051.0
T000005,2006-12-31,2005-12-31,139943.92,136145.73,153905.72,139715.86,143833.27,152724.61,137062.23,140972.19,138970.05,151170.58,161485.0,136164.0
T000006,2006-03-31,2005-12-31,51942.89,48033.758,54572.438,50921.695,50335.27,52734.246,52145.05,58429.227,49004.75,54405.76,48333.0,44596.0
T000006,2006-06-30,2005-12-31,55969.785,51582.375,57745.75,55319.824,56225.668,50172.312,51836.824,61823.453,55402.535,49279.777,52961.0,51049.0
T000006,2006-09-30,2005-12-31,50220.074,47683.09,54783.516,54274.875,52118.13,55471.55,52449.047,57849.184,51853.12,50939.254,47506.0,47459.0
T000006,2006-12-31,2005-12-31,63419.824,61509.69,68603.22,63085.113,66447.01,69776.19,62561.07,63870.54,63893.684,69270.67,65037.0,61521.0
T000007,2006-03-31,2005-12-31,331094.78,317290.12,332430.66,331427.25,298331.88,326834.2,308681.88,320329.75,328567.44,345495.62,320658.0,316826.0
T000007,2006-06-30,2005-12-31,283665.25,271907.38,282593.28,285134.5,284020.7,256973.45,269053.25,297144.28,285922.94,313875.75,305105.0,264510.0
T000007,2006-09-30,2005-12-31,307204.56,303852.84,352992.44,319676.7,330303.75,350735.62,299493.5,294266.34,315678.5,338240.97,336938.0,303540.0
T000007,2006-12-31,2005-12-31,334035.5,325957.22,374622.16,341172.4,346099.38,372431.34,325889.66,333930.06,343061.62,403588.0,348410.0,325972.0
T000008,2006-03-31,2005-12-31,155093.97,147271.88,161153.12,154690.44,153761.7,171182.28,150414.62,160532.19,155237.89,166018.28,173639.0,142300.0
T000008,2006-06-30,2005-12-31,171942.03,160760.67,169318.23,165929.16,167637.95,153944.17,161559.72,179530.02,169381.2,150060.44,160045.0,159844.0
T000008,2006-09-30,2005-12-31,176289.78,171864.19,186552.36,178399.12,181525.0,189513.45,175457.86,184411.56,180601.94,179600.05,179973.0,171954.0
T000008,2006-12-31,2005-12-31,172811.12,168376.06,188525.8,173495.69,182494.19,192778.38,169782.55,171450.06,177773.33,189031.4,204957.0,168382.0
T000009,2006-03-31,2005-12-31,102030.195,92826.26,98500.41,99244.82,92898.29,97044.85,103463.38,111879.31,92937.51,99975.64,99216.0,86979.0
T000009,2006-06-30,2005-12-31,114410.62,104327.9,118639.78,113014.81,115789.305,105850.5,104988.32,119507.79,112219.41,102151.24,136031.0,104594.0
T000009,2006-09-30,2005-12-31,89519.23,84289.03,107097.09,98644.38,98225.62,109680.125,95191.07,108535.234,95690.52,100005.875,95582.0,83742.0
T000009,2006-12-31,2005-12-31,119218.46,115713.36,126272.33,120572.47,122765.81,127639.67,117699.39,120291.62,123274.42,128751.26,123212.0,115734.0
T000010,2006-03-31,2005-12-31,147162.44,132831.88,132353.03,141675.06,127800.68,134922.38,150303.03,169569.38,135177.38,139093.44,118195.0,122959.0
T000010,2006-06-30,2005-12-31,163757.6,149071.55,169385.23,161770.72,165193.03,152600.1,150461.88,180923.02,162421.17,144932.22,152562.0,148731.0
T000010,2006-09-30,2005-12-31,133725.81,125126.05,151947.62,146390.55,142167.83,158246.75,143014.2,164219.62,139764.34,143751.44,127718.0,124408.0
T000010,2006-12-31,2005-12-31,182866.97,177204.88,195985.03,184302.58,196183.19,204579.02,180734.5,185085.58,186783.22,200768.9,189999.0,177232.0
T000011,2006-03-31,2005-12-31,96791.35,90968.85,96678.83,94246.98,91614.78,95879.16,96163.766,106301.09,91458.21,95704.56,93684.0,84415.0
T000011,2006-06-30,2005-12-31,101448.766,94402.46,107052.23,99584.15,105337.67,98485.875,94339.76,110744.94,100246.63,94243.766,102467.0,92747.0
T000011,2006-09-30,2005-12-31,94924.11,90896.695,105905.64,100773.04,100753.75,108472.78,98050.21,106263.48,96294.555,97868.92,86774.0,90354.0
T000011,2006-12-31,2005-12-31,116309.0,112876.41,126197.63,115441.9,122963.5,130697.914,114593.3,116930.76,116389.03,127255.91,112607.0,112896.0
T000012,2006-03-31,2005-12-31,531031.3,507610.34,525232.5,512131.12,506885.44,543808.06,504167.22,528131.6,515135.06,560396.3,526783.0,502032.0
T000012,2006-06-30,2005-12-31,549324.9,516887.25,523083.8,522417.3,521371.4,466575.0,518841.7,548814.44,521118.1,518935.75,513027.0,513773.0
T000012,2006-09-30,2005-12-31,582057.25,573239.5,679774.0,579164.3,585774.44,632847.25,570234.75,580964.4,575833.2,613235.0,599011.0,573492.0
T000012,2006-12-31,2005-12-31,554424.3,541270.9,620484.1,551226.2,552548.7,588175.5,542821.8,546890.5,552002.44,640222.94,538411.0,541268.0
T000013,2006-03-31,2005-12-31,3227217.2,3092412.2,3276644.0,3124721.2,3087547.5,3360606.5,3050734.5,3109234.5,3159445.5,3117574.8,3591843.0,3038791.0
T000013,2006-06-30,2005-12-31,3057814.5,2897023.0,3066775.2,2958071.8,2895130.5,2970945.0,2896558.0,3141872.2,2973817.5,2883172.2,3114549.0,2845000.0
T000013,2006-09-30,2005-12-31,3349682.0,3293106.0,3660701.8,3362283.8,3416863.8,3670311.0,3288595.0,3270676.0,3375752.2,3432344.0,3492344.0,3293652.0
T000013,2006-12-31,2005-12-31,3450681.8,3363823.0,3749454.2,3471980.8,3436765.8,3783724.5,3376689.0,3441181.2,3437732.5,3538696.0,3392606.0,3363957.0
T000014,2006-03-31,2005-12-31,26848.625,25348.941,26975.46,25269.768,25612.312,27030.582,25822.217,26795.793,25113.79,27116.887,26280.96,24836.45
T000014,2006-06-30,2005-12-31,26636.988,24936.838,25059.504,25057.463,25286.727,23251.246,24878.04,25718.795,25116.52,23341.14,25767.66,24737.5
T000014,2006-09-30,2005-12-31,24817.488,24220.934,28480.586,24895.367,25351.617,27816.992,24871.994,25590.93,24604.537,26243.336,26012.2,24136.38
T000014,2006-12-31,2005-12-31,27801.402,27100.879,30802.047,27282.385,27717.568,30129.912,27243.094,27491.127,27437.828,30096.46,28318.7,27102.91
T000015,2006-03-31,2005-12-31,46953.68,44011.34,47664.207,44331.62,46099.363,49114.145,44841.266,45652.27,44076.23,48739.31,48113.84,43856.12
T000015,2006-06-30,2005-12-31,47028.113,43846.156,45519.01,44167.402,46209.574,42704.35,44227.082,45518.387,44181.61,42885.98,46516.62,43782.9
T000015,2006-09-30,2005-12-31,47638.887,46647.152,53509.6,47396.62,48795.844,52271.812,47158.84,46844.89,47238.043,48955.03,48204.65,46647.44
T000015,2006-12-31,2005-12-31,49391.223,48164.875,54571.652,48834.312,49590.85,53499.69,48380.926,48893.367,48761.914,53007.76,49565.64,48165.78
T000016,2006-03-31,2005-12-31,28537.008,26930.695,27845.363,27147.645,27271.463,30459.812,27590.38,28811.846,27376.045,30437.523,31897.96,25997.68
T000016,2006-06-30,2005-12-31,28859.182,26998.742,27268.383,27433.07,27910.023,26677.285,27149.441,29389.467,27766.496,26791.564,33142.04,26646.54
T000016,2006-09-30,2005-12-31,30154.809,29299.2,34118.484,30412.184,30480.03,34040.54,30179.934,30661.514,30888.72,31721.068,34610.2,29287.22
T000016,2006-12-31,2005-12-31,32566.227,31675.975,35441.62,32430.412,31777.166,35333.664,31977.484,32551.2,32493.023,35248.035,38110.89,31678.59
T000017,2006-03-31,2005-12-31,12238.387,11595.63,11938.564,11585.774,11282.064,11971.465,11733.865,11878.905,11417.908,12199.09,12194.07,11328.34
T000017,2006-06-30,2005-12-31,12054.091,11313.3125,11504.833,11426.43,11476.628,10688.076,11314.825,11707.703,11326.038,10704.109,12002.55,11180.16
T000017,2006-09-30,2005-12-31,12033.719,11743.846,13513.724,11975.879,12343.532,12943.308,11992.063,12182.914,11966.236,12601.342,12464.36,11731.27
T000017,2006-12-31,2005-12-31,13085.348,12745.404,14375.518,12882.887,13029.071,14052.268,12823.007,13004.823,12834.213,14015.818,12870.92,12746.3
T000018,2005-09-30,2005-06-30,483.10645,449.47598,455.4549,466.54916,458.15912,492.29376,459.09888,458.97446,456.0943,471.74374,439.0,453.0
T000018,2005-12-31,2005-06-30,477.25012,440.234,457.8178,451.95923,464.8849,478.9916,442.02933,445.84006,441.09497,476.0273,428.0,442.0
T000018,2006-03-31,2005-06-30,412.02463,404.62582,430.834,422.6937,431.7832,442.56268,410.05826,423.9224,437.2697,477.8791,401.0,401.0
T000018,2006-06-30,2005-06-30,457.8014,442.98486,483.15387,451.0797,456.37662,487.75824,444.91977,446.57938,456.60776,502.40002,439.0,443.0
T000019,2005-09-30,2005-06-30,630.823,585.17554,615.9847,615.8153,606.4405,619.3058,600.3505,603.5518,603.15045,603.45496,639.0,590.0
T000019,2005-12-31,2005-06-30,598.41254,552.83954,567.6548,572.68744,557.7264,560.7652,553.28174,560.84546,550.1223,540.06604,559.0,554.0
T000019,2006-03-31,2005-06-30,495.77112,484.1324,487.4653,521.7393,503.6604,497.3514,497.04868,527.7095,509.58765,495.88058,493.0,481.0
T000019,2006-06-30,2005-06-30,594.1256,575.9607,591.172,592.52496,596.1907,596.78125,578.02637,584.3261,598.4315,594.3233,601.0,576.0
T000020,2005-09-30,2005-06-30,3338.809,3187.082,3291.359,3283.4192,3302.0183,3292.4475,3041.88,3358.1882,3278.1523,3337.6897,3265.0,3290.0
T000020,2005-12-31,2005-06-30,2473.7666,2373.3667,2405.4456,2412.1384,2400.1985,2395.129,2343.6262,2461.6184,2483.9822,2359.0393,2348.0,2323.0
