unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1980-06-30,1980-05-31,1157755.9,956334.75,843056.9,1386728.8,775622.7,771979.75,1237705.0,1061523.2,1161574.5,872303.4,516501.0,1179180.0
T000000,1980-07-31,1980-05-31,1648420.0,1384851.8,1279800.4,1398751.0,1205397.5,1182355.2,1639060.0,1049401.9,1198301.9,1279708.8,1378010.0,1939450.0
T000000,1980-08-31,1980-05-31,650021.0,726125.94,329055.75,1463551.8,187692.6,285859.94,105280.75,997782.8,1244558.0,383496.47,840271.0,630177.0
T000000,1980-09-30,1980-05-31,1253802.8,688606.4,553531.94,1478863.2,649592.75,768971.0,1014474.9,1111061.0,1240674.2,991464.6,437741.0,913313.0
T000000,1980-10-31,1980-05-31,1641690.8,688217.3,649076.44,1446129.2,996075.75,1027143.25,1299362.8,1165675.4,1248974.4,1001002.1,556951.0,1617990.0
T000000,1980-11-30,1980-05-31,610057.25,688232.6,116379.5,1430549.5,444202.2,582729.0,191941.56,1173897.6,1247390.5,585803.6,700000.0,622073.0
T000001,1985-08-31,1985-07-31,244.64632,252.76003,274.06427,274.82495,264.37036,262.9622,248.39568,260.02823,252.82904,252.58981,260.59,152.05
T000001,1985-09-30,1985-07-31,258.0825,252.76001,277.5068,277.17487,272.85596,277.81036,212.96564,258.6362,257.01807,252.6867,258.14,161.14
T000001,1985-10-31,1985-07-31,250.61575,252.76001,266.12558,275.52496,266.1575,265.92358,251.4391,258.4548,269.79657,247.85979,263.29,151.96
T000001,1985-11-30,1985-07-31,265.52066,252.76001,261.93887,298.238,259.1354,289.29013,239.58289,262.19135,273.07156,248.01045,253.5,186.11
T000001,1985-12-31,1985-07-31,252.86469,252.75998,254.25964,303.6885,269.58835,282.394,244.97499,262.61777,275.0246,251.44678,256.08,188.91
T000001,1986-01-31,1985-07-31,287.57846,252.76028,247.99149,320.95404,266.3778,312.39185,285.13638,265.0408,275.9104,283.67352,249.28,256.66
T000002,1987-01-31,1986-12-31,786.94525,816.7721,940.0274,1033.4122,886.6015,800.5384,858.783,803.1657,855.4435,840.37396,825.0,754.0
T000002,1987-02-28,1986-12-31,899.0538,817.054,1050.862,1012.78735,869.4306,908.1631,974.72437,785.523,870.2497,930.3966,624.0,886.0
