unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000001_fold0_x0,1985-02-28,1985-01-31,226.3033,204.2622,194.62938,233.54565,254.13159,308.99084,251.73793,246.27888,219.69266,256.7329,277.88,131.1,0
T000001_fold0_x0,1985-03-31,1985-01-31,225.34439,211.76945,195.79749,231.15027,270.26404,318.82092,188.87202,250.18683,195.69191,253.12424,306.03,125.26,0
T000001_fold0_x0,1985-04-30,1985-01-31,230.9436,215.22905,212.31606,230.58995,258.66937,357.75037,226.23862,243.12039,209.27704,251.9836,308.76,121.02,0
T000001_fold0_x0,1985-05-31,1985-01-31,232.12675,204.01915,180.63324,227.62102,270.20374,371.2714,208.81097,239.96872,207.77985,253.86067,273.65,119.56,0
T000001_fold0_x0,1985-06-30,1985-01-31,205.90215,195.02502,190.90894,231.82527,260.81598,394.21432,181.55608,246.42957,189.45728,254.14986,264.44,119.31,0
T000001_fold0_x0,1985-07-31,1985-01-31,224.219,206.98285,233.55586,237.79175,261.48898,408.792,221.7522,255.08441,204.57826,253.99768,252.76,137.35,0
T000003_fold0_x1,1981-08-31,1981-07-31,6227.3496,6423.866,6842.104,5908.006,6337.4043,6807.2827,7613.3804,6456.961,6227.6084,6692.9927,6296.0,7366.0,0
T000003_fold0_x1,1981-09-30,1981-07-31,6350.1294,6478.7896,6603.416,6237.0796,6216.5435,6896.429,5858.965,6506.655,6501.3447,6717.2383,6500.0,7421.0,0
T000003_fold0_x1,1981-10-31,1981-07-31,6455.6514,5885.748,6335.965,6530.9355,5937.44,6890.5757,6055.756,5971.898,6362.244,6751.034,4957.0,6561.0,0
T000003_fold0_x1,1981-11-30,1981-07-31,6157.5693,5745.995,6861.384,6707.914,5791.3647,6914.949,5749.6514,6030.5713,6452.434,6837.7773,5058.0,6921.0,0
T000003_fold0_x1,1981-12-31,1981-07-31,6233.6357,6390.579,6730.1753,6796.8467,6186.5776,6616.5215,5859.715,6058.2227,6672.295,6977.289,4674.0,6650.0,0
