unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1992-12-31,1991-12-31,7030.5273,6876.58,7191.1,7708.17,7593.7754,7649.5005,7090.3794,6967.897,6982.082,7388.9272,7851.91,6876.58
T000000,1993-12-31,1991-12-31,7172.63,6876.58,7398.137,8203.644,8373.499,8308.975,7224.113,6986.061,7490.4775,7971.433,8407.84,6876.58
T000000,1994-12-31,1991-12-31,7274.4453,6876.58,7499.5,8828.466,9037.639,8766.4,7362.0317,7009.6567,7943.619,7880.981,9156.01,6876.58
T000001,1992-12-31,1991-12-31,5150.419,5065.0,5122.4727,5066.515,5100.154,5129.2773,4987.948,5078.345,5776.113,5406.975,5056.0,5065.0
T000001,1993-12-31,1991-12-31,5269.393,5065.0,5302.1523,5086.9404,5339.214,5250.185,5003.0215,5178.0464,5984.589,5723.4355,5067.2,5065.0
T000001,1994-12-31,1991-12-31,5333.6367,5065.0,5403.252,5287.9717,5572.1714,5388.162,5092.988,5273.788,6047.613,5461.4575,5209.6,5065.0
T000002,1992-12-31,1991-12-31,3473.3943,3407.4,3476.2747,3454.5908,3475.9795,3494.0874,3453.3604,3417.1858,3326.961,3622.4963,3500.6,3407.4
T000002,1993-12-31,1991-12-31,3554.5469,3407.4,3595.362,3459.714,3600.4758,3540.3872,3482.4155,3553.2769,3519.214,3859.0579,3437.8,3407.4
T000002,1994-12-31,1991-12-31,3598.152,3407.4,3660.9155,3592.0112,3676.0022,3587.2947,3434.7664,3681.7205,3562.2913,3700.2695,3007.0,3407.4
T000003,1992-12-31,1991-12-31,5779.2036,5656.72,5876.3833,5957.771,6070.305,6149.861,5856.375,5854.2905,5711.445,6004.563,5077.02,5656.72
T000003,1993-12-31,1991-12-31,5897.609,5656.72,6040.183,6047.768,6521.1997,6585.832,5936.7676,5922.6772,6015.0854,6407.369,5403.4,5656.72
T000003,1994-12-31,1991-12-31,5977.113,5656.72,6120.324,6330.4233,6920.0273,6933.463,6031.9683,5990.9497,6286.1626,6324.7007,5009.52,5656.72
T000004,1992-12-31,1991-12-31,4375.1074,4317.9,4278.94,4404.1265,4346.057,4451.0044,4287.2515,4484.251,4186.864,4672.9043,4007.9,4317.9
T000004,1993-12-31,1991-12-31,4460.9863,4317.9,4315.471,4404.726,4591.6367,4679.1294,4158.884,4598.8833,4181.274,4484.7153,4323.4,4317.9
T000004,1994-12-31,1991-12-31,4493.8257,4317.9,4379.148,4579.828,4701.118,4921.006,4211.5073,4707.9487,4194.9644,4632.4297,4819.4,4317.9
T000005,1992-12-31,1991-12-31,4015.2473,3950.49,3945.42,4068.8936,4045.9382,4021.4814,3909.8958,4238.208,4227.642,4097.1367,3715.59,3950.49
T000005,1993-12-31,1991-12-31,4095.0964,3950.49,4002.6484,4096.906,4145.8193,4060.758,3857.5427,4357.7305,4305.3213,4017.3718,3958.3,3950.49
T000005,1994-12-31,1991-12-31,4131.805,3950.49,4040.0063,4266.066,4234.6626,4096.9966,3921.3132,4471.215,4328.2305,4081.2678,4140.39,3950.49
T000006,1992-12-31,1991-12-31,4863.4897,4786.4,4785.2793,4824.6704,4864.8867,4861.671,4773.388,4840.082,5091.9644,4942.0454,4926.47,4786.4
T000006,1993-12-31,1991-12-31,4960.5684,4786.4,4867.172,4850.3047,5001.699,4893.635,4714.641,4946.9014,5210.143,4884.91,5068.83,4786.4
T000006,1994-12-31,1991-12-31,5007.9033,4786.4,4912.7476,5048.807,5082.3,4930.9116,4771.9478,5048.948,5241.3994,4916.2505,5318.19,4786.4
T000007,1992-12-31,1991-12-31,8101.7134,7991.01,7934.143,8349.348,8096.4053,7992.606,8023.8906,7891.8774,10242.102,8413.886,7294.08,7991.01
T000007,1993-12-31,1991-12-31,8266.461,7991.01,8099.5376,8462.225,8512.558,7959.501,8002.74,7840.889,11142.418,8379.346,7163.37,7991.01
T000007,1994-12-31,1991-12-31,8347.7295,7991.01,8197.799,8861.59,8838.069,7994.1978,8153.2725,7801.9497,11839.596,8329.614,7478.31,7991.01
T000008,1992-12-31,1991-12-31,6853.432,6741.69,6831.217,6950.402,6819.5723,6607.0303,6642.9424,6868.4507,7339.08,7227.5674,6600.69,6741.69
T000008,1993-12-31,1991-12-31,7010.6294,6741.69,7079.781,7004.3447,7212.9834,6763.954,6570.3813,6892.199,7793.657,7696.8823,7850.17,6741.69
T000008,1994-12-31,1991-12-31,7099.583,6741.69,7220.6855,7292.911,7615.752,6901.248,6878.89,6920.8027,8187.5303,7323.447,8485.26,6741.69
T000009,1992-12-31,1991-12-31,8859.256,8751.0,8634.469,9209.883,8916.212,8966.723,8482.856,8484.193,9739.641,9387.009,3472.0,8751.0
T000009,1993-12-31,1991-12-31,9041.284,8751.0,8810.344,9313.838,9289.403,9073.983,8346.339,8381.101,10018.957,9303.03,3187.0,8751.0
T000009,1994-12-31,1991-12-31,9125.412,8751.0,8938.387,9718.72,9397.46,9194.273,8409.603,8294.888,10097.955,9261.206,3058.0,8751.0
T000010,1992-12-31,1991-12-31,6054.331,5937.9,6088.8257,6309.7495,6201.287,6002.6567,6058.621,6149.0015,6417.2803,6137.8584,5627.4,5937.9
T000010,1993-12-31,1991-12-31,6176.575,5937.9,6238.732,6486.0596,6559.593,6194.251,6066.8457,6204.4546,6910.986,6375.942,5982.7,5937.9
T000010,1994-12-31,1991-12-31,6252.4336,5937.9,6309.884,6847.0645,6913.913,6446.26,6252.4414,6261.269,7339.5425,6303.9004,5931.6,5937.9
T000011,1992-12-31,1991-12-31,7402.7354,7247.0,7535.977,8323.1875,7856.503,7526.636,7426.3774,7294.8267,7519.1797,7690.3896,8205.0,7247.0
T000011,1993-12-31,1991-12-31,7550.4204,7247.0,7738.7803,8986.934,8603.215,8053.5034,7515.5005,7290.103,8152.931,8193.23,10158.5,7247.0
T000011,1994-12-31,1991-12-31,7653.4307,7247.0,7836.0386,9752.462,9296.982,8507.371,7781.286,7293.0283,8711.445,8118.3657,12495.5,7247.0
T000012,1992-12-31,1991-12-31,6588.785,6479.2,6554.3135,6755.1504,6569.8203,6594.247,6458.3164,6557.623,7036.2397,6746.4087,6452.3,6479.2
T000012,1993-12-31,1991-12-31,6729.853,6479.2,6742.0464,6859.039,6810.6045,6730.486,6448.909,6595.2114,7383.1934,6992.5967,6271.6,6479.2
T000012,1994-12-31,1991-12-31,6809.2085,6479.2,6840.683,7158.8794,7010.461,6867.9365,6545.298,6636.1323,7685.2563,6788.0166,6405.2,6479.2
T000013,1992-12-31,1991-12-31,4160.7363,4084.2,4140.57,4008.9836,4541.1123,3868.1035,4255.266,4494.675,4676.65,4128.784,4330.2,4084.2
T000013,1993-12-31,1991-12-31,4245.962,4084.2,4228.7886,4023.261,5067.6123,3760.0537,4147.8105,4609.0933,5060.6846,4178.4614,4552.4,4084.2
T000013,1994-12-31,1991-12-31,4291.811,4084.2,4268.7163,4186.1,5508.801,3719.7212,4423.5776,4717.9663,5394.4404,4145.957,4724.0,4084.2
T000014,1992-12-31,1991-12-31,6799.6055,6670.0,6844.1675,6991.1772,6910.9478,6913.637,6743.2915,6769.0293,6995.0625,6925.071,6941.5,6670.0
T000014,1993-12-31,1991-12-31,6937.739,6670.0,7021.9805,7117.1772,7278.42,7198.3296,6784.816,6797.3945,7437.1772,7231.6934,7010.0,6670.0
