unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000000_fold0_x0,1989-12-31,1988-12-31,5347.3276,5071.0366,5045.5596,5299.147,5260.6626,5312.534,5029.366,5205.037,4936.99,5295.502,5379.75,4936.99,0
T000000_fold0_x0,1990-12-31,1988-12-31,5731.1885,5658.512,5138.634,5786.842,5509.9,5791.1777,5070.3257,5531.741,4936.99,5494.437,6158.68,4936.99,0
T000000_fold0_x0,1991-12-31,1988-12-31,6125.7275,6126.725,5262.6714,5925.967,5495.725,6200.788,5200.882,5918.12,4936.99,5547.712,6876.58,4936.99,0
T000002_fold0_x1,1989-12-31,1988-12-31,3712.7148,3542.1333,3651.8728,3643.4214,3693.7437,3655.8027,3590.0376,3258.9163,3525.2,3683.4724,3070.2,3525.2,0
T000002_fold0_x1,1990-12-31,1988-12-31,3915.1418,3607.64,3740.3489,3975.5994,3854.4863,3765.1353,3620.7478,3112.897,3525.2,3766.1667,3601.6,3525.2,0
T000002_fold0_x1,1991-12-31,1988-12-31,4134.0283,3547.9636,3462.3298,4518.648,3838.1538,3885.3323,3710.2292,3151.237,3525.2,3791.542,3407.4,3525.2,0
T000003_fold0_x2,1989-12-31,1988-12-31,5224.0137,4727.6665,4857.214,4716.6245,4962.361,4656.489,4729.409,4656.268,4632.3,5133.485,4656.0,4632.3,0
T000003_fold0_x2,1990-12-31,1988-12-31,5749.1494,4962.0107,5000.817,4852.573,5161.545,4913.3296,4771.5933,4637.0454,4632.3,5414.38,5228.52,4632.3,0
T000003_fold0_x2,1991-12-31,1988-12-31,6271.361,4696.4062,4932.2817,4848.211,5175.1284,5149.605,4898.5454,4758.505,4632.3,5488.109,5656.72,4632.3,0
T000005_fold0_x3,1989-12-31,1988-12-31,4235.191,4153.2217,4160.469,4322.777,4222.059,4140.9126,4165.563,4231.803,4094.63,4125.884,4338.03,4094.63,0
T000005_fold0_x3,1990-12-31,1988-12-31,4330.307,4161.5967,4209.538,4493.5,4363.2627,4311.1147,4192.0317,4368.226,4094.63,4139.545,4185.92,4094.63,0
T000005_fold0_x3,1991-12-31,1988-12-31,4421.6885,4205.0215,4204.6514,4562.987,4324.875,4364.122,4298.108,4504.7847,4094.63,4150.275,3950.49,4094.63,0
T000009_fold0_x4,1989-12-31,1988-12-31,9676.002,9643.685,9602.219,10617.769,9682.545,9725.934,9688.059,9700.297,9551.0,9627.827,10042.9,9551.0,0
T000009_fold0_x4,1990-12-31,1988-12-31,9874.49,9918.818,9655.563,10669.361,9997.641,10117.99,9747.9,10200.755,9551.0,9668.83,10173.0,9551.0,0
T000009_fold0_x4,1991-12-31,1988-12-31,10104.054,10505.894,9818.634,10742.842,9913.517,10620.316,9990.381,10839.2,9551.0,9690.584,8751.0,9551.0,0
T000010_fold0_x5,1989-12-31,1988-12-31,5512.167,5051.8965,5095.049,5057.887,5248.7944,5408.17,5048.5913,5296.1484,4941.4,5212.034,5388.4,4941.4,0
T000010_fold0_x5,1990-12-31,1988-12-31,5924.241,5713.7764,5229.2437,5494.746,5384.582,6009.7207,5083.271,5515.9194,4941.4,5343.4487,5766.2,4941.4,0
T000010_fold0_x5,1991-12-31,1988-12-31,6314.058,6035.202,5378.7983,5507.8193,5391.991,6470.0635,5225.2944,5838.4004,4941.4,5395.7764,5937.9,4941.4,0
T000011_fold0_x6,1989-12-31,1988-12-31,5473.6484,5148.802,5115.4805,5360.286,5236.335,5479.0996,5018.031,5330.6787,4915.5,5311.5737,5949.5,4915.5,0
T000011_fold0_x6,1990-12-31,1988-12-31,5907.9277,6121.8877,5249.8857,5804.2485,5410.488,6090.4346,5055.2812,5680.537,4915.5,5527.687,6616.5,4915.5,0
T000011_fold0_x6,1991-12-31,1988-12-31,6315.092,6631.879,5350.9985,5892.841,5416.6733,6549.1562,5192.9907,6097.3315,4915.5,5587.9844,7247.0,4915.5,0
