unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1993-08-31,1993-07-31,6490.0293,6186.8003,6823.9805,6371.485,7083.284,6906.2534,6259.557,5791.0796,6792.4253,6804.4834,6857.8,6611.115
T000000,1993-09-30,1993-07-31,4627.794,4309.2666,4410.9707,4126.7275,4469.218,4002.4744,4757.3936,4222.519,4378.2754,4538.8135,4346.09,4150.2395
T000000,1993-10-31,1993-07-31,3217.7402,3004.9368,3063.0042,2933.355,3354.108,3014.282,3039.55,2866.8738,3028.5828,3362.3838,3154.73,2841.0
T000000,1993-11-30,1993-07-31,2206.7834,2120.5593,2127.1582,2084.7017,2206.3848,1916.9078,2120.5103,2051.192,2591.2686,2044.4899,2142.21,1813.44
T000000,1993-12-31,1993-07-31,2526.5186,2238.2202,2363.8552,2200.874,2243.0996,2079.228,2332.6274,2204.5352,2453.058,2374.8643,2375.725,2261.08
T000000,1994-01-31,1993-07-31,1737.9133,1894.3289,2050.7358,2312.2466,2028.7222,1824.8925,1819.8392,2026.5616,2179.4648,2010.1965,1981.11,1873.605
T000000,1994-02-28,1993-07-31,2033.698,2022.6434,1690.0238,1898.2117,1883.9991,1764.3871,2070.2056,2051.0454,1932.1697,1687.0352,1959.865,1772.84
T000000,1994-03-31,1993-07-31,2380.6511,2137.5156,2168.8738,2221.2378,2262.4507,2063.094,2131.9243,2213.5227,1948.8228,2022.3868,2466.31,2049.565
T000000,1994-04-30,1993-07-31,2816.815,2760.0037,2874.7917,2872.2559,2902.858,2872.757,2573.0132,2562.9155,2399.2676,2905.2397,2851.715,2932.265
T000000,1994-05-31,1993-07-31,3261.211,3182.0066,3404.705,3198.5022,3483.246,3224.0073,3219.0098,3026.671,2792.3577,3411.174,3671.805,3113.255
T000000,1994-06-30,1993-07-31,4025.4421,3725.9521,3961.701,3718.5706,4069.2712,3796.8694,3960.6274,3769.836,4321.8906,3974.458,3806.78,3461.505
T000000,1994-07-31,1993-07-31,6783.0654,6157.96,6446.006,6384.527,6879.96,6789.6963,6730.0137,6408.425,6123.575,6728.828,6995.05,6265.74
T000001,1993-08-31,1993-07-31,188350.1,172681.23,191660.38,179117.31,196373.69,199195.94,186582.39,178923.66,177194.69,203812.17,185953.0,176215.2
T000001,1993-09-30,1993-07-31,171046.48,159101.44,169337.19,162625.53,168273.52,159538.03,179013.58,162749.48,161860.53,176676.27,171384.6,160025.7
T000001,1993-10-31,1993-07-31,161060.98,150650.39,158752.0,150144.9,164006.52,156899.1,160071.05,147766.8,140644.67,166245.75,169834.5,150995.5
T000001,1993-11-30,1993-07-31,116098.055,111283.484,113604.85,116271.8,115389.555,103499.94,111229.086,110026.625,108488.03,122651.1,125275.4,112002.6
T000001,1993-12-31,1993-07-31,99545.34,92913.57,92783.93,97408.016,94598.05,88250.37,96219.6,98244.7,97061.76,100231.44,90986.6,85668.59
T000001,1994-01-31,1993-07-31,102895.25,105036.57,104462.36,106063.92,111644.195,107240.29,105577.33,104298.18,95711.445,115413.766,100422.4502,107283.1
T000001,1994-02-28,1993-07-31,96152.46,92828.2,90557.234,93931.41,92906.83,90035.125,96461.91,93925.08,92960.8,92698.8,94333.93611,86953.77
T000001,1994-03-31,1993-07-31,96085.336,96297.195,96011.195,98181.95,92884.97,91288.92,92719.3,89447.23,93475.57,100182.69,109861.6957,95141.96
T000001,1994-04-30,1993-07-31,108591.48,105387.02,107467.266,108325.67,112434.63,109066.914,100783.664,102086.875,101196.04,118921.79,116636.7445,104902.6
T000001,1994-05-31,1993-07-31,123095.94,123619.266,122319.664,121724.49,125922.54,123375.45,129036.7,117314.516,115656.05,138439.78,139426.5233,117794.5
T000001,1994-06-30,1993-07-31,145852.86,143959.42,143883.42,150255.03,146474.81,136080.52,144227.38,136191.19,154084.75,149891.22,161014.9254,139187.5
T000001,1994-07-31,1993-07-31,196586.62,182054.94,189361.31,189782.56,200289.88,193650.75,190488.38,185564.66,187071.25,206659.5,199405.116,183571.9
T000002,2006-01-31,2005-12-31,93942.586,89349.97,94810.57,92008.914,95331.13,94458.234,104891.33,99406.55,88681.53,95425.3,84685.0,89162.0
T000002,2006-02-28,2005-12-31,92487.56,90304.22,86473.234,83758.766,90203.65,84227.13,92074.43,94136.58,90559.0,86526.92,72779.0,66728.0
T000002,2006-03-31,2005-12-31,111914.01,103039.19,108391.92,102096.67,103826.47,113083.05,112886.94,120859.3,103415.08,116672.97,106548.0,104864.0
T000002,2006-04-30,2005-12-31,88573.65,96848.59,109477.375,106663.5,91843.266,96191.78,98615.016,94187.19,107772.28,107818.11,105057.0,102253.0
T000002,2006-05-31,2005-12-31,87461.125,91014.84,97835.0,98227.89,85085.76,86878.28,90523.25,98551.234,97307.91,96005.72,92703.0,91564.0
T000002,2006-06-30,2005-12-31,91641.484,92486.16,106800.94,104376.81,94085.64,94803.87,93852.11,94597.625,99286.53,105876.75,102484.0,99782.0
T000002,2006-07-31,2005-12-31,108167.69,97377.18,105591.695,100553.15,97852.234,106097.06,104399.59,105931.59,97986.97,112234.234,101753.0,100335.0
T000002,2006-08-31,2005-12-31,94370.68,89394.14,97584.15,93208.63,96714.266,97687.43,98668.766,94639.09,89045.98,105918.47,86872.0,87455.0
T000002,2006-09-30,2005-12-31,104883.44,93148.875,100242.92,94703.44,100070.336,101037.51,108984.69,104930.52,92109.81,104278.21,87775.0,87126.0
T000002,2006-10-31,2005-12-31,124179.234,106861.82,126862.33,112412.5,120121.41,127212.625,121869.55,125944.234,105874.55,133161.56,116104.0,113382.0
T000002,2006-11-30,2005-12-31,119699.78,106776.53,120077.99,108749.055,114156.164,118502.734,114561.96,113208.9,114264.77,123831.39,108333.0,109339.0
T000002,2006-12-31,2005-12-31,106408.56,93317.164,102018.2,96843.164,100016.1,98951.16,99887.33,104345.516,92367.15,110684.09,93932.0,91099.0
T000003,2006-01-31,2005-12-31,28096.441,28136.389,28180.914,26505.316,28921.152,28562.543,31369.75,29221.355,24354.148,28347.746,26049.0,25621.0
T000003,2006-02-28,2005-12-31,26818.652,28570.203,25251.414,23807.658,27311.605,24638.656,27846.758,27648.844,26055.09,25724.723,22309.0,19333.0
T000003,2006-03-31,2005-12-31,31568.709,28424.945,29873.326,28510.893,30232.672,32201.42,32674.238,32914.83,29271.684,33623.086,31849.0,29124.0
T000003,2006-04-30,2005-12-31,24316.25,28146.777,28520.21,29626.951,25897.102,25910.766,26690.39,26670.262,26503.861,28840.553,28788.0,26206.0
T000003,2006-05-31,2005-12-31,23943.05,25490.79,25723.615,27230.281,23681.365,23494.63,24204.562,27099.664,23906.879,26847.969,26268.0,24662.0
T000003,2006-06-30,2005-12-31,21905.047,22502.502,23774.0,25185.479,23852.783,22352.197,22955.113,23871.96,23974.594,24306.523,21046.0,20063.0
T000003,2006-07-31,2005-12-31,27223.354,26106.162,25782.86,25644.598,27086.094,27223.428,26544.225,28114.273,24232.428,28663.2,28506.0,24784.0
T000003,2006-08-31,2005-12-31,24806.846,24483.309,24851.838,26626.262,26652.219,26040.617,24996.781,25585.879,24313.656,27709.938,25586.0,23189.0
T000003,2006-09-30,2005-12-31,25297.24,24241.777,24146.146,24532.95,26079.146,24519.53,26846.457,26212.656,25609.92,25234.943,21037.0,20031.0
T000003,2006-10-31,2005-12-31,33279.62,30851.686,33407.56,29470.904,33896.773,33401.633,33568.332,34244.113,29147.71,36128.023,33134.0,31092.0
T000003,2006-11-30,2005-12-31,35728.36,32586.127,35803.797,32497.703,35105.43,35988.85,34740.566,34791.19,32323.902,37580.9,36748.0,33325.0
T000003,2006-12-31,2005-12-31,35689.516,31329.934,33947.027,32525.605,34571.617,32765.156,34283.336,35421.562,32696.07,37200.582,34377.0,31412.0
T000004,2006-01-31,2005-12-31,48024.367,46890.5,50782.08,45696.78,51497.094,50124.008,51756.793,51743.586,43183.07,51387.35,48817.0,44171.0
T000004,2006-02-28,2005-12-31,42984.28,43026.656,39225.895,37642.37,44727.473,38909.82,45208.203,46362.594,43007.402,41922.223,35067.0,28694.0
T000004,2006-03-31,2005-12-31,48893.266,44915.98,47870.48,42318.543,48509.055,49976.047,49166.633,56088.11,43185.742,52953.13,44026.0,41972.0
T000004,2006-04-30,2005-12-31,41329.746,44077.156,49368.6,48112.87,45162.773,45008.805,45250.67,45001.04,43893.527,50214.977,51793.0,44119.0
T000004,2006-05-31,2005-12-31,41324.664,44404.125,45109.78,44817.93,43603.26,41803.008,42625.22,48631.383,47404.395,47579.43,42239.0,39822.0
T000004,2006-06-30,2005-12-31,43163.523,46035.53,50207.1,49813.113,47661.457,47114.48,44500.21,48423.5,49382.445,52542.78,48081.0,47412.0
T000004,2006-07-31,2005-12-31,49667.957,47364.05,47450.016,46876.445,48433.74,49470.35,47367.742,52558.766,46823.504,52905.598,46913.0,46414.0
T000004,2006-08-31,2005-12-31,42094.195,42654.95,42880.883,44384.906,44316.742,43897.383,44537.543,45646.777,47875.895,46860.33,39952.0,39951.0
T000004,2006-09-30,2005-12-31,52170.523,48557.73,52357.484,51302.73,52772.996,54439.83,51917.086,56392.305,48251.074,58488.234,52498.0,49662.0
T000004,2006-10-31,2005-12-31,53200.703,48330.258,53881.062,50708.344,54384.508,54465.867,52706.266,57246.09,45098.363,58871.156,55218.0,49482.0
T000004,2006-11-30,2005-12-31,50784.902,45839.99,49372.543,48670.16,50932.035,49874.45,49304.85,50925.32,45197.29,53563.25,46420.0,43546.0
T000004,2006-12-31,2005-12-31,55250.07,49981.54,55773.574,51830.613,55565.82,52945.75,53665.234,56108.727,48554.297,60735.36,52909.0,50332.0
T000005,2006-01-31,2005-12-31,41417.64,39431.32,41427.383,38235.76,42705.496,40767.97,45387.832,42002.71,39031.05,40217.258,38689.0,39292.0
T000005,2006-02-28,2005-12-31,44092.79,41948.53,42058.918,37421.305,44235.03,41586.062,44054.73,43376.76,41567.652,41787.04,41460.0,32350.0
T000005,2006-03-31,2005-12-31,53572.062,46399.316,52658.934,47149.06,51725.92,55596.383,54398.055,53967.03,46225.12,55141.6,51059.0,48773.0
T000005,2006-04-30,2005-12-31,36269.62,40609.11,45234.816,44292.973,39234.426,40033.168,40610.336,37914.582,41077.043,43480.03,47601.0,42371.0
T000005,2006-05-31,2005-12-31,32072.27,35124.266,35177.395,35171.91,31553.932,31688.564,33495.33,33432.586,34506.17,34877.613,34785.0,32204.0
T000005,2006-06-30,2005-12-31,30875.967,32455.033,34482.344,35221.363,33799.33,31351.36,31324.926,30419.646,33963.938,33140.465,30895.0,30396.0
T000005,2006-07-31,2005-12-31,37871.86,36120.49,36810.19,36937.117,36886.867,37648.184,36815.066,37832.69,36659.273,38959.684,35205.0,34089.0
T000005,2006-08-31,2005-12-31,34851.324,35283.7,35357.07,38213.273,37601.723,37238.67,35932.4,33763.47,36817.316,38809.62,37240.0,34031.0
T000005,2006-09-30,2005-12-31,40000.152,36332.0,38783.02,38510.957,40096.18,39937.52,42400.984,37850.035,38002.395,40145.125,38076.0,34931.0
T000005,2006-10-31,2005-12-31,52388.57,47435.29,53098.64,47702.484,53097.86,53375.1,51375.57,50564.695,45645.65,55801.812,55525.0,50028.0
T000005,2006-11-30,2005-12-31,52565.75,46421.754,52189.27,44797.113,51346.043,52143.64,51727.242,49209.85,48561.84,53384.33,56107.0,47097.0
T000005,2006-12-31,2005-12-31,45492.78,40021.184,41909.785,42009.35,43744.242,42610.082,43110.297,43653.484,39429.727,46670.555,49853.0,39039.0
T000006,2006-01-31,2005-12-31,15719.369,15467.74,15310.232,14021.607,15624.286,15072.985,17510.451,16398.557,14898.778,14836.747,13582.0,13921.0
T000006,2006-02-28,2005-12-31,17649.895,18684.396,16557.47,14596.676,17085.422,15600.518,17567.465,18247.879,15117.209,15845.033,13898.0,11658.0
T000006,2006-03-31,2005-12-31,21974.613,20211.268,21802.162,19314.836,21788.535,22546.512,22807.924,24052.074,18867.738,22567.695,20853.0,19017.0
T000006,2006-04-30,2005-12-31,17653.121,20080.883,22177.434,22034.703,18701.723,19245.324,19586.908,20121.885,21419.1,21322.178,21487.0,21023.0
T000006,2006-05-31,2005-12-31,15629.286,18917.957,16810.098,17050.416,14463.704,15576.643,16508.037,17948.906,16454.172,17273.508,17042.0,15987.0
T000006,2006-06-30,2005-12-31,14494.28,16021.74,15401.974,16005.725,14707.344,14145.429,14263.904,14699.443,15033.773,15190.831,14432.0,14039.0
T000006,2006-07-31,2005-12-31,16772.518,16427.666,15927.705,16169.569,15588.599,16189.745,16133.673,17104.064,15826.414,17183.76,13884.0,14740.0
T000006,2006-08-31,2005-12-31,16109.986,16709.645,16720.576,16407.463,17398.719,16961.484,16492.775,17007.088,16309.465,17806.736,15733.0,15158.0
T000006,2006-09-30,2005-12-31,19784.586,17363.953,19327.59,18363.566,18973.402,19836.443,20656.799,19692.143,19425.852,20306.598,17889.0,17561.0
T000006,2006-10-31,2005-12-31,26458.799,22027.168,28116.91,25161.465,27491.043,28269.746,25908.3,28136.355,24146.516,28744.105,25661.0,25464.0
T000006,2006-11-30,2005-12-31,23895.63,20809.191,22920.832,21682.727,23311.576,23175.652,23352.43,24225.836,19093.203,24248.91,22243.0,21276.0
T000006,2006-12-31,2005-12-31,18048.309,16260.221,15893.125,16011.915,16544.027,16611.105,16474.576,19200.238,15438.79,18025.574,17133.0,14781.0
T000007,2006-01-31,2005-12-31,110047.43,113634.91,113509.77,111227.81,118415.234,110633.53,119132.76,110492.94,111282.914,109895.93,101602.0,115957.0
T000007,2006-02-28,2005-12-31,105207.31,101142.27,101173.84,100994.94,103376.05,97962.625,107553.64,103335.98,105120.56,101571.836,96283.0,89686.0
T000007,2006-03-31,2005-12-31,113335.17,108491.625,112008.8,106647.375,109566.625,115846.445,121561.63,114115.16,101993.305,119441.12,122773.0,111183.0
T000007,2006-04-30,2005-12-31,78888.73,80806.336,95796.8,94392.08,83140.13,82615.586,86611.0,78790.22,96500.94,88312.66,90793.0,86179.0
T000007,2006-05-31,2005-12-31,82388.42,72963.03,92395.94,94221.29,80734.0,83052.445,81303.055,78719.69,95832.59,90503.86,108542.0,87988.0
T000007,2006-06-30,2005-12-31,82298.81,80120.87,96576.45,96706.414,90600.17,87380.92,91893.3,79806.75,92345.55,98011.64,105770.0,90343.0
T000007,2006-07-31,2005-12-31,105961.41,91657.875,96981.19,96488.984,98786.05,99321.234,104705.71,100581.555,92242.14,109824.1,101269.0,92029.0
