unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000006_fold0_x0,2005-01-31,2004-12-31,12312.048,13131.256,12561.319,11986.696,11643.179,13042.435,13800.47,11881.816,12285.433,11583.052,13921.0,8716.0,0
T000006_fold0_x0,2005-02-28,2004-12-31,13716.253,14478.461,14620.345,13167.07,12632.449,16752.574,15035.411,12899.883,15515.799,12247.828,11658.0,12866.0,0
T000006_fold0_x0,2005-03-31,2004-12-31,17509.596,18234.473,18236.242,16570.379,16682.846,18292.375,19139.383,17603.086,16770.814,15528.523,19017.0,15278.0,0
T000006_fold0_x0,2005-04-30,2004-12-31,15192.043,14790.565,15098.2,16864.969,16141.039,14380.747,15249.433,13986.972,16069.09,13219.43,21023.0,16094.0,0
T000006_fold0_x0,2005-05-31,2004-12-31,11453.537,10455.829,12056.42,13770.887,12693.239,11613.644,12070.63,11429.079,14015.778,10448.831,15987.0,12604.0,0
T000006_fold0_x0,2005-06-30,2004-12-31,10411.538,10508.762,11386.982,12493.35,11528.125,12650.56,11320.859,10658.968,10993.989,11787.96,14039.0,11279.0,0
T000006_fold0_x0,2005-07-31,2004-12-31,12368.914,13359.151,13266.48,12617.423,11781.194,14027.115,14003.545,11923.494,11513.805,12778.576,14740.0,11900.0,0
T000006_fold0_x0,2005-08-31,2004-12-31,13895.983,14575.824,14085.173,13176.085,13442.526,15125.445,14487.777,13592.364,14215.329,12355.321,15158.0,13052.0,0
T000006_fold0_x0,2005-09-30,2004-12-31,16489.38,16504.816,16335.568,15196.496,15935.453,17385.512,16502.855,16659.566,15435.653,13823.115,17561.0,14109.0,0
T000006_fold0_x0,2005-10-31,2004-12-31,23241.635,23390.816,23916.625,26510.86,24136.611,19388.438,24671.574,23669.129,22034.201,19848.969,25464.0,22453.0,0
T000006_fold0_x0,2005-11-30,2004-12-31,19147.248,18587.549,22102.31,17166.266,19115.871,18439.645,23720.543,20517.23,18186.922,18570.352,21276.0,18568.0,0
T000006_fold0_x0,2005-12-31,2004-12-31,14374.106,15215.578,14143.218,14281.613,13212.015,14651.646,14746.027,14111.838,13028.15,11058.46,14781.0,12742.0,0
T000009_fold0_x1,2005-01-31,2004-12-31,25122.121,27183.422,23793.102,25958.604,22513.188,27787.94,24719.912,22803.725,24039.71,25322.945,24135.0,16766.0,0
T000009_fold0_x1,2005-02-28,2004-12-31,26531.846,27407.281,25650.945,27108.777,23403.396,30122.623,25404.668,23580.62,22835.238,24610.37,28869.0,21313.0,0
T000009_fold0_x1,2005-03-31,2004-12-31,32339.658,29912.389,30935.059,31620.691,31319.203,31046.75,32589.578,31701.195,29426.98,29312.914,33975.0,26050.0,0
T000009_fold0_x1,2005-04-30,2004-12-31,27918.717,30497.129,27445.867,34973.273,32012.068,26455.102,28488.428,28801.428,31150.447,28951.95,34869.0,31636.0,0
T000009_fold0_x1,2005-05-31,2004-12-31,28595.41,24420.92,29435.195,31368.611,33322.984,24616.809,30180.926,28119.752,29928.785,28836.797,40199.0,30150.0,0
T000009_fold0_x1,2005-06-30,2004-12-31,28106.674,25511.63,27518.97,31814.34,30383.496,27367.895,27621.742,26375.184,25225.814,28347.758,29526.0,30721.0,0
