unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000006_fold0_x0,2005-03-31,2004-12-31,47311.574,44539.734,48843.457,41792.164,42960.484,55222.32,43733.727,42855.67,40119.57,45717.86,44596.0,36860.0,0
T000006_fold0_x0,2005-06-30,2004-12-31,41468.33,37647.8,44415.55,44012.15,44109.566,45479.246,43198.285,36097.2,41660.785,40914.676,51049.0,39977.0,0
T000006_fold0_x0,2005-09-30,2004-12-31,47271.55,45293.81,45294.55,43184.42,41735.293,45398.29,44277.082,40778.625,42942.46,47755.54,47459.0,39061.0,0
T000006_fold0_x0,2005-12-31,2004-12-31,60015.445,55576.816,60188.13,57487.38,61467.29,57042.805,57985.406,58105.99,53682.715,54480.44,61521.0,53763.0,0
T000008_fold0_x1,2005-03-31,2004-12-31,157528.75,144264.94,156810.55,126271.32,147512.48,171165.25,128666.36,151278.44,120725.21,132185.6,142300.0,112141.0,0
T000008_fold0_x1,2005-06-30,2004-12-31,121899.05,114765.64,145511.9,136713.73,141229.5,146575.4,133543.02,119719.12,127533.13,136119.42,159844.0,124267.0,0
T000008_fold0_x1,2005-09-30,2004-12-31,159967.1,153757.56,160669.02,157817.5,166469.14,163973.28,160834.7,164018.73,148857.45,163573.58,171954.0,147036.0,0
T000008_fold0_x1,2005-12-31,2004-12-31,172715.98,157183.84,172132.38,165182.86,173487.98,167405.4,168436.53,168027.62,155644.67,158104.67,168382.0,155746.0,0
T000010_fold0_x2,2005-03-31,2004-12-31,116237.64,109213.81,128320.164,105967.81,102545.195,138970.31,103563.63,102097.76,92810.47,149175.28,122959.0,74919.0,0
T000010_fold0_x2,2005-06-30,2004-12-31,127234.72,110735.984,145422.11,148469.77,134938.31,141030.78,130426.82,114170.61,123646.19,150014.1,148731.0,118625.0,0
T000010_fold0_x2,2005-09-30,2004-12-31,137101.0,132072.92,143909.67,138575.27,124205.945,135566.22,128066.42,123751.74,122575.18,174769.12,124408.0,109970.0,0
T000010_fold0_x2,2005-12-31,2004-12-31,177633.48,166050.33,183563.56,180526.52,179122.16,160623.0,172408.62,172675.44,160032.4,165179.2,177232.0,160406.0,0
T000011_fold0_x3,2005-03-31,2004-12-31,82462.27,77403.36,89231.52,74895.586,75212.055,96531.25,75509.74,78552.15,69129.34,90873.984,84415.0,61108.0,0
T000011_fold0_x3,2005-06-30,2004-12-31,82116.13,72653.92,92957.086,93757.74,90553.08,90974.91,85316.98,78099.195,81737.71,93000.02,92747.0,78788.0,0
T000011_fold0_x3,2005-09-30,2004-12-31,90979.445,86966.77,92311.73,91796.52,83723.82,90642.29,87551.945,84689.78,83881.82,107579.516,90354.0,77397.0,0
T000011_fold0_x3,2005-12-31,2004-12-31,112193.836,107685.914,113482.42,108914.86,114574.27,104808.36,107378.36,111231.34,99482.85,101706.766,112896.0,99617.0,0
T000014_fold0_x4,2005-03-31,2004-12-31,26532.652,25347.473,26421.3,23361.025,24812.844,28726.555,25251.299,26411.168,23679.668,23401.307,24836.45,23208.85,0
T000014_fold0_x4,2005-06-30,2004-12-31,21896.363,20394.842,23115.66,23007.318,22461.85,25247.29,24106.008,21823.488,23165.555,22819.379,24737.5,22829.93,0
T000014_fold0_x4,2005-09-30,2004-12-31,26736.56,26552.625,25899.734,24269.248,27237.078,28202.182,26153.346,27593.512,24477.271,24654.975,24136.38,24061.42,0
T000014_fold0_x4,2005-12-31,2004-12-31,29732.129,27616.203,28526.457,25918.613,30344.746,29683.836,27922.883,29699.723,25755.541,25871.066,27102.91,25766.56,0
T000016_fold0_x5,2005-03-31,2004-12-31,32406.625,30789.422,30560.283,28789.053,28973.633,35352.258,30257.697,33460.17,28390.355,29336.62,25997.68,27856.2,0
T000016_fold0_x5,2005-06-30,2004-12-31,27131.027,25373.209,27510.596,29530.18,28637.15,31670.69,30404.283,29124.89,29043.2,29703.744,26646.54,28882.24,0
T000016_fold0_x5,2005-09-30,2004-12-31,33413.09,33705.734,31456.957,30703.387,35114.477,35350.53,32586.527,36888.227,30187.922,31224.783,29287.22,30120.3,0
T000016_fold0_x5,2005-12-31,2004-12-31,35897.195,32048.582,33484.887,30996.344,36708.883,35444.6,33027.625,37320.87,30453.559,30609.424,31678.59,30458.72,0
T000017_fold0_x6,2005-03-31,2004-12-31,13606.407,12476.834,13853.0,12189.733,12804.683,14839.933,12658.695,14491.795,11867.637,12298.529,11328.34,11434.31,0
T000017_fold0_x6,2005-06-30,2004-12-31,11663.479,10718.239,12910.105,12613.879,12395.962,13427.581,12650.253,12692.425,12103.079,12375.922,11180.16,11921.31,0
T000017_fold0_x6,2005-09-30,2004-12-31,13979.223,13519.453,13940.0625,13656.411,14207.771,14577.828,14160.576,15035.408,13153.637,13815.385,11731.27,13012.75,0
T000017_fold0_x6,2005-12-31,2004-12-31,15439.268,13991.566,15051.264,14180.352,15409.293,15219.848,14803.348,15544.936,13663.246,13780.889,12746.3,13669.53,0
T000020_fold0_x7,2004-09-30,2004-06-30,3220.6025,3217.3196,3183.6016,3025.1426,3201.565,3265.0208,3137.986,3209.5203,2990.5652,2882.2224,3290.0,3023.0,0
T000020_fold0_x7,2004-12-31,2004-06-30,2385.187,2353.166,2418.2522,2317.5085,2459.6824,2364.9275,2349.1768,2401.8594,2315.0173,2301.8623,2323.0,2245.0,0
T000020_fold0_x7,2005-03-31,2004-06-30,2626.416,2584.0583,2534.2896,2396.4482,2546.6448,2543.8408,2618.0151,2646.3198,2526.5244,2285.295,2513.0,2421.0,0
T000020_fold0_x7,2005-06-30,2004-06-30,2978.979,2958.9905,2897.4167,2970.1458,2913.879,3019.636,3095.2424,2930.8435,2850.3865,2877.3662,2883.0,2853.0,0
T000023_fold0_x8,2004-09-30,2004-06-30,1067.5989,1044.952,1020.9246,1009.0581,1033.8374,1019.00757,1012.5966,1038.1842,981.4896,905.51874,991.0,981.0,0
T000023_fold0_x8,2004-12-31,2004-06-30,943.10266,937.0324,940.58875,934.1601,941.8657,959.8561,959.14435,925.35016,919.0378,989.56445,907.0,917.0,0
T000023_fold0_x8,2005-03-31,2004-06-30,1336.9443,1326.5554,1238.639,1253.8358,1301.3325,1285.2986,1297.5549,1326.0712,1221.2024,1153.2468,1432.0,1236.0,0
