unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000000_fold0_x0,1992-08-31,1992-07-31,6817.843,6352.8804,6069.538,6396.1533,6592.4033,6315.3594,6198.541,6950.5244,5959.957,6039.3804,6611.115,6483.14,0
T000000_fold0_x0,1992-09-30,1992-07-31,4231.952,4067.6265,4668.19,3654.933,4236.335,4247.2085,4435.499,4180.732,4225.4536,4431.0,4150.2395,4063.5027,0
T000000_fold0_x0,1992-10-31,1992-07-31,3069.4248,2918.23,2885.6633,2859.262,3178.6562,3142.9805,2851.9783,2818.7769,3011.9114,2991.4468,2841.0,2900.23,0
T000000_fold0_x0,1992-11-30,1992-07-31,2056.3877,2008.4512,2014.8816,2404.8276,2041.6772,2296.392,2036.543,1827.3878,2094.2473,1844.4209,1813.44,1907.095,0
T000000_fold0_x0,1992-12-31,1992-07-31,2243.2334,1993.4785,2207.9666,2054.7566,2312.9146,2500.0159,2275.9717,1954.0654,2185.4868,1928.0293,2261.08,2338.51,0
T000000_fold0_x0,1993-01-31,1992-07-31,1836.3068,1560.074,1725.1699,2018.428,1925.8878,2061.4404,1615.256,1833.0481,1849.0718,1815.4286,1873.605,1787.1651,0
T000000_fold0_x0,1993-02-28,1992-07-31,1742.8145,1603.1399,1979.6514,2090.2417,1762.004,2000.241,2108.0615,1647.6364,1904.847,1997.4001,1772.84,1699.6451,0
T000000_fold0_x0,1993-03-31,1992-07-31,2143.5293,2098.9797,2142.2632,1974.7041,2049.773,2181.8574,1969.5197,2168.149,2044.949,1966.7786,2049.565,1979.1052,0
T000000_fold0_x0,1993-04-30,1992-07-31,2650.8203,2847.1416,2346.9395,2077.1765,2764.1218,2645.2974,2583.3135,2588.7827,2638.3784,2510.0466,2932.265,2824.26,0
T000000_fold0_x0,1993-05-31,1992-07-31,3169.4695,3013.1445,3038.7266,2925.1343,3265.03,3318.035,3516.384,3041.7593,3149.9768,3130.8013,3113.255,3076.505,0
T000000_fold0_x0,1993-06-30,1992-07-31,3861.059,3732.4102,3962.8262,3964.481,3847.0593,3886.6057,4094.769,3868.8733,3638.601,3766.4163,3461.505,3402.585,0
T000000_fold0_x0,1993-07-31,1992-07-31,6318.424,6360.167,6508.2866,6162.1895,6269.7725,6357.3525,6661.3687,6421.697,5939.664,6087.168,6265.74,5985.83,0
T000001_fold0_x1,1992-08-31,1992-07-31,194978.34,193340.67,186683.9,181423.75,189536.3,190661.53,184902.53,199238.1,167385.8,188044.67,176215.2,177779.3,0
T000001_fold0_x1,1992-09-30,1992-07-31,154172.83,156954.81,175117.5,155227.23,154380.1,162047.78,160540.67,155987.23,149148.55,176136.92,160025.7,146222.3,0
T000001_fold0_x1,1992-10-31,1992-07-31,151329.6,156060.69,155337.83,137451.3,147753.45,151990.81,151577.03,142370.58,143347.11,147561.38,150995.5,143864.2,0
T000001_fold0_x1,1992-11-30,1992-07-31,100048.39,105586.17,98792.57,112780.93,99520.53,115089.54,100636.75,97321.84,103949.39,98814.26,112002.6,95231.29,0
T000001_fold0_x1,1992-12-31,1992-07-31,88794.29,85763.01,91233.516,93247.26,87989.99,100278.01,94890.8,83727.93,88958.24,101867.37,85668.59,87472.69,0
T000001_fold0_x1,1993-01-31,1992-07-31,105366.086,100519.92,95090.79,84285.42,99358.39,110293.56,101369.14,102782.29,100966.24,104508.7,107283.1,98428.95,0
T000001_fold0_x1,1993-02-28,1992-07-31,83473.42,90645.15,95275.74,90182.49,88172.95,96329.32,96764.83,82430.42,87294.53,90498.39,86953.77,80790.9,0
