unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000001,2006-01-01,2005-12-01,16.266758,15.61671,16.717014,15.159529,15.346365,17.08807,15.775061,16.348526,16.442493,16.180758,13,14.0
T000001,2006-02-01,2005-12-01,14.822268,15.739603,15.880916,15.206372,15.611122,13.942618,16.754705,15.195561,17.558712,16.461704,19,15.0
T000001,2006-03-01,2005-12-01,17.08035,15.749434,16.440866,15.488022,15.797105,16.717896,16.541817,17.189985,17.275263,16.476723,18,21.0
T000001,2006-04-01,2005-12-01,15.173778,14.778711,16.879877,15.652868,16.368477,16.010242,15.548904,15.739981,17.175343,15.404488,14,20.0
T000001,2006-05-01,2005-12-01,15.402097,13.681243,17.123602,15.429754,15.453883,14.369278,15.768008,16.120844,16.900263,15.334596,6,12.0
T000001,2006-06-01,2005-12-01,14.486961,13.710052,15.613032,15.343103,15.043268,14.714075,15.7521515,14.952184,16.979504,15.763396,15,14.0
T000001,2006-07-01,2005-12-01,14.759032,13.326024,16.330507,15.25513,14.716776,14.378801,15.200127,15.612402,17.126179,15.225832,21,11.0
T000001,2006-08-01,2005-12-01,14.909911,13.752812,17.744928,15.193897,14.632169,14.0660305,15.253946,15.380021,16.910948,15.328451,17,15.0
T000001,2006-09-01,2005-12-01,14.656739,14.784229,14.800363,15.19615,14.874285,13.799096,16.15628,14.84672,16.515806,16.032673,14,20.0
T000001,2006-10-01,2005-12-01,15.759532,13.4693985,16.046906,14.816086,14.143397,14.661642,16.73631,15.859716,16.207064,15.919142,12,11.0
T000001,2006-11-01,2005-12-01,14.978342,15.06486,15.520577,15.062637,15.384951,14.690849,15.765592,14.97927,16.082344,15.343269,8,11.0
T000001,2006-12-01,2005-12-01,15.528126,16.229721,13.775899,15.125864,15.488443,17.228373,15.898727,15.63987,16.08229,15.2202,17,19.0
T000002,2006-01-01,2005-12-01,13.253054,12.574626,15.222514,12.982136,13.317496,11.732881,14.082468,13.550826,10.970814,13.628623,13,16.0
T000002,2006-02-01,2005-12-01,11.9260435,13.285862,14.283112,12.759673,11.799582,10.646786,12.910946,12.892632,10.868511,12.870481,15,15.0
T000002,2006-03-01,2005-12-01,13.894397,12.282328,15.534652,13.239794,13.6154785,11.529864,12.935657,14.014276,11.757708,13.496001,13,16.0
T000002,2006-04-01,2005-12-01,12.366847,12.648221,15.161452,13.192146,12.5154505,11.421008,13.16274,13.325068,12.482393,13.400048,9,15.0
T000002,2006-05-01,2005-12-01,13.451463,13.652353,15.985044,12.863165,12.170547,13.068654,12.970399,13.645355,12.582135,12.997824,17,8.0
T000002,2006-06-01,2005-12-01,13.185044,13.778072,15.301843,13.335884,13.069868,12.955087,13.029177,13.499935,13.16772,13.120139,22,19.0
T000002,2006-07-01,2005-12-01,14.674758,15.69356,16.801254,12.629751,12.777017,14.328819,12.852627,15.379261,13.31563,12.879598,11,16.0
T000002,2006-08-01,2005-12-01,14.627253,16.394321,17.297094,14.074353,14.0475,13.875944,12.829685,14.153202,12.943005,12.679819,19,20.0
T000002,2006-09-01,2005-12-01,12.361416,13.869331,14.345913,12.632766,13.217049,12.812063,11.81366,13.416615,12.245624,11.78932,11,11.0
T000002,2006-10-01,2005-12-01,13.657795,13.068554,15.524902,12.969023,12.625099,12.356809,13.9408,14.52521,11.609926,14.138855,12,13.0
T000002,2006-11-01,2005-12-01,12.024187,12.507132,14.853561,12.710931,13.221181,11.108996,12.901912,12.927267,11.209006,13.106455,20,12.0
T000002,2006-12-01,2005-12-01,11.434252,10.876579,14.246584,11.659259,12.557753,10.363191,12.590965,13.338571,11.113026,12.931962,10,8.0
T000003,2006-01-01,2005-12-01,197.23976,199.21693,198.75278,197.92343,201.69092,202.73166,193.44055,202.71304,190.60623,194.7172,205,194.0
T000003,2006-02-01,2005-12-01,185.88048,187.79617,190.01826,188.66512,189.9486,190.91507,188.4633,192.34128,200.94838,188.03249,180,166.0
T000003,2006-03-01,2005-12-01,204.19193,200.61111,207.40875,199.92831,199.85217,212.657,200.3381,207.8506,207.03323,200.6429,196,198.0
T000003,2006-04-01,2005-12-01,199.77643,200.89215,199.76862,198.28337,198.69666,203.06847,194.15985,202.55693,213.17659,194.95825,192,225.0
T000003,2006-05-01,2005-12-01,208.12415,203.35986,206.3938,200.89677,199.47987,212.07697,203.28418,210.20554,215.656,202.68692,210,204.0
