unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000011_fold0_x0,2005-01-31,2004-12-31,25905.62,26339.08,26169.518,25763.1,24922.666,33532.914,25829.812,30207.922,27199.262,26667.969,29397.0,19380.0,0
T000011_fold0_x0,2005-02-28,2004-12-31,24217.008,23089.344,23112.396,22592.584,21215.992,29884.398,20756.49,34231.62,24169.582,22100.879,21529.0,15897.0,0
T000011_fold0_x0,2005-03-31,2004-12-31,29426.309,32074.303,29414.234,26983.56,28820.422,32216.71,27096.414,34439.496,31465.086,31278.602,33489.0,25831.0,0
T000011_fold0_x0,2005-04-30,2004-12-31,30703.266,33436.61,30618.217,35609.098,34394.605,25833.455,28532.88,22845.031,33614.215,30317.95,41010.0,31544.0,0
T000011_fold0_x0,2005-05-31,2004-12-31,25937.76,24926.438,24344.088,27928.516,28943.422,23576.496,22354.89,18537.834,32895.0,22203.771,31832.0,25794.0,0
T000011_fold0_x0,2005-06-30,2004-12-31,23837.846,19930.395,22932.594,28048.291,24557.75,22129.672,21580.252,25369.6,31407.434,22349.064,19905.0,21450.0,0
T000011_fold0_x0,2005-07-31,2004-12-31,29881.006,27388.082,30552.371,33211.96,29491.797,33809.754,29082.068,27497.242,31969.957,29449.172,38182.0,31933.0,0
T000011_fold0_x0,2005-08-31,2004-12-31,29376.486,25386.611,27851.432,24289.963,28007.383,33859.094,27484.45,31150.31,31724.436,26239.799,29347.0,26861.0,0
T000011_fold0_x0,2005-09-30,2004-12-31,27700.67,21266.684,24936.898,23084.508,25715.285,29848.902,23239.03,24823.871,29643.172,23787.516,22825.0,18603.0,0
T000011_fold0_x0,2005-10-31,2004-12-31,36507.37,34792.926,37379.508,32812.652,34522.586,33548.137,35922.543,35540.703,33769.414,35390.156,40198.0,34432.0,0
T000011_fold0_x0,2005-11-30,2004-12-31,31926.137,28881.02,30964.033,28284.875,30373.127,33107.703,31862.537,42654.44,24905.281,27046.703,26281.0,23957.0,0
