unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000009_fold0_x0,1989-10-31,1989-07-31,12823.752,13777.075,12961.146,13447.041,13513.66,14631.28,13421.14,13031.031,15002.559,12885.574,10887.0,13819.0,0
T000009_fold0_x0,1990-01-31,1989-07-31,12907.1875,13368.196,13562.729,13440.142,14152.1,15022.888,15024.463,14077.614,14432.682,12835.68,9766.0,15038.0,0
T000013_fold0_x1,1987-07-31,1987-04-30,27011.541,27281.19,26966.201,26675.955,27278.879,27691.443,27113.84,27477.678,28196.418,26479.291,28345.0,29154.0,0
T000013_fold0_x1,1987-10-31,1987-04-30,27308.861,27988.55,25954.535,27238.861,28035.65,28183.324,28550.873,26668.984,27719.256,26435.355,29285.0,29058.0,0
T000014_fold0_x2,1987-10-31,1987-07-31,132341.11,134417.31,133526.1,127517.07,134591.53,143106.6,132478.75,134776.97,140995.89,122197.94,136479.0,131782.0,0
T000014_fold0_x2,1988-01-31,1987-07-31,133164.72,133993.66,130484.17,132479.6,138890.7,133720.73,135069.97,129725.266,138070.33,133376.83,135168.0,121252.0,0
T000019_fold0_x3,1987-10-31,1987-07-31,576672.4,593633.94,584443.25,583842.9,588336.5,583689.0,581789.2,570586.75,609999.9,572893.94,656687.0,521386.0,0
T000019_fold0_x3,1988-01-31,1987-07-31,578197.0,571940.5,567918.2,583711.06,605207.06,611965.94,620511.4,597339.25,599135.94,571286.5,701198.0,581109.0,0
T000028_fold0_x4,1986-04-30,1986-01-31,87030.38,77436.766,76526.336,84059.33,79854.234,85869.69,87050.79,86874.664,78052.81,86324.55,75393.0,74714.0,0
T000028_fold0_x4,1986-07-31,1986-01-31,88636.48,85373.22,83136.15,88115.82,80608.02,89721.805,89517.12,84747.164,73945.43,85889.46,76521.0,80396.0,0
T000036_fold0_x5,1923-01-31,1922-10-31,311.17432,301.37738,305.74158,309.54364,307.55072,320.94632,310.53223,323.10944,301.71448,274.77945,285.0,321.0,0
T000036_fold0_x5,1923-04-30,1922-10-31,312.08057,321.92325,298.6659,315.87192,310.6312,306.0957,304.35733,295.6595,299.46167,321.2793,446.0,278.0,0
T000037_fold0_x6,1987-10-31,1987-07-31,36156.863,34925.28,37041.34,33846.824,35742.17,37329.91,37670.992,29556.174,35039.914,37572.336,42445.0,19634.0,0
