unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1987-04-30,1987-01-31,4.2668557,3.8643472,5.307555,4.63198,4.5861206,4.5044985,5.249892,4.1846766,4.8883657,2.7412488,5.1,1.14
T000000,1987-07-31,1987-01-31,4.453433,3.720482,4.3706236,4.8788967,5.06898,4.587962,7.462912,4.0379496,5.5460296,3.7964609,4.3,1.03
T000001,1991-04-30,1991-01-31,162.28458,156.86913,161.46947,165.72835,163.41139,171.44809,164.22647,160.95174,170.32874,160.84561,201.0,123.0
T000001,1991-07-31,1991-01-31,163.91301,155.03554,159.02892,162.08875,165.12856,175.79233,164.04112,159.08171,178.96603,155.51096,214.0,118.0
T000002,1989-04-30,1989-01-31,345.68378,282.0578,310.49014,355.29285,373.5874,304.4746,334.78012,335.44586,353.06696,296.85406,330.0,289.0
T000002,1989-07-31,1989-01-31,336.41675,258.08008,304.54648,304.1802,330.01804,296.50195,317.13,310.99152,380.33887,263.09998,318.0,214.0
T000003,2004-01-31,2003-10-31,38045.86,41981.098,38005.402,39726.65,38569.566,40512.957,34485.465,37543.92,39085.78,38728.86,41235.1,36602.0
T000003,2004-04-30,2003-10-31,42399.797,40611.312,38734.383,43230.797,41953.312,41846.23,35560.285,38205.242,40103.06,39572.844,46557.6,40931.4
T000004,1988-01-31,1987-10-31,794377.8,779190.6,810115.44,791677.25,792586.0,786394.8,798433.75,794609.44,804536.6,801307.1,772214.0,722636.0
T000004,1988-04-30,1987-10-31,791800.2,772265.75,800938.94,789402.75,788221.94,796236.9,790835.9,787546.9,819709.9,785241.3,818797.0,701800.0
T000005,1988-04-30,1988-01-31,710.45184,690.4804,718.5218,705.1963,706.5186,730.29517,716.3113,704.4586,730.84436,708.55945,740.84,619.83
T000005,1988-07-31,1988-01-31,704.91815,684.20245,703.41797,664.3007,666.5997,733.46606,706.62396,698.0559,755.8053,684.988,663.86,564.64
T000006,1982-04-30,1982-01-31,45.865612,47.062466,43.29166,49.106865,47.160133,43.39627,44.473938,44.11799,45.10662,44.1529,30.7,16.8
T000006,1982-07-31,1982-01-31,52.212654,46.153484,43.81273,49.970898,48.47834,42.07023,47.108932,44.556835,49.27123,45.46191,26.8,23.0
T000007,1991-04-30,1991-01-31,183.67987,182.17,188.39984,185.03294,182.65694,178.97514,184.37854,182.17137,184.14233,184.86012,140.53,169.68
T000007,1991-07-31,1991-01-31,185.09192,182.17,187.3501,183.19768,182.42589,179.5922,186.09032,182.17134,186.4423,184.5878,166.56,167.6
T000008,1988-01-31,1987-10-31,3497.6846,3903.1116,3140.8167,3196.3918,2962.4868,3383.345,2687.0789,3292.5195,3385.556,3233.3306,3253.0,1015.0
T000008,1988-04-30,1987-10-31,4889.417,3714.618,3317.626,4867.7236,4480.7334,3765.64,3029.6863,3383.5225,3761.4807,3675.6013,2742.0,3712.0
T000009,1990-04-30,1990-01-31,12103.7,10663.285,10293.571,9519.815,9854.342,9825.322,9838.694,10084.204,12217.621,10376.078,8861.0,15518.0
T000009,1990-07-31,1990-01-31,13258.677,10484.52,11082.497,10534.043,10271.164,9405.951,9729.973,10170.511,12864.888,10447.378,11380.0,12623.0
T000010,1991-10-31,1991-07-31,176.45082,175.0,180.98041,177.75043,175.46727,171.92932,177.15836,175.00137,176.89505,177.53583,135.0,163.0
T000010,1992-01-31,1991-07-31,177.8072,175.0,179.97551,175.98705,175.24467,172.52222,178.8962,175.00134,179.10495,177.33104,160.0,161.0
T000011,1984-04-30,1984-01-31,335.2546,330.80045,335.44513,318.69363,314.04697,318.8825,327.9254,330.28387,334.1401,332.39117,227.0,278.0
T000011,1984-07-31,1984-01-31,353.90875,330.64096,342.10025,340.35092,338.5804,316.96216,333.9164,330.36084,341.08588,341.03085,319.0,320.0
T000012,1994-04-30,1994-01-31,680.2989,662.34564,688.09686,667.6632,669.8166,709.24664,677.68713,682.7587,688.90393,686.8066,795.0,610.0
T000012,1994-07-31,1994-01-31,689.09546,653.1777,686.5363,692.7875,695.85016,745.8579,677.82697,673.4085,701.43823,669.4508,844.0,639.0
T000013,1988-01-31,1987-10-31,29677.61,29058.613,30441.533,29732.383,29613.193,28991.951,29713.568,29353.818,29635.105,30053.998,26278.0,28628.0
T000013,1988-04-30,1987-10-31,29351.164,28926.031,29831.37,28005.627,27926.818,28873.846,29338.326,29218.6,30026.629,29405.652,28641.0,26204.0
T000014,1988-04-30,1988-01-31,139238.06,136217.38,143824.88,141198.16,140259.34,149491.94,137018.58,135540.14,137516.12,141643.5,122733.0,143642.0
T000014,1988-07-31,1988-01-31,138632.97,136008.3,139701.92,135176.45,133594.53,143924.95,135511.78,135641.08,139158.03,137831.42,144710.0,128780.0
T000015,1988-04-30,1988-01-31,37261.12,34831.137,35498.844,34841.383,33609.145,40259.94,36293.35,37423.285,39270.984,36565.13,28852.0,25295.0
T000015,1988-07-31,1988-01-31,39610.438,33666.945,36183.65,39082.227,39311.04,42904.242,36361.37,36235.953,41446.36,35043.32,23243.0,32532.0
T000016,1988-04-30,1988-01-31,622854.3,615812.6,640172.1,619372.9,619008.94,639954.25,622753.25,615920.06,621109.6,633367.94,612695.0,592558.0
T000016,1988-07-31,1988-01-31,621975.2,615764.4,632500.25,594415.75,593067.3,632526.3,618107.56,615870.8,628160.94,622832.25,654950.0,561684.0
