unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000001,2006-01-01,2005-12-01,15.488962,15.61671,15.658524,15.18817,13.168714,16.522064,15.058638,16.666342,15.9860525,13.878816,13,14.0
T000001,2006-02-01,2005-12-01,16.996202,15.739603,16.225239,15.1182575,14.373651,15.910035,16.182184,17.219084,16.18924,13.939671,19,15.0
T000001,2006-03-01,2005-12-01,16.042387,15.749434,16.02698,15.029429,15.861143,16.195036,18.586195,14.69738,16.25755,15.051509,18,21.0
T000001,2006-04-01,2005-12-01,15.8921585,14.778711,15.663458,14.91736,15.91896,16.898546,14.6112175,18.990665,16.317633,13.484103,14,20.0
T000001,2006-05-01,2005-12-01,14.925906,13.681243,14.6729,14.770716,15.117629,15.468399,12.689577,16.10535,16.369152,15.802148,6,12.0
T000001,2006-06-01,2005-12-01,15.935968,13.710052,14.894783,14.6714325,17.016941,15.481616,14.64131,17.154915,16.382324,14.440201,15,14.0
T000001,2006-07-01,2005-12-01,13.737138,13.326024,14.508168,14.850653,16.268951,15.683226,12.616957,18.23207,16.384323,13.937562,21,11.0
T000001,2006-08-01,2005-12-01,15.887239,13.752812,14.946439,14.974109,14.419077,14.970199,14.095701,17.334427,16.384598,12.458766,17,15.0
T000001,2006-09-01,2005-12-01,15.671421,14.784229,16.0072,15.2023735,14.34805,17.761486,14.819229,17.58683,16.384636,14.334249,14,20.0
T000001,2006-10-01,2005-12-01,15.615414,13.4693985,14.671034,15.518713,12.162663,17.348555,14.010834,16.501942,16.384642,17.94582,12,11.0
T000001,2006-11-01,2005-12-01,15.873632,15.06486,16.078726,15.804338,16.184837,17.906797,16.020805,18.07861,16.384642,16.195389,8,11.0
T000001,2006-12-01,2005-12-01,16.621412,16.229721,17.275793,16.08794,16.378408,18.73589,15.748086,16.432478,16.384642,15.417971,17,19.0
T000002,2006-01-01,2005-12-01,12.516099,12.574626,12.7565775,10.4058895,14.051426,9.727896,13.290226,12.211251,10.918545,14.043691,13,16.0
T000002,2006-02-01,2005-12-01,13.142279,13.285862,12.882058,9.887575,10.140154,9.62028,13.179054,9.929796,11.943552,11.041611,15,15.0
T000002,2006-03-01,2005-12-01,14.950409,12.282328,13.691787,9.557636,10.674248,9.922283,11.597724,10.299273,12.467663,13.549963,13,16.0
T000002,2006-04-01,2005-12-01,12.943214,12.648221,13.087057,9.644951,12.634724,9.167062,11.430444,11.647421,12.5869055,13.928349,9,15.0
T000002,2006-05-01,2005-12-01,13.639457,13.652353,12.468571,9.624369,12.367918,10.481294,12.389698,13.504253,12.603919,15.586164,17,8.0
T000002,2006-06-01,2005-12-01,13.3101635,13.778072,14.38231,8.865103,13.412993,10.473692,11.494537,10.426007,12.601154,12.622151,22,19.0
T000002,2006-07-01,2005-12-01,13.224271,15.69356,13.082401,9.080185,11.126492,10.576948,14.132386,11.721821,12.582376,14.839515,11,16.0
T000002,2006-08-01,2005-12-01,13.010817,16.394321,14.662802,9.263824,11.806048,11.427549,13.669012,13.826021,12.568994,16.010092,19,20.0
T000002,2006-09-01,2005-12-01,11.303387,13.869331,12.935837,9.96551,11.194828,9.471445,10.60767,10.422573,12.587052,12.898666,11,11.0
T000002,2006-10-01,2005-12-01,13.957025,13.068554,12.623426,9.64921,14.068231,9.64785,10.827035,13.112472,12.669322,15.526623,12,13.0
T000002,2006-11-01,2005-12-01,13.593552,12.507132,12.951944,10.232048,13.321318,10.193982,12.547831,10.169137,12.751781,12.38615,20,12.0
T000002,2006-12-01,2005-12-01,13.499093,10.876579,11.898051,10.952522,13.175432,10.409678,9.378231,10.4126625,12.773687,12.8718815,10,8.0
T000003,2006-01-01,2005-12-01,191.84254,199.21693,199.04993,203.63184,192.43385,202.50705,189.77716,190.6403,203.0557,191.72673,205,194.0
T000003,2006-02-01,2005-12-01,189.55939,187.79617,193.16922,202.15155,183.64131,189.62323,175.004,174.98813,204.25041,188.67218,180,166.0
T000003,2006-03-01,2005-12-01,197.25897,200.61111,205.06258,203.5748,192.2249,208.12076,203.6312,189.68184,204.69937,195.02122,196,198.0
T000003,2006-04-01,2005-12-01,193.89308,200.89215,205.42473,202.90456,187.77507,205.59683,192.8495,188.35966,204.88383,197.44626,192,225.0
T000003,2006-05-01,2005-12-01,203.1535,203.35986,205.43988,202.51529,194.40141,210.57693,196.40187,190.75359,204.92616,205.25108,210,204.0
T000003,2006-06-01,2005-12-01,204.99605,201.89958,205.00949,202.07753,184.14915,203.14195,198.0018,180.04677,204.93253,198.1064,198,183.0
T000003,2006-07-01,2005-12-01,202.4928,213.197,205.63388,203.35529,195.297,208.69635,195.94997,187.37148,204.93341,199.02269,193,205.0
