unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1992-12-31,1991-12-31,7030.5273,6876.58,7191.1,7553.982,7593.7754,7649.5005,7090.3794,7277.0,7562.3003,7388.9272,7851.91,6876.58
T000000,1993-12-31,1991-12-31,7172.63,6876.58,7398.137,8128.5693,8373.499,8308.975,7224.113,7590.551,8227.64,7971.433,8407.84,6876.58
T000000,1994-12-31,1991-12-31,7274.4453,6876.58,7499.5,8544.317,9037.639,8766.4,7362.0317,7721.2944,8741.435,7880.981,9156.01,6876.58
T000001,1992-12-31,1991-12-31,5150.419,5065.0,5122.4727,5128.7686,5100.154,5129.2773,4987.948,5063.389,5200.345,5406.975,5056.0,5065.0
T000001,1993-12-31,1991-12-31,5269.393,5065.0,5302.1523,5352.9966,5339.214,5250.185,5003.0215,5146.426,5462.575,5723.4355,5067.2,5065.0
T000001,1994-12-31,1991-12-31,5333.6367,5065.0,5403.252,5628.0146,5572.1714,5388.162,5092.988,5161.831,5667.086,5461.4575,5209.6,5065.0
T000002,1992-12-31,1991-12-31,3473.3943,3407.4,3476.2747,3414.3286,3475.9795,3494.0874,3453.3604,3389.3147,3312.8372,3622.4963,3500.6,3407.4
T000002,1993-12-31,1991-12-31,3554.5469,3407.4,3595.362,3543.5098,3600.4758,3540.3872,3482.4155,3401.8474,3517.0923,3859.0579,3437.8,3407.4
T000002,1994-12-31,1991-12-31,3598.152,3407.4,3660.9155,3702.2844,3676.0022,3587.2947,3434.7664,3402.2844,3748.4685,3700.2695,3007.0,3407.4
T000003,1992-12-31,1991-12-31,5779.2036,5656.72,5876.3833,6048.6387,6070.305,6149.861,5856.375,5833.468,6055.383,6004.563,5077.02,5656.72
T000003,1993-12-31,1991-12-31,5897.609,5656.72,6040.183,6385.6406,6521.1997,6585.832,5936.7676,5981.4155,6430.5527,6407.369,5403.4,5656.72
