unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000002_fold0_x0,1989-12-31,1988-12-31,3456.3413,3803.0156,3656.741,3482.3726,3717.75,3435.4163,3600.7847,3640.5513,3525.2,3685.4185,3070.2,3525.2,0
T000002_fold0_x0,1990-12-31,1988-12-31,3815.2925,3890.162,3737.004,3883.9133,3799.4873,3424.6882,3671.2341,3683.822,3525.2,3845.4932,3601.6,3525.2,0
T000002_fold0_x0,1991-12-31,1988-12-31,3926.287,4031.1362,3465.2197,4109.4863,3883.9543,3465.6794,3705.8638,4319.0425,3525.2,3999.4731,3407.4,3525.2,0
T000004_fold0_x1,1989-12-31,1988-12-31,6364.4043,5568.9097,5727.9824,5902.039,5931.4087,5216.9214,5610.5303,5717.8525,5488.8,5192.8364,5250.9,5488.8,0
T000004_fold0_x1,1990-12-31,1988-12-31,6168.039,6238.5293,5874.206,6225.744,6077.4517,5203.584,5700.655,5697.3354,5488.8,5276.3115,4899.2,5488.8,0
T000004_fold0_x1,1991-12-31,1988-12-31,6479.1553,5871.2173,5730.431,6540.9165,6199.313,5287.1465,5766.566,5735.017,5488.8,5375.488,4317.9,5488.8,0
T000009_fold0_x2,1989-12-31,1988-12-31,9834.416,10035.445,9601.049,10568.211,9820.352,9871.564,9722.884,9728.626,9551.0,9471.653,10042.9,9551.0,0
T000009_fold0_x2,1990-12-31,1988-12-31,10337.891,10527.481,9660.442,11221.394,9914.599,10322.827,9908.073,9981.513,9551.0,9320.444,10173.0,9551.0,0
T000009_fold0_x2,1991-12-31,1988-12-31,11119.257,10695.142,9814.054,11920.666,10149.261,10756.024,10001.612,10232.507,9551.0,9249.568,8751.0,9551.0,0
T000012_fold0_x3,1989-12-31,1988-12-31,6254.2793,6376.7593,6125.153,6664.8228,6351.001,6228.2485,6089.909,6270.4253,5968.1,6170.2334,6271.0,5968.1,0
T000012_fold0_x3,1990-12-31,1988-12-31,6645.8574,6605.4863,6202.278,7076.96,6500.428,6536.538,6197.532,6525.539,5968.1,6214.3857,6901.8,5968.1,0
T000012_fold0_x3,1991-12-31,1988-12-31,7249.625,6892.4707,6278.768,7543.5664,6648.0835,6830.431,6262.1626,6786.624,5968.1,6286.939,6479.2,5968.1,0
T000013_fold0_x4,1989-12-31,1988-12-31,5076.153,3795.4612,4322.278,4359.615,3863.5251,3608.398,3997.3555,2963.2,3871.0,4282.473,4010.8,3871.0,0
T000013_fold0_x4,1990-12-31,1988-12-31,4691.0684,4182.451,4570.0356,4662.4,3249.8213,3633.689,4022.0889,2581.8892,3871.0,4416.924,4120.8,3871.0,0
T000013_fold0_x4,1991-12-31,1988-12-31,4681.069,3997.7761,4468.8516,4993.9766,2948.5427,3721.2405,4096.4736,2680.2715,3871.0,4552.405,4084.2,3871.0,0
T000015_fold0_x5,1989-12-31,1988-12-31,6059.3,5991.13,5976.059,6140.949,5977.6206,5956.3687,5983.3545,5959.412,5875.89,6071.037,6658.3,5875.89,0
T000015_fold0_x5,1990-12-31,1988-12-31,6177.8413,6153.865,5969.289,6310.424,6011.8906,6112.4126,6104.2266,6072.203,5875.89,6119.0176,7101.4,5875.89,0
T000015_fold0_x5,1991-12-31,1988-12-31,6297.758,6263.4375,6021.4966,6492.315,6154.8438,6310.7817,6157.5664,6182.904,5875.89,6194.136,7375.8,5875.89,0
T000024_fold0_x6,1989-12-31,1988-12-31,5239.948,5183.775,4982.5894,5279.2637,5228.6367,4996.2573,4968.908,5217.952,4863.74,4982.8555,5283.64,4863.74,0
T000024_fold0_x6,1990-12-31,1988-12-31,5539.9365,5449.9326,5065.933,5479.4463,5369.6904,5221.53,5054.6855,5515.2783,4863.74,5074.8916,5789.4,4863.74,0
T000024_fold0_x6,1991-12-31,1988-12-31,5806.0186,5670.336,5150.2056,5716.7188,5487.151,5447.078,5109.215,5793.8677,4863.74,5179.8853,5862.2,4863.74,0
T000026_fold0_x7,1989-12-31,1988-12-31,3681.49,3605.2861,3401.6162,3722.078,3418.3508,3386.5884,3293.1663,3407.558,3205.44,3493.1118,3676.83,3205.44,0
T000026_fold0_x7,1990-12-31,1988-12-31,3963.8843,3817.7632,3513.7168,3973.3247,3328.7234,3562.6624,3335.1128,3196.8682,3205.44,3655.953,4721.37,3205.44,0
T000026_fold0_x7,1991-12-31,1988-12-31,4160.7466,4011.063,3560.302,4263.752,3302.68,3733.421,3381.3022,3268.6716,3205.44,3811.662,5243.28,3205.44,0
T000030_fold0_x8,1989-12-31,1988-12-31,7018.0317,7350.6104,6975.742,7606.0986,7347.5474,6971.5635,6945.1606,7149.1997,6798.39,6765.1997,7928.83,6798.39,0
T000030_fold0_x8,1990-12-31,1988-12-31,7311.458,7692.1387,7142.1406,8016.6196,7546.2095,7276.719,7057.5684,7348.1343,6798.39,6787.819,7751.34,6798.39,0
T000030_fold0_x8,1991-12-31,1988-12-31,7871.0986,8186.3643,7234.829,8473.57,7702.974,7586.228,7138.894,7621.3477,6798.39,6846.1504,8468.2,6798.39,0
T000031_fold0_x9,1989-12-31,1988-12-31,5099.3423,5714.126,5490.661,6002.116,5756.945,5540.25,5474.893,5774.14,5360.6,5529.066,5025.0,5360.6,0
T000031_fold0_x9,1990-12-31,1988-12-31,5129.5537,6095.962,5628.1367,6311.377,5938.7773,5800.777,5577.1543,5880.2754,5360.6,5598.7246,5062.6,5360.6,0
T000031_fold0_x9,1991-12-31,1988-12-31,5427.1396,6510.708,5745.6406,6677.169,6063.035,6064.1016,5634.7227,6098.88,5360.6,5688.52,4878.6,5360.6,0
T000052_fold0_x10,1989-12-31,1988-12-31,8024.249,8217.79,7935.6953,8451.04,8254.29,7851.93,7789.8203,8338.607,7624.5,7580.937,8987.5,7624.5,0
T000052_fold0_x10,1990-12-31,1988-12-31,7479.4434,8726.175,8138.32,8849.004,8479.715,8259.62,7917.688,8741.631,7624.5,7570.825,9001.75,7624.5,0
T000052_fold0_x10,1991-12-31,1988-12-31,7514.4814,8984.422,8236.542,9319.871,8641.466,8646.698,8009.4375,9145.987,7624.5,7607.035,7292.25,7624.5,0
T000055_fold0_x11,1989-12-31,1988-12-31,5773.5786,5912.646,5555.216,6067.828,5810.4014,5799.7505,5496.0986,5855.11,5378.14,5653.525,7520.38,5378.14,0
T000055_fold0_x11,1990-12-31,1988-12-31,6234.741,6375.5625,5665.501,6420.6416,5971.8457,6147.485,5587.1665,6226.4873,5378.14,5718.196,8417.04,5378.14,0
T000055_fold0_x11,1991-12-31,1988-12-31,6312.008,6536.0396,5797.698,6810.8203,6098.524,6468.3867,5650.142,6571.9365,5378.14,5804.6084,8164.52,5378.14,0
T000058_fold0_x12,1989-12-31,1988-12-31,4648.76,4708.2236,4652.5103,4866.6963,4671.1855,4765.225,4783.35,4747.3647,4700.0,4703.6353,5103.1,4700.0,0
T000058_fold0_x12,1990-12-31,1988-12-31,4665.781,4814.9814,4677.9766,4977.5884,4655.357,4901.1836,4887.963,4804.1797,4700.0,4807.258,5781.1,4700.0,0
T000058_fold0_x12,1991-12-31,1988-12-31,5029.7305,4813.1494,4702.843,5094.058,4768.0825,5066.4717,4925.535,4884.253,4700.0,4920.154,6189.1,4700.0,0
T000059_fold0_x13,1989-12-31,1988-12-31,9514.295,6697.665,6666.191,7178.4907,6749.9136,6247.0566,6687.677,6284.2744,6565.7,6607.8667,7277.95,6565.7,0
T000059_fold0_x13,1990-12-31,1988-12-31,10723.98,7338.459,6641.2773,7501.3013,6817.9287,6253.846,6818.339,6529.6904,6565.7,6636.041,7191.25,6565.7,0
T000059_fold0_x13,1991-12-31,1988-12-31,7377.578,7384.0747,6917.034,7989.8716,6978.0137,6370.7285,6880.999,6778.3857,6565.7,6698.0103,6512.65,6565.7,0
T000061_fold0_x14,1989-12-31,1988-12-31,6590.437,7014.343,6873.315,7361.168,7173.8013,6982.8135,6765.8013,6597.4053,6620.18,6645.443,7021.66,6620.18,0
T000061_fold0_x14,1990-12-31,1988-12-31,6165.313,7587.7393,7121.1177,7717.423,7377.711,7350.327,6879.9805,5847.9756,6620.18,6672.2905,6923.6,6620.18,0
T000061_fold0_x14,1991-12-31,1988-12-31,6207.2363,7755.4697,7137.9536,8136.639,7513.9526,7705.257,6958.576,5929.68,6620.18,6733.3955,6811.0,6620.18,0
T000064_fold0_x15,1989-12-31,1988-12-31,5297.508,5208.135,4926.5156,5431.419,5124.601,5009.304,4925.9443,5262.4214,4825.11,5010.899,4851.63,4825.11,0
T000064_fold0_x15,1990-12-31,1988-12-31,5748.248,5504.1807,5010.5557,5798.0063,5252.725,5269.0044,5018.237,5604.7056,4825.11,5102.047,5563.15,4825.11,0
T000064_fold0_x15,1991-12-31,1988-12-31,6303.699,5875.959,5117.4565,6184.4795,5368.1465,5514.3257,5068.426,5929.496,4825.11,5206.4536,6255.27,4825.11,0
T000066_fold0_x16,1989-12-31,1988-12-31,4304.1157,4409.224,4208.367,4454.248,4269.8057,4333.7427,4378.9575,4309.8345,4302.8,4381.9395,4452.2,4302.8,0
T000066_fold0_x16,1990-12-31,1988-12-31,4392.1855,4467.4883,4213.8457,4584.227,4254.1704,4439.72,4475.007,4276.1255,4302.8,4500.336,4772.8,4302.8,0
T000066_fold0_x16,1991-12-31,1988-12-31,4667.482,4580.3984,4207.328,4717.04,4360.816,4572.572,4508.6694,4205.222,4302.8,4623.5957,4898.4,4302.8,0
