unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2019-06-19,2019-06-18,-0.60010755,-0.5746721,-0.5873176,-0.57444173,-0.5802992,-0.565787,-0.5750691,-0.57798135,-0.57866985,-0.57974756,-0.5292360024162224,-0.4852861084107387
0,2019-06-20,2019-06-18,-0.6344021,-0.5929069,-0.607649,-0.5751125,-0.5962604,-0.60481226,-0.6123385,-0.58551764,-0.5807328,-0.60775644,-0.7506758529823129,-0.4852861084107387
0,2019-06-21,2019-06-18,-0.628285,-0.593154,-0.6218008,-0.57735527,-0.59072113,-0.60865176,-0.6097697,-0.58187383,-0.5830582,-0.59555644,-0.7996968886038139,-0.6238973125818793
0,2019-06-22,2019-06-18,-0.60040045,-0.5832698,-0.5803138,-0.57502866,-0.57894844,-0.5722029,-0.5737953,-0.56616986,-0.58099777,-0.5707404,-0.5478301883416193,-0.6492530206619661
0,2019-06-23,2019-06-18,-0.5434789,-0.55636346,-0.5471786,-0.5742149,-0.5485394,-0.5467894,-0.53728473,-0.5382535,-0.58086413,-0.5465055,-0.512332197029498,-0.6915125341287772
0,2019-06-24,2019-06-18,-0.5598345,-0.5624627,-0.5375886,-0.5840202,-0.5760615,-0.55310166,-0.5415084,-0.55867565,-0.59602195,-0.5494277,-0.6340395958139141,-0.5968512239631203
0,2019-06-25,2019-06-18,-0.57099056,-0.58963346,-0.5917555,-0.59504956,-0.59714866,-0.58820057,-0.592131,-0.57594204,-0.60423243,-0.59344584,-0.667847206587363,-0.6086838877338274
0,2019-06-26,2019-06-18,-0.58757997,-0.58255136,-0.58423185,-0.585554,-0.59092826,-0.57243985,-0.5867265,-0.5756883,-0.60188055,-0.5840488,-0.5799474185763959,-0.5478301883416193
0,2019-06-27,2019-06-18,-0.61674875,-0.60259753,-0.6036704,-0.58900946,-0.6145228,-0.6056772,-0.6192757,-0.58774644,-0.6030398,-0.6043718,-0.5799474185763958,-0.5495205688802917
0,2019-06-28,2019-06-18,-0.626443,-0.5910552,-0.62092644,-0.58789206,-0.61287093,-0.6131722,-0.6174372,-0.59206456,-0.6008609,-0.59982926,-0.5681147548056886,-0.5630436131896713
0,2019-06-29,2019-06-18,-0.58458763,-0.57991046,-0.5819418,-0.58245796,-0.5911557,-0.5771579,-0.57742494,-0.570401,-0.595917,-0.570357,-0.5207840997228602,-0.5664243742670162
0,2019-06-30,2019-06-18,-0.5183563,-0.55450404,-0.54067063,-0.5812353,-0.56479627,-0.5468863,-0.53563565,-0.5363624,-0.5939853,-0.5425191,-0.5545917104963091,-0.6424914985072764
0,2019-07-01,2019-06-18,-0.5649363,-0.5664441,-0.536298,-0.5906041,-0.58965844,-0.551944,-0.54271495,-0.5632022,-0.6044386,-0.5489576,-0.5376879051095846,-0.667847206587363
0,2019-07-02,2019-06-18,-0.5620719,-0.59110653,-0.5966635,-0.6011487,-0.6018696,-0.58873403,-0.5977154,-0.58230376,-0.60900366,-0.5926849,-0.5917800823471029,-0.6357299763525864
1,2019-06-19,2019-06-18,-0.8397492,-0.84815705,-0.8601206,-0.8706681,-0.8639436,-0.86404383,-0.8742783,-0.86141944,-0.85763025,-0.86033607,-0.8410844641167246,-0.21144605176331
1,2019-06-20,2019-06-18,-0.8765733,-0.84273344,-0.8563107,-0.86247116,-0.8579218,-0.88047266,-0.8623065,-0.8527297,-0.85286605,-0.84373206,-0.826810545448763,-0.12580253975554076
1,2019-06-21,2019-06-18,-0.8468106,-0.8438885,-0.84089255,-0.8592588,-0.84710336,-0.8530622,-0.8399419,-0.83956414,-0.8504063,-0.82219195,-0.8410844641167246,-0.14324844034971598
1,2019-06-22,2019-06-18,-0.82669055,-0.82862234,-0.82185805,-0.8461078,-0.83051383,-0.86797005,-0.8236718,-0.82306474,-0.8482289,-0.82382905,-0.7966767171497331,-0.14166244938660913
1,2019-06-23,2019-06-18,-0.8581427,-0.8644941,-0.8411899,-0.8576076,-0.8575054,-0.8989769,-0.8776797,-0.85201204,-0.8463195,-0.85442066,-0.8442564460429383,-0.20193010598466898
1,2019-06-24,2019-06-18,-0.85142803,-0.8294723,-0.8438055,-0.83709294,-0.8278207,-0.8849135,-0.84500897,-0.8454773,-0.84445083,-0.8315568,-0.6967592864740023,-0.08139479278854929
1,2019-06-25,2019-06-18,-0.8783851,-0.83093953,-0.8373847,-0.83863634,-0.8160882,-0.86075014,-0.8254725,-0.832576,-0.84412175,-0.8363867,-0.8426704550798313,-0.18924217827981427
1,2019-06-26,2019-06-18,-0.81852096,-0.8514222,-0.8381313,-0.86680937,-0.8379995,-0.8797772,-0.8595537,-0.84684974,-0.8443235,-0.84851134,-0.8299825273749767,-0.14166244938660913
1,2019-06-27,2019-06-18,-0.88536197,-0.84715414,-0.83873796,-0.8550483,-0.8378542,-0.886529,-0.8468018,-0.84132093,-0.8403673,-0.8265265,-0.885492211083716,-0.19241416020602795
1,2019-06-28,2019-06-18,-0.8259717,-0.8400365,-0.83157974,-0.8573272,-0.8378879,-0.8588984,-0.8413073,-0.839424,-0.84059644,-0.8210691,-0.9203840122720665,-0.17338226864874592
1,2019-06-29,2019-06-18,-0.8770653,-0.83274573,-0.82671493,-0.8391468,-0.8294649,-0.8679121,-0.82440406,-0.8237601,-0.8417388,-0.8241789,-0.7855747804079852,-0.1940001511691348
1,2019-06-30,2019-06-18,-0.90988326,-0.8471393,-0.8478862,-0.8485116,-0.85679376,-0.88835305,-0.87646025,-0.84689033,-0.8408427,-0.86104995,-0.7935047352235194,-0.19717213309534845
1,2019-07-01,2019-06-18,-0.82088625,-0.83771,-0.8397896,-0.82494694,-0.8384203,-0.8727464,-0.8423736,-0.83318806,-0.8384458,-0.83043563,-0.6777273949167203,-0.09884069338272454
1,2019-07-02,2019-06-18,-0.84255517,-0.82873696,-0.8240948,-0.8262602,-0.815248,-0.8548595,-0.81877446,-0.82343704,-0.84034246,-0.8238958,-0.9489318496079895,-0.31770744629146813
10,2019-06-19,2019-06-18,0.20662117,0.26319212,0.2338159,0.2798211,0.28481203,0.2626584,0.25665718,0.284274,0.27604103,0.23980229,0.40739913373450193,0.7052061749649926
10,2019-06-20,2019-06-18,0.16459498,0.21446499,0.25189403,0.2572632,0.28027186,0.22661333,0.2456328,0.26407757,0.26820883,0.23977433,0.19386166735769406,0.7068424773893359
10,2019-06-21,2019-06-18,-0.031644836,0.079832755,0.05293926,0.10562312,0.041081097,0.00976181,0.0035554282,0.022408662,0.11547955,0.030137792,-0.01885764780694212,0.8811086855819031
10,2019-06-22,2019-06-18,0.10081001,0.059529193,-0.013295554,0.029207878,0.018822065,0.051659916,0.03354284,0.011856213,0.021017402,0.024025487,0.38040014373283654,0.488396103739498
10,2019-06-23,2019-06-18,0.111555584,0.09715321,0.12739715,0.10825506,0.12663732,0.12312105,0.13519298,0.117015295,0.12848008,0.1444941,0.5914831564731293,0.8402011249733193
10,2019-06-24,2019-06-18,0.11081111,0.12393149,0.14985807,0.17200954,0.14995474,0.10991341,0.11644995,0.12938008,0.15029596,0.13301674,0.3836727485815232,0.9220162461904872
10,2019-06-25,2019-06-18,0.18107015,0.19299895,0.18883121,0.20539865,0.1845349,0.18574002,0.1822551,0.18548542,0.16516848,0.186528,0.26504082281663,0.5685749225323223
10,2019-06-26,2019-06-18,0.22541174,0.19341314,0.17921552,0.21712746,0.21422341,0.19580418,0.21154588,0.23239335,0.1965096,0.18919078,0.27322233493834686,0.7084787798136792
10,2019-06-27,2019-06-18,0.17389163,0.17855185,0.21234627,0.1979014,0.23739782,0.19902238,0.2347287,0.23328301,0.23204413,0.23486996,0.26095006675577165,0.9915590992250797
10,2019-06-28,2019-06-18,-0.069333285,0.04492738,0.042241503,0.08315779,0.0053817555,-0.0033889003,-0.0035662763,-0.0015015602,0.10103339,-0.002537936,-0.05567445235466759,0.9162891877052853
10,2019-06-29,2019-06-18,0.0815207,0.03643994,-0.022756342,0.0069950894,-0.0024378486,0.051341888,0.02589408,-0.015646774,-0.016661413,0.0330308,0.5734838298053525,0.5890287028366143
10,2019-06-30,2019-06-18,0.15976855,0.08447582,0.12824337,0.06905009,0.12641272,0.14584649,0.15398976,0.09820893,0.11902162,0.18218435,0.5767564346540391,1.0365574158945219
10,2019-07-01,2019-06-18,0.15236482,0.115404926,0.14800285,0.14038949,0.14935108,0.13153276,0.12888886,0.13534996,0.15193014,0.19825694,0.5890287028366142,0.9228343974026587
10,2019-07-02,2019-06-18,0.23441234,0.19833276,0.19674785,0.18902239,0.20379007,0.193102,0.21331167,0.1889154,0.1785527,0.21985008,2.168060542327952,0.3910361094910684
100,2019-06-19,2019-06-18,0.14619763,0.14221373,0.25588337,0.18661743,0.1785161,0.21967426,0.24984649,0.2105779,0.18545625,0.26303634,0.43060369317627895,-0.10632252997193802
