unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000001_fold0_x0,1992-12-31,1992-09-30,348888.12,341523.9,403486.9,394192.2,341498.72,357884.53,357928.06,330616.7,326568.2,408662.88,348666.69,326568.18,0
T000001_fold0_x0,1993-03-31,1992-09-30,284940.25,296309.72,300821.5,311740.84,280944.56,309090.62,303005.25,285102.75,269902.06,361894.5,289378.83,269902.06,0
T000001_fold0_x0,1993-06-30,1992-09-30,351231.03,356679.94,383054.7,382356.7,342291.44,371984.34,387282.12,353106.47,343546.4,429375.38,361884.6,343546.41,0
T000001_fold0_x0,1993-09-30,1992-09-30,539020.1,527492.9,521436.38,531549.1,532844.75,524763.44,537462.6,536628.6,511731.1,541975.3,540909.5,511731.1,0
T000006_fold0_x1,2005-03-31,2004-12-31,53450.234,43681.27,45789.367,40338.47,42810.586,40492.63,45879.52,41676.14,36860.0,49764.094,44596.0,36860.0,0
T000006_fold0_x1,2005-06-30,2004-12-31,40211.918,37082.0,41692.35,43625.414,45096.26,43620.6,36040.08,37708.51,39977.0,47921.953,51049.0,39977.0,0
T000006_fold0_x1,2005-09-30,2004-12-31,49604.594,44136.39,44363.746,41541.25,41589.293,42045.2,44015.324,40553.945,39061.0,48543.19,47459.0,39061.0,0
T000006_fold0_x1,2005-12-31,2004-12-31,61581.164,55466.254,54911.664,54783.34,59914.64,55013.73,56718.555,56756.17,53763.0,55820.85,61521.0,53763.0,0
T000009_fold0_x2,2005-03-31,2004-12-31,94242.45,84762.66,83823.43,76747.2,74449.74,75628.16,85399.44,79021.68,64129.0,93390.77,86979.0,64129.0,0
T000009_fold0_x2,2005-06-30,2004-12-31,85883.29,79909.94,93834.98,94990.05,100931.78,97321.26,79754.11,87672.41,92507.0,100732.32,104594.0,92507.0,0
T000009_fold0_x2,2005-09-30,2004-12-31,101976.05,100056.72,94662.31,86391.01,94006.234,90147.91,94317.07,91186.67,83106.0,94079.016,83742.0,83106.0,0
T000009_fold0_x2,2005-12-31,2004-12-31,111359.88,102382.58,99682.7,101915.875,109907.6,99374.65,100241.016,103399.53,96931.0,101022.64,115734.0,96931.0,0
T000011_fold0_x3,2005-03-31,2004-12-31,94913.92,77231.37,81650.484,72650.17,73021.3,72931.54,78643.27,75920.8,61108.0,93469.75,84415.0,61108.0,0
T000011_fold0_x3,2005-06-30,2004-12-31,83335.414,70546.28,82075.11,84301.61,88580.88,87377.17,72294.16,78361.96,78788.0,104845.07,92747.0,78788.0,0
T000011_fold0_x3,2005-09-30,2004-12-31,98556.4,85216.13,88979.766,82713.9,81682.39,86703.055,82020.516,82613.555,77397.0,103232.73,90354.0,77397.0,0
T000011_fold0_x3,2005-12-31,2004-12-31,116480.625,107576.4,102420.586,100434.016,111905.5,102745.61,102966.59,106784.08,99617.0,104816.72,112896.0,99617.0,0
T000012_fold0_x4,2005-03-31,2004-12-31,603937.3,558132.3,493668.53,497824.84,461252.22,490174.1,553876.1,517987.97,481812.0,515317.53,502032.0,481812.0,0
T000012_fold0_x4,2005-06-30,2004-12-31,446343.7,491458.88,510035.22,514412.75,475630.16,506144.8,417115.8,472256.97,500956.0,537657.2,513773.0,500956.0,0
T000012_fold0_x4,2005-09-30,2004-12-31,646495.56,664045.75,560826.1,569579.06,646466.0,567372.5,650603.0,623344.44,562476.0,581972.0,573492.0,562476.0,0
T000012_fold0_x4,2005-12-31,2004-12-31,628354.75,608966.1,532103.7,539664.56,598179.9,539115.1,572942.94,582130.56,529551.0,540864.1,541268.0,529551.0,0
T000013_fold0_x5,2005-03-31,2004-12-31,3541836.0,3368619.5,2970595.0,2990699.5,3356856.0,2985770.2,3030602.5,3372456.0,2919108.0,2947076.0,3038791.0,2919108.0,0
T000013_fold0_x5,2005-06-30,2004-12-31,2923657.2,2785994.0,2843448.0,2884447.8,3045577.5,2883791.5,2592317.2,3009599.5,2749023.0,2971303.8,2845000.0,2749023.0,0
T000013_fold0_x5,2005-09-30,2004-12-31,3706263.0,3673472.2,3279428.8,3336256.5,3591085.0,3396422.5,3186548.5,3626844.5,3311344.0,3281237.8,3293652.0,3311344.0,0
T000013_fold0_x5,2005-12-31,2004-12-31,3823312.0,3781309.8,3277551.8,3355901.0,3770312.5,3337334.5,3364880.5,3754329.5,3266387.0,3349782.2,3363957.0,3266387.0,0
T000014_fold0_x6,2005-03-31,2004-12-31,28569.916,25580.463,24240.066,23473.457,24784.207,23454.379,25477.229,25532.71,23208.85,24108.309,24836.45,23208.85,0
T000014_fold0_x6,2005-06-30,2004-12-31,21571.234,19972.697,23249.93,22955.826,22767.525,23200.422,19779.559,21076.996,22829.93,23845.977,24737.5,22829.93,0
T000014_fold0_x6,2005-09-30,2004-12-31,28511.93,26299.406,24542.648,24485.75,26839.79,24523.703,26081.62,25704.898,24061.42,24975.18,24136.38,24061.42,0
T000014_fold0_x6,2005-12-31,2004-12-31,30166.016,27618.225,25907.232,25739.643,29945.887,25914.227,27298.83,27727.488,25766.56,26190.639,27102.91,25766.56,0
T000015_fold0_x7,2005-03-31,2004-12-31,50230.94,45269.766,42237.516,41786.68,43600.473,41497.31,45542.32,45561.938,40589.02,43371.773,43856.12,40589.02,0
T000015_fold0_x7,2005-06-30,2004-12-31,38810.77,36402.23,42085.28,42271.71,41913.504,42260.664,35946.223,39000.14,41456.37,44623.84,43782.9,41456.37,0
T000015_fold0_x7,2005-09-30,2004-12-31,50553.754,47968.707,44560.746,44707.812,49835.168,44653.83,46652.324,47406.39,43929.66,46326.496,46647.44,43929.66,0
T000015_fold0_x7,2005-12-31,2004-12-31,52178.086,47165.812,45046.953,45542.082,52040.93,45260.754,47106.27,48436.695,44795.07,45503.95,48165.78,44795.07,0
T000018_fold0_x8,2004-09-30,2004-06-30,553.57587,567.98883,555.46533,586.6886,576.4,589.0844,658.89886,588.3778,584.0,571.85693,453.0,584.0,0
T000018_fold0_x8,2004-12-31,2004-06-30,554.20465,547.0656,561.7635,577.4649,539.56885,583.57947,516.55585,552.88763,578.0,594.0324,442.0,578.0,0
T000018_fold0_x8,2005-03-31,2004-06-30,496.78928,494.7413,478.85748,486.66928,492.0429,491.04068,512.91345,496.34085,482.0,499.7197,401.0,482.0,0
