unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1980-06-30,1980-05-31,908482.8,1267767.1,843056.9,1069399.6,775622.7,771979.75,1237705.0,1061523.2,1868470.0,1132995.2,516501.0,1179180.0
T000000,1980-07-31,1980-05-31,1057971.4,1939450.0,1279800.4,1276326.9,1205397.5,1182355.2,1639060.0,1049401.9,1855465.8,1405039.0,1378010.0,1939450.0
T000000,1980-08-31,1980-05-31,864896.75,630177.0,329055.75,607994.3,187692.6,285859.94,105280.75,997782.8,1296054.2,323843.9,840271.0,630177.0
T000000,1980-09-30,1980-05-31,951513.25,913312.06,553531.94,975212.4,649592.75,768971.0,1014474.9,1111061.0,1545521.8,1006136.25,437741.0,913313.0
T000000,1980-10-31,1980-05-31,1099859.0,1617927.2,649076.44,1264039.0,996075.75,1027143.25,1299362.8,1165675.4,1661976.8,1201863.2,556951.0,1617990.0
T000000,1980-11-30,1980-05-31,916674.4,622073.0,116379.5,576932.94,444202.2,582729.0,191941.56,1173897.6,1293628.2,490749.0,700000.0,622073.0
T000001,1985-08-31,1985-07-31,261.8119,252.9706,274.06427,278.84344,264.37036,262.9622,248.39568,260.02823,228.31073,270.17426,260.59,152.05
T000001,1985-09-30,1985-07-31,264.8372,252.75262,277.5068,268.1583,272.85596,277.81036,212.96564,258.6362,263.98087,268.85504,258.14,161.14
T000001,1985-10-31,1985-07-31,257.7591,251.17688,266.12558,280.64792,266.1575,265.92358,251.4391,258.4548,254.14104,268.07672,263.29,151.96
T000001,1985-11-30,1985-07-31,262.90018,249.34573,261.93887,270.9134,259.1354,289.29013,239.58289,262.19135,252.30887,264.80414,253.5,186.11
T000001,1985-12-31,1985-07-31,276.85922,255.87755,254.25964,272.36774,269.58835,282.394,244.97499,262.61777,256.29883,252.25897,256.08,188.91
T000001,1986-01-31,1985-07-31,279.07648,256.2632,247.99149,319.15817,266.3778,312.39185,285.13638,265.0408,257.23026,295.88568,249.28,256.66
T000002,1987-01-31,1986-12-31,801.9108,804.7179,940.0274,1030.1187,886.6015,800.5384,858.783,803.1657,988.3554,861.9158,825.0,754.0
T000002,1987-02-28,1986-12-31,646.12585,773.24243,1050.862,1021.20575,869.4306,908.1631,974.72437,785.523,996.66583,839.0737,624.0,886.0
T000002,1987-03-31,1986-12-31,762.50757,814.20667,970.3081,988.932,862.9314,897.52576,880.534,801.39417,995.6806,913.6491,533.0,833.0
T000002,1987-04-30,1986-12-31,811.36884,830.15027,1025.8688,1003.7383,902.4274,868.51385,959.7659,781.9101,924.8948,933.3712,611.0,859.0
T000002,1987-05-31,1986-12-31,690.8944,709.90906,1101.7097,1089.7122,905.0394,942.0618,880.46136,754.74133,859.1233,825.06665,698.0,1006.0
T000002,1987-06-30,1986-12-31,901.90546,817.6006,1101.9512,1051.3036,902.1723,943.079,1057.1173,790.56726,820.4753,946.79626,695.0,938.0
T000003,1982-02-28,1982-01-31,4729.3013,4910.4136,5560.9224,4424.537,4457.025,4518.9004,6134.492,4651.707,4991.883,5993.2563,4010.0,8202.0
T000003,1982-03-31,1982-01-31,4828.666,5211.3125,5249.4463,4379.2373,4507.8584,4244.0967,6844.295,4597.2783,5296.119,5042.467,3633.0,7582.0
T000003,1982-04-30,1982-01-31,4516.4614,5383.9014,5438.4497,3924.0132,4411.587,3960.6096,4824.0317,4590.593,5585.713,5590.7046,4680.0,6880.0
T000003,1982-05-31,1982-01-31,4909.7393,5302.483,5403.132,4100.4023,4797.8975,4531.9365,5853.2656,4735.9697,5652.076,6012.904,4963.0,6841.0
T000003,1982-06-30,1982-01-31,5135.267,5433.6133,4980.108,4521.6523,4872.318,4546.965,5758.232,4752.208,5806.746,5499.1006,5355.0,6618.0
T000003,1982-07-31,1982-01-31,5373.801,5241.0396,4908.217,3645.2378,4607.9175,4186.6826,4000.859,4847.05,6017.1885,5024.8403,5060.0,5719.0
T000004,1986-12-31,1986-11-30,41.78705,42.407257,43.719685,43.59525,43.2643,44.63681,45.965004,42.46328,43.95187,44.84729,37.79,52.44
T000004,1987-01-31,1986-11-30,40.746605,41.73985,41.29218,42.09866,43.107166,43.983826,44.644337,42.273304,44.624565,42.93727,42.23,48.63
T000004,1987-02-28,1986-11-30,40.35955,42.154896,41.444866,40.649033,42.72288,42.86971,44.421642,42.503624,44.949657,41.06843,44.52,45.67
T000004,1987-03-31,1986-11-30,41.732075,42.875576,43.181046,41.072758,44.711697,44.96067,47.79068,41.75479,45.556206,46.212784,43.13,49.56
T000004,1987-04-30,1986-11-30,40.915184,40.42714,38.914013,39.75897,44.80284,41.492493,41.61691,41.231262,47.108646,42.197556,43.29,44.56
T000004,1987-05-31,1986-11-30,43.6559,42.067383,41.726368,39.690662,43.83677,42.387012,43.5282,41.646683,48.91327,40.20541,42.65,46.32
T000005,1980-06-30,1980-05-31,5587.496,5256.1436,5384.697,5096.2334,4814.5044,4821.341,4496.214,5413.8037,5160.32,4548.419,5056.0,3464.0
T000005,1980-07-31,1980-05-31,5719.5923,5092.423,4277.8066,3814.237,4396.4785,5090.207,1889.0371,5284.495,2947.3757,4625.186,4157.0,2557.0
T000005,1980-08-31,1980-05-31,5253.9355,4663.164,3283.5586,1902.2131,1470.1006,3536.5547,3661.986,5436.0825,1170.687,1694.941,2880.0,1927.0
T000005,1980-09-30,1980-05-31,5363.6406,4707.7715,2066.5884,881.0925,2052.9988,3445.9922,1876.939,4973.388,1670.2529,1473.0281,1754.0,984.0
T000005,1980-10-31,1980-05-31,5081.658,4401.7,1909.7534,839.3618,1240.6365,2474.9749,2604.9482,4637.162,1321.6184,99.796814,972.0,699.0
T000005,1980-11-30,1980-05-31,4540.6357,4479.3037,2037.1202,1126.8894,534.36035,2033.1396,2888.5054,4917.3604,879.38794,1934.8494,909.0,708.0
T000006,1980-06-30,1980-05-31,188535.23,179216.69,169494.88,170088.45,158276.53,170385.98,173033.89,178445.17,132024.23,155086.69,162622.0,139844.0
T000006,1980-07-31,1980-05-31,185762.16,168595.02,141423.5,118543.24,116736.34,146085.6,96967.82,175927.4,116349.89,140334.6,110771.0,99098.0
T000006,1980-08-31,1980-05-31,178308.9,134871.81,140505.89,147475.47,134337.47,156648.12,174002.75,178881.62,121393.35,128747.91,170540.0,123147.0
T000006,1980-09-30,1980-05-31,184996.14,158822.19,163086.22,144990.28,149837.97,186322.83,169668.19,169848.31,122330.98,146011.6,191787.0,136589.0
T000006,1980-10-31,1980-05-31,176667.14,165947.6,130185.766,129760.766,132092.44,146864.02,148427.06,163291.31,139806.06,106606.22,144563.0,109528.0
T000006,1980-11-30,1980-05-31,172008.19,88492.69,92181.61,98561.516,105448.04,113687.88,132929.66,168748.38,147812.67,112947.91,124708.0,88284.0
T000007,1980-06-30,1980-05-31,675.64215,676.04175,1000.0158,737.68994,883.282,848.12946,894.8754,660.1535,669.7507,919.85016,872.0,1109.0
T000007,1980-07-31,1980-05-31,656.1026,661.4125,458.81512,527.4734,822.45306,651.263,478.25546,654.9337,849.48456,703.1605,522.0,582.0
T000007,1980-08-31,1980-05-31,643.48444,666.89374,717.49744,581.81433,800.37714,582.22577,679.16693,661.4372,861.8095,665.91614,585.0,597.0
T000007,1980-09-30,1980-05-31,665.50507,673.5287,577.6676,485.6353,777.5254,817.54034,726.05347,639.2733,745.81604,671.4706,649.0,719.0
T000007,1980-10-31,1980-05-31,639.265,642.1077,576.3753,594.45984,767.901,757.167,558.7242,624.2086,674.01886,639.48676,669.0,662.0
T000007,1980-11-30,1980-05-31,655.059,664.8424,647.57837,481.94714,737.4545,759.0119,656.3261,635.7094,767.0435,689.13403,973.0,685.0
T000008,1980-06-30,1980-05-31,11007.164,10961.485,14099.498,13130.117,9691.83,11973.63,10722.167,11799.768,11456.024,10394.89,12097.0,12656.0
T000008,1980-07-31,1980-05-31,11022.92,10287.156,6794.8545,7981.499,8277.83,9421.126,971.8789,11566.407,9335.421,7150.7944,5576.0,6081.0
T000008,1980-08-31,1980-05-31,10893.651,9527.941,6252.13,6095.6885,4341.944,7032.2456,7693.677,11864.582,5360.195,4351.7124,5683.0,5045.0
T000008,1980-09-30,1980-05-31,10248.54,9474.172,7137.618,4905.448,5521.385,8402.859,5510.1567,10806.371,3574.858,4295.6255,5999.0,5085.0
T000008,1980-10-31,1980-05-31,10011.113,8721.221,6709.704,5480.3804,3753.9053,5873.9497,3360.6865,10104.058,2210.31,1248.3506,4673.0,3659.0
T000008,1980-11-30,1980-05-31,9398.335,8986.781,5251.705,4761.0273,2311.6484,5047.5845,6430.473,10621.893,2213.1763,5238.474,4554.0,3551.0
T000009,1987-05-31,1987-04-30,4565.334,4472.796,3929.458,2984.4282,4368.686,3980.6284,3394.6458,4452.448,3240.0103,4049.3286,3299.0,2863.0
T000009,1987-06-30,1987-04-30,5024.294,4584.0283,4301.2896,4587.7417,4413.0957,5198.9307,4838.7896,4414.2544,3221.168,4381.0435,4070.0,3955.0
T000009,1987-07-31,1987-04-30,4442.632,4655.3403,4921.5425,5670.2104,5724.2744,5797.3765,4358.301,4409.601,3928.5176,4869.887,5329.0,4638.0
T000009,1987-08-31,1987-04-30,4547.9517,4899.47,7539.7637,8491.322,6766.0454,8243.108,7006.6006,4511.5483,5092.4556,6996.259,8180.0,8562.0
T000009,1987-09-30,1987-04-30,5099.4463,5028.117,6080.3486,6111.5938,6421.0176,6499.1094,6005.4443,4522.9023,5858.9834,5515.247,7789.0,5507.0
T000009,1987-10-31,1987-04-30,4680.2827,4673.5747,5712.4795,5905.0776,5706.445,6396.2935,4200.4033,4589.465,6133.4443,4625.0547,5709.0,4898.0
T000010,1987-10-31,1987-09-30,3253.2258,3529.982,3697.9937,3546.7717,3304.602,3154.815,3364.8662,3357.888,3840.1294,3505.6538,3309.0,4942.0
T000010,1987-11-30,1987-09-30,3492.2815,3713.67,3489.7336,3621.04,3531.5813,3150.3308,4189.133,3328.3816,3827.5354,3806.6677,3176.0,5021.0
T000010,1987-12-31,1987-09-30,3344.8494,3844.5369,3603.9377,3504.145,4527.751,3232.0933,3753.7163,3337.5444,4372.9043,3921.5654,2593.0,5748.0
T000010,1988-01-31,1987-09-30,3194.7693,3742.0566,3246.825,3483.1309,4031.983,3060.4868,3444.252,3380.6436,4841.5723,3820.378,2851.0,4897.0
T000010,1988-02-29,1987-09-30,3653.9438,3969.0408,3502.0044,3371.2532,3799.99,3254.4587,3700.7402,3370.9841,4820.261,3830.4812,3417.0,4873.0
T000010,1988-03-31,1987-09-30,3403.3682,3869.9097,3921.3923,3793.7925,4199.8945,4034.4062,3756.5352,3425.1677,4729.156,4330.7363,4115.0,5869.0
T000011,1985-09-30,1985-08-31,29.073477,29.395737,27.139227,28.211582,29.525543,26.283537,26.362488,29.917242,23.585316,28.476793,19.9,25.3
T000011,1985-10-31,1985-08-31,30.089867,29.186146,32.71061,35.392345,32.58406,35.247932,31.167383,29.71899,27.369022,32.32424,28.7,36.8
T000011,1985-11-30,1985-08-31,28.499739,28.767658,29.302128,31.868618,31.3206,32.36184,30.39574,29.944256,29.49885,28.413605,25.9,33.6
T000011,1985-12-31,1985-08-31,28.841417,29.254631,28.27333,32.854767,31.056536,30.96103,29.307156,29.29965,32.850777,29.975206,27.9,30.4
T000011,1986-01-31,1985-08-31,30.186913,29.099867,30.215467,33.69742,33.845295,32.61469,32.392242,28.811892,31.75946,30.798944,28.5,37.9
T000011,1986-02-28,1985-08-31,30.654728,28.720957,24.87896,28.65691,31.524193,26.36115,27.837826,29.23795,26.915455,25.162828,20.6,27.2
T000012,1985-09-30,1985-08-31,20.440952,20.241411,19.895872,20.519972,19.529356,19.874472,20.620857,20.378248,21.244335,21.642294,14.4,23.6
T000012,1985-10-31,1985-08-31,21.983093,20.763695,20.05526,21.35893,20.96893,20.464579,19.703817,20.268227,21.815426,18.932753,18.0,22.8
T000012,1985-11-30,1985-08-31,19.885403,20.500645,19.36015,20.228241,17.50697,17.886505,19.384628,20.253267,21.624134,18.920069,20.4,21.8
T000012,1985-12-31,1985-08-31,20.761288,20.245167,19.54824,19.3832,19.741611,19.720793,20.03704,20.549698,21.105541,21.343122,24.6,20.2
T000012,1986-01-31,1985-08-31,22.324947,21.536251,23.127228,25.369389,21.6822,23.623825,24.929676,20.584064,19.314075,20.78931,25.3,26.2
T000012,1986-02-28,1985-08-31,21.599216,20.22461,18.686285,18.780668,19.19268,17.456154,15.987657,20.775427,18.154045,17.66405,13.8,16.0
T000013,1983-01-31,1982-12-31,1195.9962,1213.7654,1301.3716,1084.5414,1201.9235,1148.807,1251.453,1251.5833,1082.8318,1450.1986,1128.0,1686.0
T000013,1983-02-28,1982-12-31,1260.319,1262.9436,1264.8015,991.003,1395.1152,1171.4845,1253.716,1233.8909,1016.0408,1073.3494,986.0,1751.0
T000013,1983-03-31,1982-12-31,1152.2814,1257.8508,1017.36707,824.30597,644.7176,611.0455,639.27374,1231.3878,980.1405,893.69196,846.0,1015.0
T000013,1983-04-30,1982-12-31,1247.633,1201.7874,472.117,718.36957,733.95044,633.5729,662.34717,1279.2288,1149.2886,917.93475,1173.0,788.0
T000013,1983-05-31,1982-12-31,1336.285,1318.2428,1293.8403,1095.3574,1458.8949,1241.8992,1185.4825,1284.8597,1281.1215,1148.635,2171.0,1524.0
T000013,1983-06-30,1982-12-31,1390.1056,1305.9735,1550.3784,1242.9193,1656.6423,1466.832,1506.1013,1315.6079,1378.1589,1563.3862,2700.0,1872.0
T000014,1986-02-28,1986-01-31,9355.744,9181.924,11763.494,10837.063,12194.665,10239.307,10435.687,9717.19,10132.35,10799.428,8207.5,9222.5
T000014,1986-03-31,1986-01-31,9797.21,9282.149,13151.781,13234.205,12895.265,13349.173,12598.336,9490.882,9853.027,9546.773,8142.5,15527.5
T000014,1986-04-30,1986-01-31,8303.2,8674.726,11092.811,10793.173,11420.363,9680.522,12201.606,9752.859,9451.981,9450.418,6880.0,8742.5
T000014,1986-05-31,1986-01-31,9279.102,8915.102,13332.855,11455.257,12647.462,11876.668,11377.349,8973.211,9387.315,10958.635,4390.0,9315.0
T000014,1986-06-30,1986-01-31,8191.087,8115.7866,13571.732,13391.229,13306.131,13256.638,11847.8125,8397.666,9296.265,8892.386,3842.5,8247.5
T000014,1986-07-31,1986-01-31,7832.8228,7933.714,10393.835,11366.583,10727.745,9445.201,7944.9106,8886.411,9838.515,7844.563,8315.0,4735.0
T000015,1978-06-30,1978-05-31,95.548645,94.64887,106.0546,100.42056,94.33231,85.1761,92.98693,94.88213,92.70724,90.906715,98.0,111.0
T000015,1978-07-31,1978-05-31,94.37182,93.93928,81.08178,98.05861,94.84329,88.14641,99.21281,94.53994,87.21648,80.32256,99.0,103.0
T000015,1978-08-31,1978-05-31,92.69162,94.561516,80.67219,93.89274,99.7591,84.695854,78.94513,94.81912,85.40544,75.58003,97.0,101.0
T000015,1978-09-30,1978-05-31,95.02734,94.72748,74.490616,94.897125,99.867065,88.62981,87.04419,94.66344,85.847946,100.123085,98.0,97.0
T000015,1978-10-31,1978-05-31,96.83983,92.204926,62.1256,89.90713,100.706116,81.07594,87.34846,94.23125,88.50507,72.81384,93.0,90.0
T000015,1978-11-30,1978-05-31,101.95181,94.1889,78.29157,104.945786,100.033035,86.92892,86.38237,94.91395,92.30859,88.488716,101.0,93.0
T000016,1978-05-31,1978-04-30,34.043465,34.02735,32.76802,31.063583,33.27078,30.378716,30.849014,34.6895,32.887234,34.64958,32.3,39.5
T000016,1978-06-30,1978-04-30,33.730297,33.05925,29.644209,27.009943,33.281273,28.54829,25.383331,34.472347,32.4181,28.508991,31.3,34.2
T000016,1978-07-31,1978-04-30,32.379215,32.977142,30.69445,29.215794,30.320856,28.028015,30.394007,34.737953,26.683266,30.286024,33.0,36.9
T000016,1978-08-31,1978-04-30,34.098488,33.680428,31.246035,28.046322,32.097744,29.28627,28.848545,33.86079,28.714607,32.11491,30.6,33.6
T000016,1978-09-30,1978-04-30,32.950615,31.309227,29.250015,28.007917,31.296068,27.51297,31.260763,33.25329,27.814623,27.903309,31.7,30.9
T000016,1978-10-31,1978-04-30,34.756817,32.516567,29.59274,26.97956,30.351887,25.896828,29.938152,33.729294,25.0972,28.72079,30.9,26.6
T000017,1985-04-30,1985-03-31,3634.462,3404.2444,3361.0747,3436.712,3388.3828,4081.039,4162.892,3232.9482,3954.7124,3818.6296,3257.03,3514.32
T000017,1985-05-31,1985-03-31,3636.3723,3406.856,3346.725,3230.9258,3267.5244,3635.1714,3424.2031,3192.2568,3657.5103,4169.669,4192.45,2279.72
T000017,1985-06-30,1985-03-31,3424.5835,3403.3362,3328.8137,2921.6992,3185.5034,3291.7073,3086.6309,3229.722,3647.0664,2390.757,2084.26,1840.93
T000017,1985-07-31,1985-03-31,3595.1733,3506.8596,3925.373,3595.5764,3491.6252,4625.7275,4512.2183,3176.9236,3701.6548,4352.4253,5227.6,4539.49
T000017,1985-08-31,1985-03-31,3601.4163,3418.7402,2808.7168,2633.9521,3414.5342,3121.0603,3496.6064,3110.8938,4864.8496,3224.475,3123.39,2120.16
T000017,1985-09-30,1985-03-31,3494.6274,3462.3472,4380.951,4210.9404,3454.9993,4674.103,4137.6924,3193.9521,4575.9707,3294.0542,2590.86,3626.01
T000018,1982-02-28,1982-01-31,4749.088,5570.62,6083.173,6712.6084,5399.5195,5365.0747,5115.096,5476.816,6694.394,6210.1772,3563.16,6538.1
T000018,1982-03-31,1982-01-31,5601.8564,5892.112,7382.027,8135.8433,6498.9297,7418.6323,8373.06,5334.0747,7209.801,7917.6064,5600.57,8883.89
T000018,1982-04-30,1982-01-31,5587.7363,5971.624,6845.0874,7508.0674,6887.631,7184.122,7361.5977,5443.975,7387.8203,8607.895,6640.57,9371.54
T000018,1982-05-31,1982-01-31,4543.678,5804.759,7418.536,6888.4976,6269.8423,7561.4805,6800.974,5408.6997,6633.1846,7507.3716,5681.69,8139.19
T000018,1982-06-30,1982-01-31,6514.158,6330.945,7545.1157,7150.87,7020.298,7099.0884,5184.663,5242.552,6717.272,8115.1714,6415.91,7537.95
T000018,1982-07-31,1982-01-31,5981.415,5659.2236,7265.0254,6769.817,6438.259,5554.051,3170.484,5525.0527,6201.78,5526.5547,7129.81,5355.45
T000019,1982-02-28,1982-01-31,4547.557,5562.542,5332.9365,6282.286,4941.745,5198.0117,5625.202,5567.408,5151.3564,5948.569,5989.47,8638.1
T000019,1982-03-31,1982-01-31,5545.6704,5866.214,6816.903,6818.937,5855.181,6265.464,8461.861,5408.3037,5357.1787,7280.9614,5858.84,9839.43
T000019,1982-04-30,1982-01-31,5343.12,5856.956,6237.0186,6462.185,5662.3516,5595.663,6427.494,5558.7197,4436.401,8023.1895,4274.57,9447.45
