unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000001_fold0_x0,1989-12-31,1988-12-31,4579.7476,4434.795,4415.131,4458.0894,4367.1597,4408.6187,4316.033,4191.4907,4230.0,4062.574,4793.2,4230.0,0
T000001_fold0_x0,1990-12-31,1988-12-31,4744.4785,4676.2095,4472.6094,4598.222,4537.944,4555.2705,4378.2593,4186.843,4230.0,4190.8574,5602.0,4230.0,0
T000001_fold0_x0,1991-12-31,1988-12-31,4859.138,4605.884,4191.035,4739.6836,4555.7104,4770.8896,4459.3413,4238.9463,4230.0,4308.028,5065.0,4230.0,0
T000006_fold0_x1,1989-12-31,1988-12-31,5542.31,5372.7964,5430.349,5518.3115,5442.336,5503.8706,5238.21,5343.6787,5128.51,5216.7393,5163.21,5128.51,0
T000006_fold0_x1,1990-12-31,1988-12-31,5488.336,5614.2925,5491.172,5784.696,5668.986,5711.959,5302.158,5457.847,5128.51,5295.7954,5089.94,5128.51,0
T000006_fold0_x1,1991-12-31,1988-12-31,5558.9873,5639.3843,5355.2466,6042.6343,5706.389,6051.0684,5399.0024,5455.044,5128.51,5375.222,4786.4,5128.51,0
T000009_fold0_x2,1989-12-31,1988-12-31,9764.746,9789.047,9588.7,9784.064,9732.344,9737.228,9725.151,9896.722,9551.0,9195.428,10042.9,9551.0,0
T000009_fold0_x2,1990-12-31,1988-12-31,10017.84,10071.266,9643.567,9952.629,10056.473,9905.822,9856.087,10120.221,9551.0,8992.089,10173.0,9551.0,0
T000009_fold0_x2,1991-12-31,1988-12-31,10409.948,9983.197,9812.428,10097.076,10075.177,10149.635,10039.438,10405.469,9551.0,8853.523,8751.0,9551.0,0
T000015_fold0_x3,1989-12-31,1988-12-31,6002.7017,6030.7637,5983.684,5889.3154,5923.695,5884.4785,5984.1216,6008.8525,5875.89,5942.7866,6658.3,5875.89,0
T000015_fold0_x3,1990-12-31,1988-12-31,6149.048,6217.5356,5963.324,6070.192,6112.8096,5977.5376,6071.5005,6151.5347,5875.89,5990.2344,7101.4,5875.89,0
T000015_fold0_x3,1991-12-31,1988-12-31,6294.1494,6125.78,6021.187,6155.958,6117.143,6089.8403,6183.283,6267.2065,5875.89,6045.494,7375.8,5875.89,0
