unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000000_fold0_x0,1993-09-30,1993-08-31,2995.708,1851.3281,2033.8846,2733.926,1546.2888,1766.6853,2043.1318,2783.1013,5065.825,2340.577,4800.0,6720.0,0
T000000_fold0_x0,1993-10-31,1993-08-31,2406.959,2403.616,247.8695,2668.0251,1076.0472,1291.1978,1388.844,1869.1704,2702.7974,2463.9453,3000.0,2040.0,0
T000000_fold0_x0,1993-11-30,1993-08-31,3604.3633,2946.2798,2918.262,2921.162,2042.2755,2206.446,2249.0288,3174.9546,3997.7388,2453.4287,3120.0,6480.0,0
T000000_fold0_x0,1993-12-31,1993-08-31,2567.0498,2946.3452,512.0531,3080.5205,1368.1016,1641.0029,1255.3347,1772.7993,4571.666,2406.9102,5880.0,1920.0,0
T000000_fold0_x0,1994-01-31,1993-08-31,2259.4424,2628.7256,1652.9058,2549.0637,2339.1797,1970.3376,1965.241,1697.8279,2703.7703,2301.7646,2640.0,3600.0,0
T000000_fold0_x0,1994-02-28,1993-08-31,3287.4456,2454.6675,3006.0715,2091.963,2316.3625,2290.3657,1711.8406,2149.794,2681.1255,2152.1448,2400.0,2040.0,0
T000000_fold0_x0,1994-03-31,1993-08-31,2654.5942,2242.7075,1436.207,1936.4515,1949.5642,1678.3027,1783.6128,984.7937,2812.648,2059.7957,2280.0,2760.0,0
T000000_fold0_x0,1994-04-30,1993-08-31,2830.4175,4151.026,1966.191,1984.7462,1582.3618,2395.534,2312.5596,1978.5575,3516.5,2003.1292,480.0,3840.0,0
T000000_fold0_x0,1994-05-31,1993-08-31,2466.1753,2381.4077,2381.2295,2174.8293,1847.7954,2159.2603,1403.8213,1076.7329,2600.7314,1992.3567,5040.0,960.0,0
T000000_fold0_x0,1994-06-30,1993-08-31,2434.5732,3210.303,2500.9915,2359.38,2045.7053,2743.6309,1950.4587,1814.0322,3452.9187,2110.5264,1920.0,2280.0,0
T000000_fold0_x0,1994-07-31,1993-08-31,3298.606,3177.2568,1459.7668,2493.4348,1859.6746,2415.0776,1574.6499,2311.7976,1713.2307,2263.7285,840.0,1320.0,0
T000000_fold0_x0,1994-08-31,1993-08-31,2140.5054,2409.7131,791.6998,2559.1284,1505.3088,1944.1337,2006.6436,1416.4158,2252.29,2319.6956,2520.0,2160.0,0
T000008_fold0_x1,1993-09-30,1993-08-31,2858.4414,2509.7783,2080.5676,2789.3945,2492.99,2441.3264,2243.4128,2462.5735,2824.4138,2805.2039,4900.0,2400.0,0
T000008_fold0_x1,1993-10-31,1993-08-31,2675.052,2432.2754,2413.5767,3115.2095,2780.5166,2928.4075,2378.9001,2860.6743,3071.7917,3110.2085,4820.0,3120.0,0
T000008_fold0_x1,1993-11-30,1993-08-31,2594.8289,3013.8755,3019.8533,3678.849,3103.8567,3081.3418,2642.0078,2788.8818,3646.9104,3301.512,2780.0,4000.0,0
T000008_fold0_x1,1993-12-31,1993-08-31,2475.1338,2898.8389,2748.4587,4137.8574,3545.5276,2992.2156,2363.2559,2617.209,3809.3103,3506.7603,3540.0,3260.0,0
T000008_fold0_x1,1994-01-31,1993-08-31,3662.7666,3881.1882,3869.049,4553.921,3955.4648,4047.8467,2658.4133,3516.576,3528.9043,3554.0684,4840.0,4240.0,0
T000008_fold0_x1,1994-02-28,1993-08-31,3047.9963,3140.0867,3395.0708,4660.7646,3467.2896,3028.4736,2654.0488,3220.731,3079.5625,3372.2996,5100.0,3740.0,0
T000008_fold0_x1,1994-03-31,1993-08-31,2585.6523,2388.7847,3168.274,4476.12,3125.4897,1906.275,2532.8186,2977.1255,2752.2542,3135.2524,2820.0,3060.0,0
T000008_fold0_x1,1994-04-30,1993-08-31,2506.2751,2415.2568,2584.822,4073.7988,2949.9514,2017.8456,2576.19,2693.8047,1501.7527,2885.029,5620.0,3380.0,0
