unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2010-09-27,2010-09-26,0.0616733,0.06576538,0.19430594,0.07384659,0.05538204,0.060266186,0.065529555,0.10237262,0.057412878,0.09088409,0.0348870932590654,-0.0548249944896625
0,2010-09-28,2010-09-26,0.07152585,0.068701625,0.19821669,0.068363875,0.06018804,0.0568752,0.104677185,0.10210451,0.053098828,0.08785182,0.0205816522396736,-0.0548249944896625
0,2010-09-29,2010-09-26,0.06420419,0.06578162,0.20125677,0.07202469,0.059119582,0.068263724,0.09723312,0.09813184,0.05195497,0.069570765,0.0152280227869938,-0.0568229069303362
0,2010-09-30,2010-09-26,0.07105616,0.06578797,0.20155616,0.070502594,0.06112834,0.06778002,0.07430288,0.1001905,0.051598668,0.135393,-0.0134119550640334,0.0002436794819347
0,2010-10-01,2010-09-26,0.06996426,0.06605913,0.20534585,0.0675844,0.0625835,0.08129895,0.057871744,0.104872584,0.050652415,0.091912284,-0.0515759621225467,-0.0093676371622799
0,2010-10-02,2010-09-26,0.067809425,0.074873194,0.20905411,0.06264816,0.059060544,0.062034905,0.04087039,0.1041974,0.049074873,0.11290194,-0.0370668504174546,0.0402698185239888
0,2010-10-03,2010-09-26,0.074723564,0.068141505,0.20611832,0.06960427,0.06268425,0.07694958,0.037464887,0.102780566,0.04774107,0.11833145,-0.0370668504174546,0.0400079562138034
0,2010-10-04,2010-09-26,0.06828287,0.06630054,0.20544842,0.06845641,0.05934756,0.078178175,0.019691035,0.1054085,0.047360197,0.09268235,-0.0310440172831887,0.0510546662619981
0,2010-10-05,2010-09-26,0.06543362,0.06583324,0.21123093,0.07245843,0.06267215,0.076680526,0.040268335,0.10710231,0.047840238,0.06692311,-0.0410723739028842,0.0510546662619981
0,2010-10-06,2010-09-26,0.0629915,0.06586787,0.20711689,0.065965205,0.059764683,0.062196657,0.008689474,0.118781015,0.0489804,0.10022487,-0.0430799849476402,0.0307942823369069
