unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1980-06-30,1980-05-31,1157755.9,1267767.1,843056.9,757060.6,775622.7,771979.75,1237705.0,1061523.2,1177801.8,872303.4,516501.0,1179180.0
T000000,1980-07-31,1980-05-31,1648420.0,1939450.0,1279800.4,1108953.0,1205397.5,1182355.2,1639060.0,1049401.9,1189833.4,1279708.8,1378010.0,1939450.0
T000000,1980-08-31,1980-05-31,650021.0,630177.0,329055.75,421685.94,187692.6,285859.94,105280.75,997782.8,1199004.4,383496.47,840271.0,630177.0
T000000,1980-09-30,1980-05-31,1253802.8,913312.06,553531.94,839397.06,649592.75,768971.0,1014474.9,1111061.0,1176343.2,991464.6,437741.0,913313.0
T000000,1980-10-31,1980-05-31,1641690.8,1617927.2,649076.44,814183.75,996075.75,1027143.25,1299362.8,1165675.4,1144344.6,1001002.1,556951.0,1617990.0
T000000,1980-11-30,1980-05-31,610057.25,622073.0,116379.5,391064.62,444202.2,582729.0,191941.56,1173897.6,1117915.1,585803.6,700000.0,622073.0
T000001,1985-08-31,1985-07-31,244.64632,252.9706,274.06427,258.63397,264.37036,262.9622,248.39568,260.02823,245.33661,252.58981,260.59,152.05
T000001,1985-09-30,1985-07-31,258.0825,252.75262,277.5068,281.45218,272.85596,277.81036,212.96564,258.6362,247.99734,252.6867,258.14,161.14
T000001,1985-10-31,1985-07-31,250.61575,251.17688,266.12558,285.52356,266.1575,265.92358,251.4391,258.4548,250.78104,247.85979,263.29,151.96
T000001,1985-11-30,1985-07-31,265.52066,249.34573,261.93887,283.46774,259.1354,289.29013,239.58289,262.19135,255.8223,248.01045,253.5,186.11
T000001,1985-12-31,1985-07-31,252.86469,255.87755,254.25964,298.5888,269.58835,282.394,244.97499,262.61777,262.80585,251.44678,256.08,188.91
T000001,1986-01-31,1985-07-31,287.57846,256.2632,247.99149,317.29044,266.3778,312.39185,285.13638,265.0408,269.24933,283.67352,249.28,256.66
T000002,1987-01-31,1986-12-31,786.94525,804.7179,940.0274,1033.6764,886.6015,800.5384,858.783,803.1657,875.6442,840.37396,825.0,754.0
T000002,1987-02-28,1986-12-31,899.0538,773.24243,1050.862,1025.8666,869.4306,908.1631,974.72437,785.523,924.6496,930.3966,624.0,886.0
T000002,1987-03-31,1986-12-31,940.7271,814.20667,970.3081,989.9957,862.9314,897.52576,880.534,801.39417,958.0714,874.0836,533.0,833.0
T000002,1987-04-30,1986-12-31,1032.5028,830.15027,1025.8688,1058.7727,902.4274,868.51385,959.7659,781.9101,974.38495,858.30865,611.0,859.0
T000002,1987-05-31,1986-12-31,860.10516,709.90906,1101.7097,959.0316,905.0394,942.0618,880.46136,754.74133,981.81506,906.3052,698.0,1006.0
T000002,1987-06-30,1986-12-31,930.2384,817.6006,1101.9512,1033.648,902.1723,943.079,1057.1173,790.56726,984.33734,1024.3662,695.0,938.0
T000003,1982-02-28,1982-01-31,5168.0654,4910.4136,5560.9224,4333.7324,4457.025,4518.9004,6134.492,4651.707,4485.168,5190.6514,4010.0,8202.0
T000003,1982-03-31,1982-01-31,5535.502,5211.3125,5249.4463,4414.9873,4507.8584,4244.0967,6844.295,4597.2783,4581.3657,4763.2617,3633.0,7582.0
T000003,1982-04-30,1982-01-31,5462.1704,5383.9014,5438.4497,3443.715,4411.587,3960.6096,4824.0317,4590.593,4602.902,4371.18,4680.0,6880.0
T000003,1982-05-31,1982-01-31,5944.5625,5302.483,5403.132,3609.433,4797.8975,4531.9365,5853.2656,4735.9697,4603.878,5155.1514,4963.0,6841.0
T000003,1982-06-30,1982-01-31,5552.0415,5433.6133,4980.108,3948.8997,4872.318,4546.965,5758.232,4752.208,4564.781,5292.8936,5355.0,6618.0
T000003,1982-07-31,1982-01-31,4473.031,5241.0396,4908.217,2981.1147,4607.9175,4186.6826,4000.859,4847.05,4510.7256,5108.283,5060.0,5719.0
T000004,1986-12-31,1986-11-30,47.06039,42.407257,43.719685,44.95803,43.2643,44.63681,45.965004,42.46328,43.197838,41.7812,37.79,52.44
T000004,1987-01-31,1986-11-30,45.0691,41.73985,41.29218,43.750443,43.107166,43.983826,44.644337,42.273304,43.315746,39.5344,42.23,48.63
T000004,1987-02-28,1986-11-30,47.173164,42.154896,41.444866,45.539135,42.72288,42.86971,44.421642,42.503624,43.310448,40.61016,44.52,45.67
T000004,1987-03-31,1986-11-30,52.912727,42.875576,43.181046,43.53814,44.711697,44.96067,47.79068,41.75479,43.303555,42.20188,43.13,49.56
T000004,1987-04-30,1986-11-30,44.284615,40.42714,38.914013,46.98374,44.80284,41.492493,41.61691,41.231262,43.30197,40.22863,43.29,44.56
T000004,1987-05-31,1986-11-30,41.996403,42.067383,41.726368,43.984898,43.83677,42.387012,43.5282,41.646683,43.25779,44.465084,42.65,46.32
T000005,1980-06-30,1980-05-31,6161.6826,5256.1436,5384.697,4461.4434,4814.5044,4821.341,4496.214,5413.8037,4799.5093,3523.1536,5056.0,3464.0
T000005,1980-07-31,1980-05-31,4850.1367,5092.423,4277.8066,3588.2783,4396.4785,5090.207,1889.0371,5284.495,3832.968,2982.391,4157.0,2557.0
T000005,1980-08-31,1980-05-31,3405.6538,4663.164,3283.5586,1870.7777,1470.1006,3536.5547,3661.986,5436.0825,2973.9746,2693.398,2880.0,1927.0
T000005,1980-09-30,1980-05-31,4126.082,4707.7715,2066.5884,1601.825,2052.9988,3445.9922,1876.939,4973.388,2088.9978,1916.3363,1754.0,984.0
