unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000007_fold0_x0,2005-01-01,2004-12-01,12.153427,12.852745,13.034491,9.100531,14.382804,14.061262,11.745899,11.968817,11.487232,13.826811,9,9.0,0
T000007_fold0_x0,2005-02-01,2004-12-01,13.645862,11.723451,11.820476,12.799947,14.142746,12.506764,13.96778,12.082519,13.391151,12.82699,14,19.0,0
T000007_fold0_x0,2005-03-01,2004-12-01,12.8994465,13.035637,13.4437685,16.365467,13.871474,13.283275,12.212656,13.866449,12.82403,14.826705,12,17.0,0
T000007_fold0_x0,2005-04-01,2004-12-01,12.927398,12.901796,12.530127,11.368512,14.783758,12.857844,11.076443,13.62854,12.549694,13.5829115,14,9.0,0
T000007_fold0_x0,2005-05-01,2004-12-01,13.5145235,12.292595,12.458813,10.776971,13.209813,13.021319,11.95618,11.979411,12.068644,13.225972,8,14.0,0
T000007_fold0_x0,2005-06-01,2004-12-01,13.308716,10.2530365,10.307553,8.225788,12.50912,12.611325,10.456214,11.78262,10.7698,12.250646,12,10.0,0
T000007_fold0_x0,2005-07-01,2004-12-01,13.21364,10.318242,10.26263,8.371444,11.787391,13.4526,10.258819,10.254118,9.260452,12.280683,11,6.0,0
T000007_fold0_x0,2005-08-01,2004-12-01,12.105755,10.047268,9.83108,8.364941,13.020777,13.195717,10.269882,11.713287,9.277386,12.442152,5,9.0,0
T000007_fold0_x0,2005-09-01,2004-12-01,14.14102,11.649466,12.147709,8.5411625,11.376894,12.125614,11.2095785,11.149782,11.095068,12.250097,11,15.0,0
T000007_fold0_x0,2005-10-01,2004-12-01,14.190494,12.899064,12.836499,11.02483,13.933134,13.497965,12.695739,12.015064,12.1590395,14.207206,10,15.0,0
T000007_fold0_x0,2005-11-01,2004-12-01,14.064873,11.531271,11.485101,12.310966,12.940944,12.248623,12.2373905,10.571352,12.178666,13.219096,12,13.0,0
T000007_fold0_x0,2005-12-01,2004-12-01,14.605701,11.939372,11.915793,11.60927,12.57549,12.644661,12.480289,11.795269,11.704107,12.942264,7,11.0,0
T000014_fold0_x1,2005-01-01,2004-12-01,25.762632,24.433727,24.904121,23.326685,25.34882,24.206774,28.835987,23.421597,24.145897,22.87622,13,27.0,0
T000014_fold0_x1,2005-02-01,2004-12-01,23.70441,18.57104,17.945816,16.465042,21.567995,22.013926,24.567759,21.854855,21.896011,19.306984,13,16.0,0
T000014_fold0_x1,2005-03-01,2004-12-01,24.99492,24.311764,23.829378,17.03676,24.82447,23.671297,27.442104,24.626425,22.452564,22.447178,21,24.0,0
T000014_fold0_x1,2005-04-01,2004-12-01,22.264624,23.436405,23.31275,18.916567,24.721294,23.184849,25.536634,21.228985,23.270702,21.167849,15,22.0,0
T000014_fold0_x1,2005-05-01,2004-12-01,23.272776,25.368809,25.403437,19.6929,24.36405,23.586205,23.59911,22.078693,20.722742,21.630585,21,18.0,0
T000014_fold0_x1,2005-06-01,2004-12-01,24.721231,23.689245,23.465319,19.328266,23.467495,22.878378,25.61114,21.485569,21.33022,21.556025,21,24.0,0
T000014_fold0_x1,2005-07-01,2004-12-01,24.694435,25.28451,25.044346,18.442919,23.881008,23.805098,22.029469,21.829695,18.012108,20.597866,17,18.0,0
T000014_fold0_x1,2005-08-01,2004-12-01,25.666119,25.12702,24.827274,18.962759,23.268644,23.645578,24.390287,21.850159,16.994158,20.835236,15,16.0,0
T000014_fold0_x1,2005-09-01,2004-12-01,22.300367,22.434994,22.65816,19.603966,23.016874,21.735682,23.295084,20.707216,20.232857,18.561039,23,17.0,0
T000014_fold0_x1,2005-10-01,2004-12-01,26.33047,26.932243,26.898542,20.418926,25.916044,23.848627,24.07401,22.476969,21.832355,21.488543,24,21.0,0
T000014_fold0_x1,2005-11-01,2004-12-01,25.0063,23.688354,23.586952,22.497135,23.870796,22.140278,27.966196,22.333086,23.68413,20.220417,30,30.0,0
T000014_fold0_x1,2005-12-01,2004-12-01,25.256859,26.928738,26.218813,23.413475,23.194052,22.795748,26.562517,22.366835,24.805763,21.127354,27,26.0,0
T000017_fold0_x2,2005-01-01,2004-12-01,43.79174,45.35397,44.20515,35.155563,49.231865,52.63924,42.05666,50.745476,47.51367,44.702568,42,53.0,0
T000017_fold0_x2,2005-02-01,2004-12-01,42.848923,43.36371,43.79506,36.88084,46.00546,48.533237,43.398407,44.036484,46.909298,42.890812,35,54.0,0
T000017_fold0_x2,2005-03-01,2004-12-01,45.900288,45.87149,46.247173,36.438255,52.38969,52.75727,45.940605,48.738903,48.64572,43.2786,48,47.0,0
T000017_fold0_x2,2005-04-01,2004-12-01,47.763733,45.21308,46.065254,35.475266,49.537632,52.02958,46.886223,46.50009,47.188652,46.60606,51,59.0,0
T000017_fold0_x2,2005-05-01,2004-12-01,48.26679,48.12503,48.11992,34.503956,51.732746,53.121918,49.18654,51.409798,52.01932,44.344532,41,66.0,0
