unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000001_fold0_x0,1989-10-31,1989-07-31,103.171936,103.75537,100.25613,95.58399,99.074875,98.464165,94.72761,104.18041,99.80093,101.6399,109.0,100.0,0
T000001_fold0_x0,1990-01-31,1989-07-31,105.28383,102.759544,102.00271,98.32553,104.60901,103.418495,94.79669,104.624535,101.05915,104.440865,110.0,101.0,0
T000001_fold0_x0,1990-04-30,1989-07-31,104.64691,105.761375,100.49334,99.65401,102.80008,106.04087,95.55977,108.84917,100.95836,104.294914,123.0,99.0,0
T000001_fold0_x0,1990-07-31,1989-07-31,106.823586,108.52128,102.69386,101.67795,106.42118,107.27399,91.543686,105.82473,100.89147,106.31892,118.0,99.0,0
T000003_fold0_x1,2002-07-31,2002-04-30,39170.055,42266.6,36982.895,40970.086,39683.453,22409.361,42785.387,40009.77,39747.676,43308.35,36465.9,48614.3,0
T000003_fold0_x1,2002-10-31,2002-04-30,39271.336,44731.918,36469.23,41920.008,37506.723,22809.898,42592.402,35799.336,36976.406,44653.68,27207.9,39717.5,0
T000003_fold0_x1,2003-01-31,2002-04-30,39666.297,41713.11,40109.914,40947.832,41692.707,30372.19,43568.082,42455.18,39327.46,45481.164,36602.0,45665.1,0
T000003_fold0_x1,2003-04-30,2002-04-30,40955.086,41222.22,38466.656,39186.832,40833.664,33334.14,39239.164,42014.434,39564.12,47889.8,40931.4,38440.7,0
T000004_fold0_x2,1986-07-31,1986-04-30,657558.3,650462.1,614029.6,637423.8,617049.2,705045.2,677622.25,709123.06,615310.3,701935.25,691346.0,582417.0,0
T000004_fold0_x2,1986-10-31,1986-04-30,653874.4,650388.2,608638.3,662538.6,642587.9,704937.5,662650.4,728577.56,638402.0,724455.9,745667.0,634526.0,0
T000004_fold0_x2,1987-01-31,1986-04-30,644142.5,681792.0,608488.94,677278.9,685891.6,671783.4,652029.94,653630.4,638692.44,709990.9,722636.0,711326.0,0
T000004_fold0_x2,1987-04-30,1986-04-30,709358.8,721863.7,653378.0,689948.0,656041.06,712627.75,630902.75,735900.44,638824.06,755495.4,701800.0,654071.0,0
T000008_fold0_x3,1986-07-31,1986-04-30,3236.9473,3444.7373,3218.295,2498.659,3455.6172,4508.2207,2886.3044,2791.8977,3316.853,4252.751,3203.0,4282.0,0
T000008_fold0_x3,1986-10-31,1986-04-30,2928.5369,3207.6262,2397.1526,3074.0745,3328.5662,3257.3748,2950.631,2935.0574,3158.8894,4366.197,2098.0,3199.0,0
T000008_fold0_x3,1987-01-31,1986-04-30,3640.0942,3304.8386,3379.9197,3591.3977,3849.4312,3612.407,3343.5608,3302.401,3171.7844,4516.142,1015.0,3831.0,0
T000008_fold0_x3,1987-04-30,1986-04-30,3612.3843,3691.683,3132.7634,3411.753,4254.3496,3003.0105,3825.746,3068.0586,3190.3801,4617.2153,3712.0,2715.0,0
T000010_fold0_x4,1990-04-30,1990-01-31,158.25763,155.52563,156.80757,155.85764,150.39362,170.68456,140.06119,139.5964,155.50386,163.10707,150.0,133.0,0
T000010_fold0_x4,1990-07-31,1990-01-31,158.20117,142.37244,161.18512,161.89418,133.22905,192.21494,148.25298,152.73645,171.51161,173.72484,166.0,143.0,0
T000010_fold0_x4,1990-10-31,1990-01-31,155.94838,144.33281,147.84244,165.51247,116.344666,210.8088,138.04326,152.43082,152.32161,166.95193,163.0,121.0,0
T000010_fold0_x4,1991-01-31,1990-01-31,157.87404,154.79643,153.6731,173.62627,149.1085,243.19638,132.63257,175.38646,167.9375,180.94604,161.0,154.0,0
T000014_fold0_x5,1986-10-31,1986-07-31,121904.9,124473.336,121269.25,118652.5,126264.336,118348.12,128690.48,120040.66,117107.016,125015.55,131782.0,121006.0,0
T000014_fold0_x5,1987-01-31,1986-07-31,119740.586,119267.15,116938.24,123472.945,127753.195,121308.89,125881.6,125731.11,116487.5,127448.32,121252.0,116420.0,0
T000014_fold0_x5,1987-04-30,1986-07-31,121747.94,126193.52,120102.9,124619.03,124290.79,131413.78,127059.23,122747.66,116827.72,129835.2,143642.0,131788.0,0
T000014_fold0_x5,1987-07-31,1986-07-31,124383.83,128078.26,120080.28,124587.15,127245.7,136939.97,128776.89,120970.64,116561.62,131688.89,128780.0,116357.0,0
T000017_fold0_x6,1986-10-31,1986-07-31,120236.58,127916.46,115201.01,116052.32,122857.18,121001.78,128673.64,125489.83,128754.65,127067.0,131388.0,123091.0,0
T000017_fold0_x6,1987-01-31,1986-07-31,120351.3,124982.734,114453.04,128873.81,133020.56,110380.88,125981.984,132692.02,131356.3,129323.97,130712.0,131362.0,0
T000017_fold0_x6,1987-04-30,1986-07-31,121048.1,136122.77,120758.375,129887.8,131910.39,104772.9,127091.26,126756.9,131343.66,127173.31,130036.0,130534.0,0
T000017_fold0_x6,1987-07-31,1986-07-31,120704.48,135523.48,121708.34,122467.64,125389.266,101271.086,120515.41,129157.88,131358.42,130410.17,135511.0,117287.0,0
T000019_fold0_x7,1986-10-31,1986-07-31,518803.66,516101.0,526653.8,535767.7,417301.0,639956.7,620185.4,753650.2,550101.94,585681.56,521386.0,426349.0,0
T000019_fold0_x7,1987-01-31,1986-07-31,505917.44,514812.06,492444.03,577523.56,723143.1,654574.3,553499.4,824400.3,560665.06,618857.44,581109.0,522348.0,0
T000019_fold0_x7,1987-04-30,1986-07-31,522591.8,578814.4,512218.1,608600.75,577235.5,655588.4,496922.1,736303.1,555760.3,624390.9,619826.0,640404.0,0
T000019_fold0_x7,1987-07-31,1986-07-31,686257.8,627161.2,560008.6,625292.1,499654.94,596663.44,539769.5,748516.0,558724.06,665426.9,564637.0,564309.0,0
T000023_fold0_x8,1988-07-31,1988-04-30,1011.8928,973.2647,1143.9781,859.5856,429.93213,860.58905,1326.1318,1196.4618,1051.0884,1236.0183,1185.0,978.0,0
T000023_fold0_x8,1988-10-31,1988-04-30,1002.2284,859.4728,989.46075,863.66876,738.9545,797.39606,1347.2415,1294.0413,1057.1587,1386.6964,1427.0,1057.0,0
T000023_fold0_x8,1989-01-31,1988-04-30,1136.1489,1097.3082,1122.5011,843.3037,900.91125,1482.7778,1338.058,1313.796,1072.5657,1446.1055,1276.0,1173.0,0
T000023_fold0_x8,1989-04-30,1988-04-30,971.55115,1194.5731,1124.6539,988.9513,471.60706,883.6878,1318.566,951.72974,1057.1594,1543.9847,871.0,894.0,0
T000024_fold0_x9,1988-07-31,1988-04-30,1026.2552,1017.9779,1077.6238,819.0635,942.35565,804.3827,1244.7406,1225.0525,1127.2749,1226.9515,1401.0,1181.0,0
T000024_fold0_x9,1988-10-31,1988-04-30,970.59534,906.8724,979.5973,823.7002,1161.8219,474.61853,1295.8058,1344.4559,1121.8821,1354.5177,1537.0,1121.0,0
T000024_fold0_x9,1989-01-31,1988-04-30,1140.1791,1093.813,1144.2039,827.67456,1286.0668,553.23004,1351.6423,1287.4816,1186.3998,1345.2345,1369.0,989.0,0
