unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000001_fold0_x0,1993-09-30,1993-08-31,916.1679,765.62646,302.9292,875.3789,725.504,759.9901,752.9538,894.35254,859.1771,1295.1008,1320.0,2640.0,0
T000001_fold0_x0,1993-10-31,1993-08-31,301.2334,-136.93973,418.67026,1046.3887,225.1958,728.9502,545.6382,695.3557,856.0074,1119.0431,2160.0,960.0,0
T000001_fold0_x0,1993-11-30,1993-08-31,849.23895,1177.1819,595.55414,1219.975,667.59204,1270.8901,994.8053,352.3152,1084.0872,1041.9562,1200.0,3120.0,0
T000001_fold0_x0,1993-12-31,1993-08-31,728.68463,-41.988415,840.929,1243.1838,468.35156,507.32123,568.0537,761.422,877.29083,924.31866,1800.0,1200.0,0
T000001_fold0_x0,1994-01-31,1993-08-31,809.3884,375.98953,789.73303,871.861,459.05127,547.9286,512.4686,980.85376,814.7128,788.5984,1320.0,960.0,0
T000001_fold0_x0,1994-02-28,1993-08-31,450.4944,1437.7089,1061.5482,644.8365,27.069336,306.70428,497.00903,1240.2067,762.891,826.611,600.0,480.0,0
T000001_fold0_x0,1994-03-31,1993-08-31,746.8973,253.78114,684.3629,555.1907,253.49915,1005.92426,400.11743,1065.9397,738.418,815.217,1440.0,600.0,0
T000001_fold0_x0,1994-04-30,1993-08-31,549.56665,1.5315393,149.24292,507.47266,63.86853,606.4897,610.68634,674.8925,484.99548,850.51447,840.0,120.0,0
T000001_fold0_x0,1994-05-31,1993-08-31,725.11597,5.769122,974.4009,483.26672,17.377075,1194.1312,1083.9946,1084.961,1493.1604,840.2678,1440.0,2640.0,0
T000001_fold0_x0,1994-06-30,1993-08-31,651.69446,-11.107698,759.8135,477.40564,324.12122,1317.6154,664.0546,963.0237,805.6995,860.3596,1560.0,720.0,0
T000001_fold0_x0,1994-07-31,1993-08-31,864.7412,1029.8048,1100.1812,519.5143,977.52527,814.2736,624.85376,1200.7743,784.4765,837.6032,1080.0,600.0,0
T000001_fold0_x0,1994-08-31,1993-08-31,383.0133,1623.4287,426.12143,658.49316,-151.06104,1177.0598,811.01215,1273.6344,840.2184,887.1904,360.0,840.0,0
T000005_fold0_x1,1993-09-30,1993-08-31,1892.2859,2657.4111,2166.0488,2467.536,1956.0214,2132.1245,1302.4619,1370.1486,1410.6448,1047.5295,1350.0,2550.0,0
T000005_fold0_x1,1993-10-31,1993-08-31,1557.3083,2162.9937,1216.2168,2180.543,996.65186,2330.915,1275.2014,1523.3888,1662.042,1248.1418,2100.0,1350.0,0
T000005_fold0_x1,1993-11-30,1993-08-31,1835.7565,2185.1611,1347.3928,2339.77,1000.3544,2584.082,1483.6173,1605.1995,1812.488,1573.2424,1800.0,3150.0,0
T000005_fold0_x1,1993-12-31,1993-08-31,1701.8947,2383.9197,1187.9766,2456.479,1454.553,2664.882,1552.1099,1471.4653,1963.2297,1927.43,6750.0,1500.0,0
