unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000003_fold0_x0,2005-01-31,2004-12-31,25509.104,24975.762,25487.678,25334.49,24761.398,27602.16,24742.527,25508.592,24055.393,23156.02,25621.0,18483.0,0
T000003_fold0_x0,2005-02-28,2004-12-31,25150.744,22464.5,24607.625,25386.756,23085.717,26848.355,24019.535,29675.098,23520.76,26675.521,19333.0,17834.0,0
T000003_fold0_x0,2005-03-31,2004-12-31,27730.012,28030.266,28498.914,28652.293,26415.64,28458.408,28654.758,27589.008,23574.412,28296.885,29124.0,22495.0,0
T000003_fold0_x0,2005-04-30,2004-12-31,23427.467,22482.254,22425.152,29638.818,26310.043,22079.463,22322.979,19475.02,22341.656,24448.992,26206.0,21858.0,0
T000003_fold0_x0,2005-05-31,2004-12-31,21194.156,19582.066,20952.963,27995.408,22933.424,19268.17,20834.857,24473.031,21524.2,22277.566,24662.0,21350.0,0
T000003_fold0_x0,2005-06-30,2004-12-31,20683.35,19675.66,21092.0,27542.129,21117.719,21083.812,18817.81,20118.994,15776.329,22198.516,20063.0,20408.0,0
T000003_fold0_x0,2005-07-31,2004-12-31,24663.77,24721.373,23704.172,27313.086,22583.637,28791.133,23241.996,23224.545,23569.764,25314.926,24784.0,22860.0,0
T000003_fold0_x0,2005-08-31,2004-12-31,24005.453,23773.992,23806.438,27242.121,22078.209,25782.018,22571.963,26065.408,22175.193,26235.666,23189.0,22023.0,0
T000003_fold0_x0,2005-09-30,2004-12-31,23285.902,21940.592,22022.266,28491.312,21560.281,24706.273,20829.168,26896.977,20365.043,21022.877,20031.0,18363.0,0
T000003_fold0_x0,2005-10-31,2004-12-31,30605.863,30844.164,32584.477,32584.254,30507.273,31138.596,32183.887,32681.926,27124.53,30218.973,31092.0,29069.0,0
T000003_fold0_x0,2005-11-30,2004-12-31,32706.617,30106.97,32910.566,33436.445,32183.984,32242.746,32816.562,33305.926,26741.807,30367.879,33325.0,30067.0,0
T000003_fold0_x0,2005-12-31,2004-12-31,30699.688,32758.277,32244.05,32333.959,30362.014,33517.69,31593.65,31532.082,28786.36,32353.832,31412.0,29115.0,0
T000005_fold0_x1,2005-01-31,2004-12-31,36011.133,34145.633,35148.848,31291.271,33594.97,36740.406,34346.715,35504.63,33117.06,30323.514,39292.0,25229.0,0
T000005_fold0_x1,2005-02-28,2004-12-31,39783.617,37792.24,40987.867,38034.797,37789.4,41879.64,40026.62,46938.71,38273.438,40125.86,32350.0,35097.0,0
T000005_fold0_x1,2005-03-31,2004-12-31,47558.664,46535.902,48720.64,43272.49,45788.04,47775.16,48950.09,51612.383,43827.816,46551.742,48773.0,43390.0,0
T000005_fold0_x1,2005-04-30,2004-12-31,34859.066,34029.836,33961.29,37111.2,38408.96,31852.885,33460.73,26300.934,36163.33,37312.42,42371.0,35497.0,0
T000005_fold0_x1,2005-05-31,2004-12-31,27432.05,25300.645,28314.541,32024.03,30825.52,25215.93,27377.45,31712.664,32620.234,32668.102,32204.0,28997.0,0
T000005_fold0_x1,2005-06-30,2004-12-31,27397.248,26695.855,28488.828,31611.543,28622.133,28466.186,24711.385,27329.281,27925.887,32049.828,30396.0,26972.0,0
T000005_fold0_x1,2005-07-31,2004-12-31,32215.41,33557.28,32427.86,32211.1,30316.543,37251.656,31500.953,31450.691,34204.105,35518.113,34089.0,30903.0,0
T000005_fold0_x1,2005-08-31,2004-12-31,33160.7,32677.91,33226.355,32035.4,30049.07,35481.04,31381.863,35255.53,33621.195,36934.242,34031.0,30505.0,0
T000005_fold0_x1,2005-09-30,2004-12-31,35845.57,34628.91,34897.938,32843.95,33691.383,38717.47,32956.26,40746.895,32520.89,33950.53,34931.0,29602.0,0
T000005_fold0_x1,2005-10-31,2004-12-31,47943.74,48379.39,50974.773,42986.78,48097.04,47948.277,49618.97,50812.81,43807.31,52100.953,50028.0,45487.0,0
T000005_fold0_x1,2005-11-30,2004-12-31,47286.562,45118.867,50077.285,44062.105,47153.668,49304.527,48919.02,44826.055,40093.008,49232.996,47097.0,44267.0,0
T000005_fold0_x1,2005-12-31,2004-12-31,38386.76,41905.43,41294.59,37518.645,37456.426,40536.766,40360.727,39606.945,40701.395,41963.17,39039.0,35341.0,0
T000006_fold0_x2,2005-01-31,2004-12-31,12377.0205,12229.703,12446.523,11516.204,11841.661,13183.914,12260.104,12289.299,13041.159,9949.775,13921.0,8716.0,0
T000006_fold0_x2,2005-02-28,2004-12-31,14318.898,13377.615,14836.208,14399.818,13051.657,15706.474,14661.121,16692.783,14770.729,14405.143,11658.0,12866.0,0
T000006_fold0_x2,2005-03-31,2004-12-31,18448.5,17054.156,19084.676,17552.404,16792.312,18993.303,19065.312,17886.516,17588.547,18659.537,19017.0,15278.0,0
T000006_fold0_x2,2005-04-30,2004-12-31,15577.945,14347.426,15368.498,16500.346,16626.78,13244.352,15072.54,10460.584,16360.707,16118.09,21023.0,16094.0,0
T000006_fold0_x2,2005-05-31,2004-12-31,12107.738,10194.693,12916.643,15160.429,13023.394,10694.825,12228.967,13341.215,14630.424,13884.224,15987.0,12604.0,0
T000006_fold0_x2,2005-06-30,2004-12-31,11226.521,11111.746,11849.902,14557.515,12152.407,11070.084,10183.714,9987.922,11274.61,12546.67,14039.0,11279.0,0
T000006_fold0_x2,2005-07-31,2004-12-31,12576.847,12539.818,13304.489,13893.587,12092.847,14012.461,13152.137,12511.777,15033.669,13647.958,14740.0,11900.0,0
T000006_fold0_x2,2005-08-31,2004-12-31,14452.966,13846.021,14623.507,14360.981,13576.276,15189.529,13694.894,14570.166,14475.335,14930.46,15158.0,13052.0,0
T000006_fold0_x2,2005-09-30,2004-12-31,16549.633,15748.259,16438.125,17142.23,15935.543,17416.496,15513.016,17396.61,15582.256,14996.211,17561.0,14109.0,0
T000006_fold0_x2,2005-10-31,2004-12-31,23669.64,23215.133,25123.422,22917.438,24247.408,23164.271,24259.213,24620.42,19375.02,24583.57,25464.0,22453.0,0
T000006_fold0_x2,2005-11-30,2004-12-31,20312.27,18354.654,21584.773,20393.234,19501.531,21046.98,20916.297,16584.12,16551.707,20869.701,21276.0,18568.0,0
T000006_fold0_x2,2005-12-31,2004-12-31,13728.418,15043.279,14929.285,14260.545,13318.6875,14885.789,14587.093,14377.11,14783.865,13894.779,14781.0,12742.0,0
T000007_fold0_x3,2005-01-31,2004-12-31,106765.125,97357.42,95550.26,104356.63,100923.14,108863.91,98380.516,94253.78,104752.4,96372.734,115957.0,68062.0,0
T000007_fold0_x3,2005-02-28,2004-12-31,103873.42,88709.19,94780.734,109505.22,91198.36,105308.05,95593.37,118936.97,94760.64,109320.055,89686.0,69725.0,0
T000007_fold0_x3,2005-03-31,2004-12-31,113830.484,104831.23,107709.77,118275.18,101544.23,112582.34,111323.125,94758.836,83110.484,107513.33,111183.0,82260.0,0
T000007_fold0_x3,2005-04-30,2004-12-31,96510.08,75941.28,75717.87,116995.336,94219.15,76113.39,76111.56,64159.69,96580.016,98721.33,86179.0,82091.0,0
T000007_fold0_x3,2005-05-31,2004-12-31,93098.07,76657.15,82312.625,115924.016,95899.78,69006.44,85395.61,91521.78,103085.66,103185.07,87988.0,86365.0,0
T000007_fold0_x3,2005-06-30,2004-12-31,96732.2,86731.53,85003.08,112473.56,94366.06,77917.02,77968.67,67337.58,69121.53,99819.336,90343.0,88358.0,0
T000007_fold0_x3,2005-07-31,2004-12-31,108395.72,98857.75,95658.22,111771.24,95724.234,115981.66,97316.016,84187.14,102250.92,120983.266,92029.0,98811.0,0
T000007_fold0_x3,2005-08-31,2004-12-31,119579.875,113114.29,111785.64,118714.17,110831.92,112679.13,111277.266,114431.45,110714.1,130681.266,98053.0,103276.0,0
T000007_fold0_x3,2005-09-30,2004-12-31,130908.08,125931.0,119216.875,121225.1,124166.67,124933.67,118706.695,126005.234,110989.66,117392.875,113458.0,115749.0,0
T000007_fold0_x3,2005-10-31,2004-12-31,114445.37,106753.14,115743.11,110928.33,112117.14,111234.63,114773.27,108027.18,105912.25,123360.53,94237.0,98557.0,0
T000007_fold0_x3,2005-11-30,2004-12-31,127392.59,108854.234,122813.81,113063.445,123476.125,119181.94,125571.33,121054.34,107516.1,125406.984,115049.0,109364.0,0
T000007_fold0_x3,2005-12-31,2004-12-31,132248.7,133311.97,134476.88,132167.66,132143.72,134686.31,132199.64,128240.72,123961.95,135320.66,116686.0,123632.0,0
T000011_fold0_x4,2005-01-31,2004-12-31,26072.135,26782.91,26908.77,28231.512,25493.57,30940.059,26136.895,28971.947,27864.75,26761.256,29397.0,19380.0,0
T000011_fold0_x4,2005-02-28,2004-12-31,24613.26,22610.781,23204.934,24498.592,21997.105,30120.203,22608.059,34926.605,24468.826,27109.807,21529.0,15897.0,0
T000011_fold0_x4,2005-03-31,2004-12-31,29598.455,31490.148,30475.883,31117.838,29453.605,32180.805,31356.568,33234.434,32045.404,31048.18,33489.0,25831.0,0
T000011_fold0_x4,2005-04-30,2004-12-31,31145.879,31282.096,29872.373,36275.3,34228.266,26820.941,30670.059,24350.393,30859.176,34210.043,41010.0,31544.0,0
T000011_fold0_x4,2005-05-31,2004-12-31,26988.535,25253.34,26072.443,32523.434,28896.8,21855.734,26495.215,31190.95,27708.703,28671.672,31832.0,25794.0,0
T000011_fold0_x4,2005-06-30,2004-12-31,22814.037,20359.402,24128.371,33784.8,24950.645,22992.924,21358.957,23332.48,20857.164,28203.27,19905.0,21450.0,0
T000011_fold0_x4,2005-07-31,2004-12-31,31027.746,31078.574,29818.742,30764.906,29783.283,36339.73,29078.967,28215.643,28891.26,35423.594,38182.0,31933.0,0
T000011_fold0_x4,2005-08-31,2004-12-31,30304.398,29041.951,28614.38,29284.398,28375.305,31226.121,26573.883,33728.664,26864.828,33935.8,29347.0,26861.0,0
T000011_fold0_x4,2005-09-30,2004-12-31,28064.936,25616.62,25530.006,29999.295,25724.953,31571.496,23805.535,33825.227,23739.082,26548.121,22825.0,18603.0,0
T000011_fold0_x4,2005-10-31,2004-12-31,35514.086,37583.496,38138.64,29670.896,35167.04,39003.45,38409.383,39334.71,32912.64,37739.203,40198.0,34432.0,0
T000011_fold0_x4,2005-11-30,2004-12-31,31859.79,27788.447,31404.445,33447.68,31034.11,34063.863,31629.707,41950.39,29595.398,33595.76,26281.0,23957.0,0
T000011_fold0_x4,2005-12-31,2004-12-31,41610.375,46549.273,43685.863,44182.906,42768.85,45715.305,43271.32,44504.117,40979.844,46279.36,46417.0,41228.0,0
T000015_fold0_x5,2005-01-31,2004-12-31,14663.653,14083.838,14142.267,13834.698,14033.765,15320.463,14263.012,13849.183,14063.021,13128.923,15218.72,12628.8,0
T000015_fold0_x5,2005-02-28,2004-12-31,15005.117,14495.547,14803.08,13938.754,14311.1,14962.949,14637.208,16988.494,14158.254,15417.345,13711.24,12944.52,0
T000015_fold0_x5,2005-03-31,2004-12-31,15789.3125,15365.3125,15541.735,14634.269,15514.938,15396.131,15817.609,15486.614,14918.865,14781.386,14926.16,15015.7,0
T000015_fold0_x5,2005-04-30,2004-12-31,13369.511,12714.636,12574.345,14643.798,14927.666,11420.291,12507.559,10179.467,14005.855,13424.849,14752.6,13909.28,0
T000015_fold0_x5,2005-05-31,2004-12-31,12526.53,12454.731,12443.634,14380.865,14485.097,10788.064,12473.489,13369.861,13572.483,12921.818,14248.0,13593.16,0
T000015_fold0_x5,2005-06-30,2004-12-31,13205.353,13281.805,12997.61,14496.314,14136.139,11895.596,11970.121,11387.193,11414.508,13173.83,14782.3,13953.93,0
T000015_fold0_x5,2005-07-31,2004-12-31,15271.45,15826.748,15116.6,15018.872,15405.264,16805.645,14944.532,14631.158,14989.694,16654.875,15678.08,15237.05,0
T000015_fold0_x5,2005-08-31,2004-12-31,16194.939,16502.096,16016.901,14613.078,16374.034,16242.874,15626.724,16302.452,14438.054,17776.055,15499.92,14916.27,0
T000015_fold0_x5,2005-09-30,2004-12-31,15139.242,15462.625,14932.744,14472.158,15394.549,16323.862,14774.404,15757.943,14072.396,15346.236,15469.44,13776.34,0
T000015_fold0_x5,2005-10-31,2004-12-31,15937.6045,16185.148,16413.805,14611.198,15753.638,15747.477,16350.757,15522.477,14376.111,17234.494,16206.08,14417.1,0
T000015_fold0_x5,2005-11-30,2004-12-31,16882.576,15627.477,17490.664,15189.599,17051.355,16513.566,17705.107,16814.35,14865.084,18348.646,17250.1,15590.81,0
T000015_fold0_x5,2005-12-31,2004-12-31,16418.578,17505.672,16595.156,14723.726,16664.004,17096.29,16616.809,15891.275,14488.357,16897.43,14709.6,14787.16,0
T000021_fold0_x6,2005-07-31,2005-06-30,17846.559,21072.133,19219.582,20039.006,19847.977,17726.668,19565.87,18396.324,20143.857,23153.59,19340.0,16881.0,0
