unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000004_fold0_x0,1993-01-31,1992-10-31,4197.8022,3637.7126,3950.431,4103.8477,4262.927,4104.027,3814.854,4017.492,4043.6777,3961.0771,4536.47,3252.58,0
T000004_fold0_x0,1993-04-30,1992-10-31,4386.58,3846.5386,3995.3452,4249.8086,4452.9854,4272.7163,3930.7188,4099.898,4042.9766,4018.371,4729.85,3441.94,0
T000004_fold0_x0,1993-07-31,1992-10-31,4595.12,3952.7961,3976.708,4453.665,4717.6753,4396.1343,3961.9675,4106.5503,4043.081,4078.0605,5230.25,3671.11,0
T000004_fold0_x0,1993-10-31,1992-10-31,4715.15,4154.07,4148.8516,4605.517,4839.7915,4651.5493,4189.6333,4357.461,4044.2793,4286.0117,5672.0,4044.29,0
T000005_fold0_x1,1993-01-31,1992-10-31,7980.5337,8232.011,8055.564,8115.2573,8008.055,8208.111,7878.075,8175.327,8147.807,8129.743,8202.2,8078.8,0
T000005_fold0_x1,1993-04-30,1992-10-31,8076.2954,8471.923,8174.7515,8258.471,8190.8394,8268.973,8097.0044,8206.624,8261.493,8252.903,8287.2,8411.4,0
T000005_fold0_x1,1993-07-31,1992-10-31,8189.143,8582.955,8301.186,8257.876,8430.607,8334.826,8306.801,8280.041,8501.861,8505.451,8287.4,8526.2,0
T000005_fold0_x1,1993-10-31,1992-10-31,8217.453,8360.884,8123.903,8068.39,8356.514,8417.932,8328.883,8137.6377,8123.874,8245.919,8117.0,8112.2,0
T000009_fold0_x2,1993-01-31,1992-10-31,6675.1157,6616.3423,6791.484,6755.8667,6535.911,6813.0728,6571.1484,6873.2935,6820.8647,6801.01,6729.34,6707.04,0
T000009_fold0_x2,1993-04-30,1992-10-31,6734.0767,6943.6167,6821.653,6973.3306,6580.9775,6866.0996,6707.023,6911.548,6845.888,6834.5728,6675.46,6731.2,0
T000009_fold0_x2,1993-07-31,1992-10-31,6987.4805,7155.0737,6931.0703,6994.188,7062.5806,6949.5264,7020.2573,6994.767,6916.8716,6980.259,7142.94,6984.68,0
T000009_fold0_x2,1993-10-31,1992-10-31,7113.122,6989.5923,6853.8955,7149.5586,6974.605,6916.971,7003.3765,6933.645,6821.209,6861.6816,7308.06,6820.5,0
T000011_fold0_x3,1993-01-31,1992-10-31,7619.9004,7512.0137,7473.4507,7625.8633,7679.832,7580.117,7306.95,7603.6035,7497.378,7484.334,7543.4,7220.6,0
T000011_fold0_x3,1993-04-30,1992-10-31,7721.9307,7668.6177,7497.5483,7788.7363,7742.853,7658.989,7428.3057,7662.044,7497.0396,7516.826,8054.4,7535.9,0
T000011_fold0_x3,1993-07-31,1992-10-31,7835.8486,7687.637,7470.429,7903.809,7844.565,7695.2646,7451.338,7709.01,7496.064,7482.5776,7834.3,7466.9,0
T000011_fold0_x3,1993-10-31,1992-10-31,7976.584,7721.967,7542.0615,8033.0796,7964.3667,7861.8066,7701.999,7690.5957,7497.396,7519.755,7688.1,7497.4,0
T000013_fold0_x4,1993-01-31,1992-10-31,3591.5415,3351.3645,3464.658,3571.0725,3604.4243,3503.8193,3363.3518,3525.983,3524.2214,3485.9316,3554.24,3131.22,0
T000013_fold0_x4,1993-04-30,1992-10-31,3683.1406,3519.987,3510.3752,3663.9502,3699.0925,3556.9878,3464.639,3596.8254,3520.8142,3518.2136,3574.36,3349.46,0
T000013_fold0_x4,1993-07-31,1992-10-31,3805.7183,3573.7053,3509.493,3776.2097,3824.3071,3633.4602,3507.67,3658.3525,3515.0085,3539.854,3562.92,3417.82,0
T000013_fold0_x4,1993-10-31,1992-10-31,3871.6409,3633.1353,3579.931,3854.133,3878.009,3724.0486,3642.154,3772.507,3526.4744,3644.096,3612.4,3526.52,0
T000035_fold0_x5,1993-01-31,1992-10-31,7846.7017,7847.5586,7707.4883,7964.316,7913.692,7852.9966,7551.6567,7935.9585,7765.7188,7740.412,7706.0,7622.5,0
T000035_fold0_x5,1993-04-30,1992-10-31,7943.251,7990.735,7806.619,8109.5527,7993.542,7939.819,7726.0454,8049.374,7813.046,7822.9546,7616.5,7712.5,0
T000035_fold0_x5,1993-07-31,1992-10-31,8062.8794,8130.165,8053.8853,8247.253,8228.517,8147.455,7989.533,8296.216,8011.103,8214.001,7885.5,8257.0,0
