unique_id,ds,cutoff,AutoNBEATS,AutoTiDE,AutoNLinear,AutoTFT,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000007_fold0_x0,1989-12-31,1988-12-31,9045.914,10066.779,8610.535,9566.047,8853.035,8746.848,8479.338,7564.966,8288.37,7926.3,8809.8,8288.37,0
T000007_fold0_x0,1990-12-31,1988-12-31,9511.135,12234.995,9063.89,10507.67,9071.197,9313.264,8711.189,6751.401,8288.37,7833.3574,8953.5,8288.37,0
T000007_fold0_x0,1991-12-31,1988-12-31,10447.789,11400.421,9200.548,11328.233,8912.733,9787.946,8849.478,6734.6895,8288.37,7785.3154,7991.01,8288.37,0
T000009_fold0_x1,1989-12-31,1988-12-31,9821.332,9790.581,9595.766,10577.783,9924.934,10117.651,9735.054,9896.375,9551.0,9489.136,10042.9,9551.0,0
T000009_fold0_x1,1990-12-31,1988-12-31,10146.588,10080.043,9646.06,11382.193,10053.725,10639.772,9867.207,10198.214,9551.0,9265.599,10173.0,9551.0,0
T000009_fold0_x1,1991-12-31,1988-12-31,10566.722,9983.612,9818.837,11912.337,10148.241,11092.639,10050.0625,10446.048,9551.0,9115.522,8751.0,9551.0,0
T000011_fold0_x2,1989-12-31,1988-12-31,5681.31,5368.4395,5108.7207,5464.453,5305.477,5336.55,5039.8833,5383.7554,4915.5,5281.5234,5949.5,4915.5,0
T000011_fold0_x2,1990-12-31,1988-12-31,6278.0674,5851.7646,5238.879,5891.543,5366.6826,5680.7607,5119.8545,5601.827,4915.5,5339.4688,6616.5,4915.5,0
T000011_fold0_x2,1991-12-31,1988-12-31,6841.6035,5846.598,5348.401,6233.879,5344.3945,5964.387,5210.956,5675.77,4915.5,5405.8447,7247.0,4915.5,0
T000015_fold0_x3,1989-12-31,1988-12-31,5988.235,6031.4272,5979.0405,6142.4023,6039.8135,5999.744,5989.6274,6082.712,5875.89,6139.673,6658.3,5875.89,0
T000015_fold0_x3,1990-12-31,1988-12-31,6153.2646,6220.9277,5965.179,6351.7764,6098.886,6204.415,6076.861,6146.1987,5875.89,6150.6924,7101.4,5875.89,0
T000015_fold0_x3,1991-12-31,1988-12-31,6321.7793,6124.59,6022.835,6489.774,6147.0,6418.745,6186.931,6293.275,5875.89,6181.6543,7375.8,5875.89,0
T000017_fold0_x4,1989-12-31,1988-12-31,9146.139,9948.178,9538.658,9111.718,9583.477,9495.308,9297.127,8921.294,9045.38,8768.512,7062.4,9045.38,0
T000017_fold0_x4,1990-12-31,1988-12-31,8837.436,10632.1045,9852.785,9464.811,9381.672,9972.049,9400.576,8415.822,9045.38,8611.464,6891.6,9045.38,0
T000017_fold0_x4,1991-12-31,1988-12-31,8644.477,11084.362,9863.825,9777.432,9259.577,10394.706,9579.679,8383.896,9045.38,8513.6455,6413.6,9045.38,0
T000019_fold0_x5,1989-12-31,1988-12-31,10198.126,10928.386,9836.42,11172.891,10295.8545,10318.623,10091.213,9750.81,9902.0,9459.503,10045.3,9902.0,0
T000019_fold0_x5,1990-12-31,1988-12-31,10926.879,12183.004,10020.28,12436.275,10480.861,10951.872,10295.066,9742.182,9902.0,9239.056,10056.3,9902.0,0
T000019_fold0_x5,1991-12-31,1988-12-31,12013.926,11578.858,10484.209,13246.459,10426.938,11487.4375,10472.844,9631.237,9902.0,9091.428,8687.2,9902.0,0
T000020_fold0_x6,1989-12-31,1988-12-31,9247.322,9471.196,9110.207,9484.733,9548.962,9391.654,9227.058,9166.311,9043.9,8948.717,9806.85,9043.9,0
T000020_fold0_x6,1990-12-31,1988-12-31,9205.466,9980.638,9276.234,9924.6045,9730.436,9835.993,9364.055,9039.363,9043.9,8777.341,10774.75,9043.9,0
T000020_fold0_x6,1991-12-31,1988-12-31,9414.812,9837.404,9263.686,10206.739,9801.291,10230.699,9535.161,9091.802,9043.9,8668.366,10476.5,9043.9,0
T000023_fold0_x7,1989-12-31,1988-12-31,6782.6704,6354.9023,6221.069,6696.451,6540.696,6738.96,6190.4077,6556.0073,6049.41,6282.192,6659.25,6049.41,0
T000023_fold0_x7,1990-12-31,1988-12-31,7314.4688,6631.7188,6301.2734,7316.785,6669.525,7163.1406,6270.2617,7008.7173,6049.41,6285.642,6907.26,6049.41,0
T000023_fold0_x7,1991-12-31,1988-12-31,7906.129,6716.808,6474.1665,7714.9062,6729.906,7515.231,6386.156,7382.089,6049.41,6310.9043,7032.42,6049.41,0
T000029_fold0_x8,1989-12-31,1988-12-31,5670.086,5692.789,5566.4604,5730.7207,5912.0273,5634.7725,5622.5337,5596.09,5500.53,5688.5977,6747.02,5500.53,0
T000029_fold0_x8,1990-12-31,1988-12-31,5765.332,5870.947,5598.5767,5962.993,6047.7783,5872.9336,5695.345,5576.943,5500.53,5723.8037,6775.18,5500.53,0
T000029_fold0_x8,1991-12-31,1988-12-31,5899.86,5918.0684,5684.066,6116.8213,6126.5254,6094.3887,5800.1807,5647.803,5500.53,5773.0264,7079.44,5500.53,0
T000031_fold0_x9,1989-12-31,1988-12-31,5822.767,5890.3906,5484.525,5803.5557,5820.909,5736.646,5485.031,5942.872,5360.6,5632.472,5025.0,5360.6,0
