unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1980-06-30,1980-05-31,1157755.9,1225857.6,1134958.8,1069399.6,775622.7,771979.75,920680.0,742052.56,1177801.8,1132995.2,516501.0,1179180.0
T000000,1980-07-31,1980-05-31,1648420.0,1530229.2,1462484.0,1276326.9,1205397.5,1182355.2,1636553.9,1079112.6,1189833.4,1405039.0,1378010.0,1939450.0
T000000,1980-08-31,1980-05-31,650021.0,923381.1,862562.5,607994.3,187692.6,285859.94,576024.3,989157.75,1199004.4,323843.9,840271.0,630177.0
T000000,1980-09-30,1980-05-31,1253802.8,1187576.4,1073805.8,975212.4,649592.75,768971.0,590912.7,979042.75,1176343.2,1006136.25,437741.0,913313.0
T000000,1980-10-31,1980-05-31,1641690.8,1409201.4,1161695.9,1264039.0,996075.75,1027143.25,1427515.9,1252095.5,1144344.6,1201863.2,556951.0,1617990.0
T000000,1980-11-30,1980-05-31,610057.25,1068825.1,835519.75,576932.94,444202.2,582729.0,497163.25,1052186.8,1117915.1,490749.0,700000.0,622073.0
T000001,1985-08-31,1985-07-31,244.64632,252.52951,273.42645,278.84344,264.37036,262.9622,227.93831,249.61888,245.33661,270.17426,260.59,152.05
T000001,1985-09-30,1985-07-31,258.0825,252.53473,282.03687,268.1583,272.85596,277.81036,241.50893,248.7044,247.99734,268.85504,258.14,161.14
T000001,1985-10-31,1985-07-31,250.61575,252.79163,284.9695,280.64792,266.1575,265.92358,224.86215,251.72766,250.78104,268.07672,263.29,151.96
T000001,1985-11-30,1985-07-31,265.52066,252.94635,278.96,270.9134,259.1354,289.29013,232.3089,254.59372,255.8223,264.80414,253.5,186.11
T000001,1985-12-31,1985-07-31,252.86469,253.05515,273.26096,272.36774,269.58835,282.394,242.64157,245.78145,262.80585,252.25897,256.08,188.91
T000001,1986-01-31,1985-07-31,287.57846,252.76697,325.4229,319.15817,266.3778,312.39185,289.98166,251.81256,269.24933,295.88568,249.28,256.66
T000002,1987-01-31,1986-12-31,786.94525,815.5712,810.19586,1030.1187,886.6015,800.5384,831.4801,781.7056,875.6442,861.9158,825.0,754.0
T000002,1987-02-28,1986-12-31,899.0538,851.83813,919.79315,1021.20575,869.4306,908.1631,823.1019,763.5033,924.6496,839.0737,624.0,886.0
T000002,1987-03-31,1986-12-31,940.7271,863.9787,927.5858,988.932,862.9314,897.52576,953.3689,809.91064,958.0714,913.6491,533.0,833.0
T000002,1987-04-30,1986-12-31,1032.5028,847.2537,917.65454,1003.7383,902.4274,868.51385,965.3313,839.6433,974.38495,933.3712,611.0,859.0
T000002,1987-05-31,1986-12-31,860.10516,932.186,995.86914,1089.7122,905.0394,942.0618,803.3997,736.23926,981.81506,825.06665,698.0,1006.0
T000002,1987-06-30,1986-12-31,930.2384,909.94617,997.71643,1051.3036,902.1723,943.079,957.48047,815.62805,984.33734,946.79626,695.0,938.0
T000003,1982-02-28,1982-01-31,5168.0654,5798.834,6009.7847,4424.537,4457.025,4518.9004,5159.549,4367.7593,4485.168,5993.2563,4010.0,8202.0
T000003,1982-03-31,1982-01-31,5535.502,6617.7417,5268.989,4379.2373,4507.8584,4244.0967,5474.085,4982.336,4581.3657,5042.467,3633.0,7582.0
T000003,1982-04-30,1982-01-31,5462.1704,6625.72,5225.62,3924.0132,4411.587,3960.6096,5028.6406,4796.7686,4602.902,5590.7046,4680.0,6880.0
T000003,1982-05-31,1982-01-31,5944.5625,5831.74,5486.547,4100.4023,4797.8975,4531.9365,5006.8887,4850.53,4603.878,6012.904,4963.0,6841.0
T000003,1982-06-30,1982-01-31,5552.0415,6624.559,5395.8604,4521.6523,4872.318,4546.965,5272.5117,5125.28,4564.781,5499.1006,5355.0,6618.0
T000003,1982-07-31,1982-01-31,4473.031,6630.6387,4951.2188,3645.2378,4607.9175,4186.6826,4119.966,4821.2915,4510.7256,5024.8403,5060.0,5719.0
T000004,1986-12-31,1986-11-30,47.06039,47.69635,45.708878,43.59525,43.2643,44.63681,46.855164,42.43179,43.197838,44.84729,37.79,52.44
T000004,1987-01-31,1986-11-30,45.0691,46.946407,42.61767,42.09866,43.107166,43.983826,42.59416,42.50239,43.315746,42.93727,42.23,48.63
T000004,1987-02-28,1986-11-30,47.173164,46.71805,41.47686,40.649033,42.72288,42.86971,43.665077,42.39643,43.310448,41.06843,44.52,45.67
T000004,1987-03-31,1986-11-30,52.912727,47.730667,43.88543,41.072758,44.711697,44.96067,48.770973,42.915867,43.303555,46.212784,43.13,49.56
T000004,1987-04-30,1986-11-30,44.284615,44.962788,40.694847,39.75897,44.80284,41.492493,43.78494,41.911076,43.30197,42.197556,43.29,44.56
T000004,1987-05-31,1986-11-30,41.996403,45.74769,41.586887,39.690662,43.83677,42.387012,44.392456,42.330482,43.25779,40.20541,42.65,46.32
T000005,1980-06-30,1980-05-31,6161.6826,3925.6238,4697.619,5096.2334,4814.5044,4821.341,6120.648,5210.16,4799.5093,4548.419,5056.0,3464.0
T000005,1980-07-31,1980-05-31,4850.1367,2873.657,3786.9583,3814.237,4396.4785,5090.207,4955.581,5588.0264,3832.968,4625.186,4157.0,2557.0
T000005,1980-08-31,1980-05-31,3405.6538,2186.2183,3255.226,1902.2131,1470.1006,3536.5547,4560.134,4792.141,2973.9746,1694.941,2880.0,1927.0
T000005,1980-09-30,1980-05-31,4126.082,1665.7145,2859.2502,881.0925,2052.9988,3445.9922,3733.984,5276.9985,2088.9978,1473.0281,1754.0,984.0
T000005,1980-10-31,1980-05-31,4179.8022,1073.1238,2640.11,839.3618,1240.6365,2474.9749,3830.622,4852.3833,1982.4053,99.796814,972.0,699.0
T000005,1980-11-30,1980-05-31,2942.4036,1718.8767,2600.5815,1126.8894,534.36035,2033.1396,4940.7954,4584.6436,2149.3892,1934.8494,909.0,708.0
T000006,1980-06-30,1980-05-31,197854.9,198425.47,162247.1,170088.45,158276.53,170385.98,189982.34,177472.28,166512.8,155086.69,162622.0,139844.0
T000006,1980-07-31,1980-05-31,146504.4,145842.47,132642.45,118543.24,116736.34,146085.6,152454.88,179925.39,155386.25,140334.6,110771.0,99098.0
T000006,1980-08-31,1980-05-31,165886.69,169590.45,147460.12,147475.47,134337.47,156648.12,177634.23,176289.0,151003.33,128747.91,170540.0,123147.0
T000006,1980-09-30,1980-05-31,204072.06,173445.16,158777.83,144990.28,149837.97,186322.83,182756.58,183472.1,145834.12,146011.6,191787.0,136589.0
T000006,1980-10-31,1980-05-31,169122.73,151908.22,139644.53,129760.766,132092.44,146864.02,161031.14,170893.53,144938.88,106606.22,144563.0,109528.0
T000006,1980-11-30,1980-05-31,130800.984,133358.12,139516.16,98561.516,105448.04,113687.88,176922.25,174255.86,149339.69,112947.91,124708.0,88284.0
T000007,1980-06-30,1980-05-31,880.73315,773.6866,845.7523,737.68994,883.282,848.12946,811.4901,659.86646,634.01215,919.85016,872.0,1109.0
T000007,1980-07-31,1980-05-31,464.93024,624.83844,543.88086,527.4734,822.45306,651.263,423.75546,664.2841,591.8973,703.1605,522.0,582.0
T000007,1980-08-31,1980-05-31,671.1241,628.4979,699.2027,581.81433,800.37714,582.22577,522.09753,657.1942,562.5767,665.91614,585.0,597.0
T000007,1980-09-30,1980-05-31,783.196,715.42786,739.93304,485.6353,777.5254,817.54034,690.0291,672.1271,542.75183,671.4706,649.0,719.0
T000007,1980-10-31,1980-05-31,586.85455,679.65204,753.8499,594.45984,767.901,757.167,626.0762,645.9426,534.3882,639.48676,669.0,662.0
