unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
0_fold0_x0,2019-06-05,2019-06-04,-0.62448907,-0.6328509,-0.6390099,-0.63951415,-0.6470787,-0.6172909,-0.6496375,-0.6460883,-0.627207,-0.64004475,-0.6864413925127599,-0.5072610554134805,0
0_fold0_x0,2019-06-06,2019-06-04,-0.61550516,-0.6253864,-0.638696,-0.6619124,-0.63965064,-0.6243337,-0.65731007,-0.6564853,-0.62937826,-0.6383802,-0.6661568260486906,-0.5681147548056886,0
0_fold0_x0,2019-06-07,2019-06-04,-0.621047,-0.64603543,-0.644118,-0.66932386,-0.66137165,-0.6364644,-0.6688764,-0.66014105,-0.6464364,-0.6478142,-0.5883993212697579,-0.6238973125818794,0
0_fold0_x0,2019-06-08,2019-06-04,-0.6213978,-0.6083536,-0.5738827,-0.61284053,-0.6006898,-0.6116896,-0.6124916,-0.6063061,-0.60629606,-0.6136286,-0.5968512239631202,-0.6746087287420529,0
0_fold0_x0,2019-06-09,2019-06-04,-0.61442757,-0.5682938,-0.50869733,-0.56276083,-0.5668745,-0.5926307,-0.5718046,-0.57028365,-0.5638594,-0.58110607,-0.5562820910349815,-0.622206932043207,0
0_fold0_x0,2019-06-10,2019-06-04,-0.60717547,-0.5650538,-0.5258543,-0.563297,-0.55910206,-0.6057035,-0.56241155,-0.55074716,-0.5727439,-0.57519346,-0.652633781739311,-0.5579724715736539,0
0_fold0_x0,2019-06-11,2019-06-04,-0.6038689,-0.6242207,-0.58569604,-0.622145,-0.61229014,-0.6242573,-0.6291879,-0.5935519,-0.6270168,-0.62761754,-0.6340395958139141,-0.5681147548056886,0
0_fold0_x0,2019-06-12,2019-06-04,-0.605623,-0.6120647,-0.57372594,-0.6130339,-0.62830704,-0.62484115,-0.6270923,-0.6109643,-0.6173662,-0.61875504,-0.5140225775681703,-0.5714955158830336,0
0_fold0_x0,2019-06-13,2019-06-04,-0.60803634,-0.623912,-0.59559894,-0.64518595,-0.64035,-0.6447521,-0.6428245,-0.63768345,-0.6370631,-0.62559307,-0.6053031266564824,-0.6171357904271896,0
0_fold0_x0,2019-06-14,2019-06-04,-0.615685,-0.6372182,-0.623115,-0.65695137,-0.658568,-0.64178616,-0.6596076,-0.64429355,-0.65069556,-0.63485795,-0.6019223655791376,-0.6560145428166558,0
0_fold0_x0,2019-06-15,2019-06-04,-0.61435515,-0.5979393,-0.55039465,-0.5986201,-0.603151,-0.6150792,-0.6036463,-0.6041842,-0.5984467,-0.59808147,-0.5934704628857753,-0.6019223655791376,0
0_fold0_x0,2019-06-16,2019-06-04,-0.6043971,-0.5651338,-0.5178335,-0.5586802,-0.57040775,-0.58515203,-0.56396127,-0.56727856,-0.5609359,-0.5708032,-0.5512109494189642,-0.588399321269758,0
0_fold0_x0,2019-06-17,2019-06-04,-0.5984893,-0.5479424,-0.5052025,-0.5515353,-0.555527,-0.6020798,-0.5561933,-0.54190725,-0.5646622,-0.5659373,-0.5241648608002051,-0.5106418164908254,0
0_fold0_x0,2019-06-18,2019-06-04,-0.5979596,-0.61002904,-0.5804584,-0.60149103,-0.6062395,-0.61451364,-0.6229559,-0.5740032,-0.6236595,-0.615514,-0.5816377991150682,-0.5934704628857753,0
10_fold0_x1,2019-06-05,2019-06-04,0.1406166,0.10069541,0.08369613,0.08467084,0.08583151,0.14860941,0.0997187,0.12759018,0.12460622,0.104520105,0.12431881432310148,0.6855705458728724,0
10_fold0_x1,2019-06-06,2019-06-04,0.1814106,0.1497633,0.15306303,0.11266647,0.11958304,0.19263424,0.15931612,0.12404907,0.1375775,0.16238791,0.1594993164464836,0.6577534046590353,0
10_fold0_x1,2019-06-07,2019-06-04,-0.014679232,-0.09868979,-0.16892374,-0.1503365,-0.09478612,-0.14661431,-0.12397206,-0.089817226,0.013198525,-0.108746745,-0.009857984473053652,0.8663819637628131,0
10_fold0_x1,2019-06-08,2019-06-04,-0.047948476,-0.044969264,-0.06601968,-0.01623284,-0.052028034,-0.09191613,-0.015783899,0.04485163,0.043798074,-0.006343405,-0.12030839811623013,0.6904794531459023,0
10_fold0_x1,2019-06-09,2019-06-04,0.013142621,0.059836056,0.08052945,0.10070574,0.09966166,0.0315551,0.10505269,0.13195106,0.06881216,0.11296202,0.012232098255581636,0.9432881777069507,0
10_fold0_x1,2019-06-10,2019-06-04,0.007993137,0.0059721777,-0.010894593,0.0061654523,0.0023742318,0.034692943,0.012760124,0.10660601,0.017798439,0.044054084,0.1946798185698658,1.196915053480171,0
10_fold0_x1,2019-06-11,2019-06-04,0.0069198664,0.021954171,0.053265985,0.08994269,0.071792886,0.043192826,0.055523254,0.12384394,0.06519973,0.061871357,0.24540519372450978,0.7935665058795337,0
10_fold0_x1,2019-06-12,2019-06-04,0.019757101,0.01581121,0.032322343,0.04280342,0.029462367,0.07598741,0.048108853,0.1225197,0.065259546,0.06584568,0.3836727485815232,0.6307544146573699,0
10_fold0_x1,2019-06-13,2019-06-04,0.10048009,0.113617204,0.114944905,0.081136554,0.09892835,0.13621747,0.11465238,0.10359156,0.10372695,0.12500325,0.19467981856986574,0.4008539240371285,0
10_fold0_x1,2019-06-14,2019-06-04,-0.0096501205,-0.12697758,-0.19487897,-0.16614327,-0.08998299,-0.17718391,-0.14704838,-0.0981659,0.02857618,-0.13444237,0.07113898553194242,0.564484166471464,0
10_fold0_x1,2019-06-15,2019-06-04,-0.06526242,-0.040546086,-0.07257012,-0.04411703,-0.060918003,-0.105167106,-0.04180072,0.027608275,0.04650563,-0.02902994,-0.02131210144345717,0.04659444916679209,0
10_fold0_x1,2019-06-16,2019-06-04,-0.0119078625,0.058749545,0.082364425,0.076759905,0.09458034,0.014043087,0.08765756,0.1159395,0.07737017,0.08458262,0.02859512249901523,0.6315725658695416,0
10_fold0_x1,2019-06-17,2019-06-04,-0.017797513,0.020066528,-0.011209227,-0.00038821995,0.014342263,0.034126073,0.010036921,0.08997221,0.007210657,0.044206794,0.092410917048406,0.7035698725406491,0
10_fold0_x1,2019-06-18,2019-06-04,-0.014117268,0.013612579,0.03117859,0.07534136,0.07695104,0.051033042,0.03643646,0.12170109,0.08442405,0.06300832,0.27894939342354846,0.8091113789107957,0
